Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
152,John Halama,2003-01-17,Oakland Athletics,SEA,31,0.7,5,15,18,2,2,0,0,0,3,.111,.238,.167,.405,42,32,4.54,1.466,136,87,0,589.1,680,66,184,333,halamjo01
153,Doug Nickle,2003-01-17,Anaheim Angels,NYM,28,-0.6,3,19,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,7.84,2.274,20,0,0,20.2,32,3,15,10,nickldo01
154,Tike Redman,2003-01-17,Pittsburgh Pirates,PIT,26,-0.7,2,46,143,10,34,2,5,4,5,.238,.262,.329,.590,,,,,,,,,,,,,redmaju01
155,Ryan Thompson,2003-01-17,Tampa Bay Devil Rays,MIL,35,0.2,9,416,1257,165,305,52,176,9,90,.243,.301,.433,.734,,,,,,,,,,,,,thompry01
156,Marlon Anderson,2003-01-16,Tampa Bay Devil Rays,PHI,29,3.6,5,479,1718,195,457,26,182,30,114,.266,.313,.383,.696,,,,,,,,,,,,,anderma02
157,Ryan Christenson,2003-01-16,Texas Rangers,MIL,29,0.2,5,392,833,137,193,14,86,14,99,.232,.313,.343,.656,,,,,,,,,,,,,chrisry01
158,John Flaherty,2003-01-16,New York Yankees,TBD,35,-0.7,11,913,3013,282,768,68,354,10,160,.255,.293,.376,.669,,,,,,,,,,,,,flahejo01
159,Tom Goodwin,2003-01-16,Chicago Cubs,SFG,34,2.4,12,1124,3570,599,959,23,269,345,346,.269,.334,.340,.674,,,,,,,,,,,,,goodwto01
160,Kerry Ligtenberg,2003-01-16,Baltimore Orioles,ATL,32,2.6,5,240,0,0,0,0,0,0,0,,,,,12,12,3.04,1.211,254,0,44,266.2,208,27,115,256,ligteke01
161,Sean Lowe,2003-01-16,Kansas City Royals,PIT,32,1.2,6,70,22,0,3,0,0,0,0,.136,.136,.136,.273,22,14,4.80,1.525,220,22,3,395.1,430,44,173,260,lowese01
162,John Mabry,2003-01-16,Seattle Mariners,OAK,32,0.1,9,923,2575,292,699,66,328,7,195,.271,.324,.407,.731,,,,,,,,,,,,,mabryjo01
163,Steve Parris,2003-01-16,Tampa Bay Devil Rays,TOR,35,2.0,7,97,161,8,25,0,15,0,3,.155,.170,.180,.350,44,46,4.67,1.495,129,122,0,709.2,786,102,275,465,parrist01
164,Calvin Pickering,2003-01-16,Seattle Mariners,BOS,26,0.3,3,53,115,12,25,6,16,1,22,.217,.343,.391,.734,,,,,,,,,,,,,pickeca01
165,Jimmy Anderson,2003-01-15,Cincinnati Reds,PIT,27,1.8,4,99,160,10,22,0,6,0,6,.138,.169,.156,.325,24,42,5.17,1.562,102,89,0,520.1,593,50,220,222,anderji02
166,Tyler Houston,2003-01-15,Philadelphia Phillies,LAD,32,1.7,7,646,1708,190,452,61,239,10,113,.265,.311,.424,.736,,,,,,,,,,,,,houstty01
167,Armando Rios,2003-01-15,Chicago White Sox,PIT,31,1.7,5,370,917,131,253,34,156,14,110,.276,.352,.461,.813,,,,,,,,,,,,,riosar01
168,Ryan Glynn,2003-01-14,Atlanta Braves,FLA,28,0.0,3,3,3,0,0,0,0,0,0,.000,.000,.000,.000,8,16,6.42,1.790,41,35,0,189.1,237,32,102,87,glynnry01
169,Kent Mercker,2003-01-14,Cincinnati Reds,COL,35,-1.0,13,379,245,12,28,1,18,0,11,.114,.152,.163,.315,66,62,4.38,1.461,424,150,19,1113.1,1117,129,510,750,merckke01
170,Keith Osik,2003-01-14,Milwaukee Brewers,PIT,34,-0.5,7,359,853,74,197,11,87,6,80,.231,.306,.329,.635,,,,,,,,,,,,,osikke01
171,Todd Ritchie,2003-01-14,Milwaukee Brewers,CHW,31,2.4,6,94,178,9,31,0,6,0,7,.174,.205,.202,.408,42,50,4.65,1.410,175,113,0,799.1,881,96,246,497,ritchto01
172,Shane Spencer,2003-01-14,Cleveland Indians,NYY,31,2.6,5,345,1091,148,287,43,167,5,94,.263,.324,.444,.768,,,,,,,,,,,,,spencsh01
173,Joe Vitiello,2003-01-14,San Francisco Giants,MON,33,-0.1,6,244,617,64,146,23,91,2,73,.237,.326,.399,.725,,,,,,,,,,,,,vitiejo01
174,Pedro Borbon,2003-01-13,Los Angeles Dodgers,HOU,35,-0.3,8,219,7,0,1,0,0,0,0,.143,.143,.143,.286,16,15,4.45,1.412,361,0,6,267.0,245,31,132,224,borbope02
175,Midre Cummings,2003-01-13,Chicago Cubs,MIL,31,0.5,9,436,1057,126,271,20,117,8,89,.256,.316,.381,.698,,,,,,,,,,,,,cummimi01
176,Marty Malloy,2003-01-13,Los Angeles Dodgers,CIN,31,-0.4,2,35,53,4,8,1,2,0,4,.151,.211,.226,.437,,,,,,,,,,,,,malloma01
177,Aaron Small,2003-01-13,Chicago Cubs,ATL,31,0.0,6,35,1,0,0,0,0,0,0,.000,.000,.000,.000,15,10,5.27,1.671,139,3,4,201.2,243,19,94,113,smallaa01
178,Paul Wilson,2003-01-12,Cincinnati Reds,TBD,30,3.6,4,32,55,3,4,1,4,0,1,.073,.105,.127,.233,20,37,4.86,1.440,104,87,0,545.0,579,66,206,379,wilsopa02
179,Tsuyoshi Shinjo,2003-01-11,New York Mets,SFG,31,3.7,2,241,762,88,193,19,93,9,49,.253,.308,.388,.696,,,,,,,,,,,,,shinjts01
180,Mike Buddie,2003-01-10,Milwaukee Brewers,MON,32,0.2,5,62,6,1,1,0,0,0,0,.167,.167,.167,.333,5,4,4.67,1.443,87,2,2,131.0,137,13,52,76,buddimi01
181,Jacob Cruz,2003-01-10,Cincinnati Reds,DET,30,-0.7,7,203,455,61,113,12,59,4,53,.248,.337,.380,.717,,,,,,,,,,,,,cruzja01
182,Wilton Guerrero,2003-01-10,Cincinnati Reds,MON,28,-1.7,7,654,1646,190,466,11,126,41,64,.283,.310,.371,.681,,,,,,,,,,,,,guerrwi01
183,Danny Klassen,2003-01-10,Detroit Tigers,ARI,27,-0.2,4,63,188,25,41,5,16,2,17,.218,.290,.335,.625,,,,,,,,,,,,,klassda01
184,Bill Mueller,2003-01-10,Boston Red Sox,SFG,32,4.8,7,778,2674,422,765,41,274,16,357,.286,.370,.399,.769,,,,,,,,,,,,,muellbi02
185,Desi Relaford,2003-01-10,Kansas City Royals,SEA,29,2.7,7,597,1823,234,453,25,199,53,195,.248,.329,.354,.682,,,,,,,,,,,,,relafde01
186,Mike Difelice,2003-01-09,Kansas City Royals,STL,34,-0.4,7,422,1242,108,297,25,130,2,79,.239,.289,.360,.649,,,,,,,,,,,,,difelmi01
187,Cliff Floyd,2003-01-09,New York Mets,BOS,30,14.0,10,955,3132,510,891,132,508,115,347,.284,.361,.494,.855,,,,,,,,,,,,,floydcl01
188,Chris Gomez,2003-01-09,Minnesota Twins,TBD,32,1.4,10,1022,3332,374,844,51,359,26,316,.253,.322,.360,.682,,,,,,,,,,,,,gomezch02
189,Damon Hollins,2003-01-09,Atlanta Braves,ATL,29,,1,8,15,1,3,0,2,0,0,.200,.200,.200,.400,,,,,,,,,,,,,hollida02
190,Scott Elarton,2003-01-08,Colorado Rockies,COL,27,1.0,4,120,134,8,18,0,3,0,2,.134,.177,.149,.327,32,23,4.91,1.384,124,71,3,506.1,495,76,206,395,elartsc01
191,Julio Franco,2003-01-08,Atlanta Braves,ATL,44,1.4,18,2041,7672,1168,2300,150,1022,265,802,.300,.366,.417,.782,,,,,,,,,,,,,francju01
192,Todd Hollandsworth,2003-01-08,Florida Marlins,TEX,30,5.0,8,747,2288,338,637,74,288,68,190,.278,.334,.444,.778,,,,,,,,,,,,,hollato01
193,Felix Martinez,2003-01-08,Chicago Cubs,KCR,29,1.5,5,,,,,,,,,,,,,,,,,,,,,,,,,martife01
194,Terry Mulholland,2003-01-08,Cleveland Indians,CLE,40,-0.2,16,486,616,26,69,2,23,1,13,.112,.132,.146,.278,116,127,4.34,1.343,547,314,5,2291.1,2485,252,593,1204,mulhote01
195,Todd Pratt,2003-01-08,Philadelphia Phillies,PHI,36,2.2,10,452,1049,131,265,31,146,5,137,.253,.347,.401,.748,,,,,,,,,,,,,prattto02
196,Chris Stynes,2003-01-08,Colorado Rockies,CHC,30,3.7,8,616,1721,264,492,39,176,46,134,.286,.341,.406,.746,,,,,,,,,,,,,stynech01
197,Dave Veres,2003-01-08,Chicago Cubs,STL,36,3.0,9,558,27,1,7,0,1,0,1,.259,.286,.296,.582,34,34,3.38,1.326,574,0,94,661.1,625,74,252,591,veresda01
198,Robinson Cancel,2003-01-07,Detroit Tigers,OAK,27,,1,15,44,5,8,0,5,0,2,.182,.234,.227,.461,,,,,,,,,,,,,cancero01
199,Felix Heredia,2003-01-07,Cincinnati Reds,TOR,28,0.0,7,324,12,0,3,0,1,0,0,.250,.250,.250,.500,22,15,4.69,1.536,392,2,5,330.0,329,30,178,279,heredfe01
200,Chad Kreuter,2003-01-07,Texas Rangers,LAD,38,3.7,15,937,2487,289,591,54,274,5,358,.238,.336,.358,.694,,,,,,,,,,,,,kreutch01
201,Albie Lopez,2003-01-07,Kansas City Royals,ATL,31,3.9,10,53,46,0,2,0,0,0,2,.043,.102,.043,.146,43,56,4.73,1.494,282,92,4,818.2,897,105,326,543,lopezal02
202,Robert Fick,2003-01-06,Atlanta Braves,DET,29,4.3,5,360,1183,158,317,45,163,4,116,.268,.336,.447,.784,,,,,,,,,,,,,fickro01
203,Nate Field,2003-01-06,Kansas City Royals,NYY,27,-0.1,1,0,0,0,0,0,0,0,0,,,,,0,0,9.00,2.200,5,0,0,5.0,8,2,3,3,fieldna01
204,Nelson Figueroa,2003-01-06,Pittsburgh Pirates,MIL,29,0.7,3,49,42,5,9,0,4,0,2,.214,.250,.238,.488,5,13,4.74,1.452,52,27,0,197.2,208,30,79,119,figuene01
205,Brad Fullmer,2003-01-06,Anaheim Angels,ANA,28,5.7,6,668,2325,322,655,94,374,26,163,.282,.335,.489,.824,,,,,,,,,,,,,fullmbr01
206,Calvin Maduro,2003-01-06,Los Angeles Dodgers,BAL,28,0.7,5,20,24,1,1,0,0,0,0,.042,.042,.042,.083,10,19,5.78,1.500,68,39,0,260.0,272,43,118,140,madurca01
207,Wascar Serrano,2003-01-06,Cincinnati Reds,SEA,25,-0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,serrawa01
208,Mike Timlin,2003-01-06,Boston Red Sox,PHI,37,1.7,12,171,7,0,0,0,0,0,0,.000,.000,.000,.000,45,51,3.56,1.289,664,4,114,795.1,746,74,279,599,timlimi01
209,Chris Truby,2003-01-06,Tampa Bay Devil Rays,DET,29,-1.9,3,250,776,74,177,23,104,5,33,.228,.264,.390,.654,,,,,,,,,,,,,trubych01
210,Andy Abad,2003-01-03,Boston Red Sox,FLA,30,0.0,1,1,1,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,abadan01
211,Greg Colbrunn,2003-01-03,Seattle Mariners,ARI,33,3.6,11,950,2684,329,782,95,414,29,165,.291,.341,.463,.804,,,,,,,,,,,,,colbrgr01
212,Omar Daal,2003-01-03,Baltimore Orioles,LAD,31,1.4,10,356,270,23,53,2,21,0,14,.196,.236,.248,.484,64,67,4.40,1.382,373,147,1,1105.0,1116,129,411,753,daalom01
213,John Thomson,2003-01-03,Texas Rangers,NYM,29,2.7,5,107,196,14,37,0,12,0,10,.189,.225,.204,.429,29,49,4.95,1.416,111,110,0,665.1,737,90,205,421,thomsjo01
214,Mike Mahoney,2003-01-02,Chicago Cubs,CHC,30,0.2,2,20,36,3,8,0,4,0,2,.222,.282,.333,.615,,,,,,,,,,,,,mahonmi02
215,Ramon Martinez,2003-01-02,Chicago Cubs,SFG,30,2.0,5,368,924,129,249,20,106,7,85,.269,.335,.402,.736,,,,,,,,,,,,,martira03
216,Nerio Rodriguez,2003-01-02,St. Louis Cardinals,STL,32,0.0,5,2,1,0,0,0,0,0,0,.000,.000,.000,.000,4,6,6.32,1.583,32,7,0,72.2,80,8,35,38,rodrine01
217,Aaron Fultz,2002-12-31,Texas Rangers,SFG,29,-0.3,3,158,12,1,4,0,0,0,0,.333,.333,.333,.667,10,5,4.66,1.387,167,0,2,181.2,184,21,68,160,fultzaa01
218,Fred McGriff HOF,2002-12-31,Los Angeles Dodgers,CHC,39,6.0,17,2347,8388,1310,2403,478,1503,72,1265,.286,.380,.514,.893,,,,,,,,,,,,,mcgrifr01
219,Ramiro Mendoza,2002-12-31,Boston Red Sox,NYY,31,5.1,7,22,3,0,0,0,0,0,0,.000,.000,.000,.000,54,34,4.08,1.317,277,57,16,698.2,766,68,154,413,mendora01
220,Neifi Perez,2002-12-31,San Francisco Giants,SFG,30,0.2,7,862,3481,478,948,47,330,44,163,.272,.303,.388,.690,,,,,,,,,,,,,perezne01
221,Rey Sanchez,2002-12-31,New York Mets,BOS,35,7.2,12,1274,4178,486,1149,13,338,53,199,.275,.311,.338,.649,,,,,,,,,,,,,sanchre01
222,Roger Clemens,2002-12-30,New York Yankees,NYY,40,12.8,19,11,19,2,4,0,1,0,2,.211,.273,.316,.589,293,151,3.15,1.180,574,573,0,4067.0,3478,297,1321,3909,clemero02
223,Ryan McGuire,2002-12-30,New York Yankees,BAL,31,-0.3,6,368,631,64,133,7,55,3,88,.211,.306,.311,.616,,,,,,,,,,,,,mcguiry01
224,Eric Owens,2002-12-30,Anaheim Angels,FLA,32,2.2,8,695,2112,276,556,25,194,115,172,.263,.320,.352,.672,,,,,,,,,,,,,owenser01
225,Christian Parker,2002-12-30,New York Yankees,NYY,27,-0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,parkech01
226,John Barnes,2002-12-28,Pittsburgh Pirates,COL,27,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,barnejo01
227,Frank Catalanotto,2002-12-28,Toronto Blue Jays,TEX,29,6.0,6,506,1482,240,439,41,182,36,127,.296,.362,.463,.825,,,,,,,,,,,,,catalfr01
228,Brian Powell,2002-12-28,San Francisco Giants,DET,29,0.2,4,11,11,2,2,0,0,0,1,.182,.250,.273,.523,6,15,5.94,1.577,41,31,0,175.2,204,37,73,93,powelbr01
229,Jose Rijo,2002-12-28,Cincinnati Reds,CIN,38,0.0,14,281,445,25,85,2,29,2,8,.191,.205,.234,.439,116,91,3.24,1.262,376,269,3,1880.0,1710,147,663,1606,rijojo01
230,Brian Tollberg,2002-12-28,San Diego Padres,SDP,30,2.7,3,49,91,5,14,0,2,0,4,.154,.189,.165,.354,15,14,4.39,1.434,50,49,0,297.0,347,39,79,180,tollbbr01
231,Troy Brohawn,2002-12-27,Los Angeles Dodgers,SFG,30,0.1,2,68,1,0,0,0,0,0,0,.000,.000,.000,.000,2,4,5.07,1.527,70,0,1,55.0,60,6,24,33,brohatr01
232,Raul Casanova,2002-12-27,Tampa Bay Devil Rays,MIL,30,0.1,6,332,942,81,219,28,113,2,85,.232,.301,.369,.670,,,,,,,,,,,,,casanra01
233,Luis Lopez,2002-12-27,Colorado Rockies,BAL,32,0.1,9,648,1505,164,368,21,141,10,96,.245,.299,.347,.646,,,,,,,,,,,,,lopezlu02
234,Tomas de la Rosa,2002-12-26,Pittsburgh Pirates,PIT,25,0.2,2,33,67,7,19,2,9,2,7,.284,.360,.448,.808,,,,,,,,,,,,,delarto01
235,Calvin Murray,2002-12-26,Los Angeles Dodgers,TEX,31,1.8,4,277,628,106,145,8,53,22,70,.231,.314,.334,.649,,,,,,,,,,,,,murraca01
236,Kevin Pickford,2002-12-26,San Francisco Giants,SDP,28,-0.5,1,15,5,0,0,0,0,0,0,.000,.000,.000,.000,0,2,6.00,1.900,16,4,0,30.0,37,3,20,18,pickfke01
237,Juan Sosa,2002-12-26,Philadelphia Phillies,PHI,27,0.0,3,,,,,,,,,,,,,,,,,,,,,,,,,sosaju01
238,Bryan Ward,2002-12-26,Colorado Rockies,COL,31,0.5,4,,,,,,,,,,,,,,,,,,,,,,,,,wardbr01
239,Mark Corey,2002-12-25,Pittsburgh Pirates,COL,28,-1.0,2,29,2,0,0,0,0,0,0,.000,.000,.000,.000,0,3,9.13,2.366,28,0,0,23.2,37,9,19,24,coreyma02
240,Chad Fox,2002-12-24,Boston Red Sox,MIL,32,2.2,5,148,7,0,0,0,0,0,0,.000,.000,.000,.000,7,7,3.33,1.368,153,0,2,162.1,141,15,81,187,foxch02
241,Rodney Myers,2002-12-24,Los Angeles Dodgers,SDP,34,-1.1,7,157,16,2,3,0,1,0,0,.188,.188,.250,.438,7,5,5.08,1.574,162,1,1,228.2,254,27,106,155,myersro01
242,Jay Witasick,2002-12-24,San Diego Padres,SFG,30,1.3,7,91,37,0,3,0,3,0,1,.081,.105,.081,.186,26,28,4.92,1.585,199,56,1,506.2,567,74,236,432,witasja01
243,Brian Anderson,2002-12-23,Cleveland Indians,ARI,31,4.5,10,166,253,15,35,1,10,2,6,.138,.160,.194,.353,61,58,4.72,1.312,218,182,1,1152.2,1275,197,237,549,anderbr02
244,Gary Bennett,2002-12-23,San Diego Padres,COL,31,-0.6,7,219,632,60,164,9,66,1,51,.259,.321,.351,.673,,,,,,,,,,,,,bennega01
245,Mike Colangelo,2002-12-23,Toronto Blue Jays,OAK,26,-0.8,3,71,116,12,27,2,8,0,10,.233,.305,.371,.675,,,,,,,,,,,,,colanmi01
246,Chris Singleton,2002-12-23,Oakland Athletics,BAL,30,5.2,4,556,1865,279,518,44,229,74,98,.278,.313,.428,.741,,,,,,,,,,,,,singlch01
247,Amaury Telemaco,2002-12-23,Philadelphia Phillies,PHI,29,-1.6,6,156,98,5,10,0,3,0,6,.102,.152,.133,.285,22,28,5.13,1.409,162,56,0,450.2,475,73,160,295,telemam01
248,Ugueth Urbina,2002-12-23,Texas Rangers,BOS,29,2.8,8,287,53,3,5,0,1,0,2,.094,.127,.094,.222,32,33,3.40,1.221,376,21,174,486.2,389,59,205,583,urbinug01
249,Dusty Wathan,2002-12-23,Cleveland Indians,KCR,29,0.2,1,3,5,1,3,0,1,0,0,.600,.667,.800,1.467,,,,,,,,,,,,,wathadu01
250,Todd Williams,2002-12-23,Tampa Bay Devil Rays,MON,32,0.1,4,22,4,0,1,0,0,0,0,.250,.250,.250,.500,3,3,5.37,1.789,50,0,0,53.2,67,6,29,32,willito02
251,Jon Nunnally,2002-12-22,St. Louis Cardinals,STL,31,0.0,7,,,,,,,,,,,,,,,,,,,,,,,,,nunnajo01
252,Todd Dunwoody,2002-12-21,St. Louis Cardinals,CLE,28,-1.8,6,295,915,98,213,11,81,13,51,.233,.277,.348,.624,,,,,,,,,,,,,dunwoto01
253,Mark Grace,2002-12-21,Arizona Diamondbacks,ARI,39,6.2,15,2179,7930,1166,2418,170,1130,70,1059,.305,.385,.444,.829,0,0,9.00,1.000,1,0,0,1.0,1,1,0,0,gracema01
254,Tanyon Sturtze,2002-12-21,Toronto Blue Jays,TBD,32,4.9,7,16,13,0,1,0,0,0,0,.077,.077,.077,.154,22,33,5.07,1.544,119,72,1,539.1,610,74,223,318,sturtta01
255,Sandy Alomar,2002-12-20,Chicago White Sox,COL,37,1.2,15,1152,3932,463,1081,104,517,25,189,.275,.312,.415,.727,,,,,,,,,,,,,alomasa02
256,Mike Bordick,2002-12-20,Toronto Blue Jays,BAL,37,5.8,13,1618,5427,637,1406,86,572,93,467,.259,.322,.361,.683,,,,,,,,,,,,,bordimi01
257,Kevin Brown,2002-12-20,St. Louis Cardinals,BOS,30,0.0,7,85,189,30,48,7,31,0,14,.254,.311,.450,.761,,,,,,,,,,,,,brownke04
258,Shawn Estes,2002-12-20,Chicago Cubs,CIN,30,3.7,8,204,348,30,51,3,23,0,11,.147,.179,.201,.380,69,62,4.37,1.495,189,189,0,1150.2,1116,87,604,904,estessh01
259,Jared Fernandez,2002-12-20,Houston Astros,CIN,31,-0.2,2,19,12,2,2,0,1,0,1,.167,.231,.167,.397,1,4,4.43,1.619,19,10,0,63.0,72,6,30,41,fernaja01
260,Charles Nagy,2002-12-20,San Diego Padres,CLE,36,-2.2,13,10,17,3,2,0,0,0,0,.118,.118,.118,.235,129,103,4.51,1.419,313,297,0,1942.1,2173,217,583,1235,nagych01
261,Elvis Pena,2002-12-20,Kansas City Royals,MIL,26,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,penael01
262,Ariel Prieto,2002-12-20,Pittsburgh Pirates,PIT,33,0.4,7,,,,,,,,,,,,,,,,,,,,,,,,,prietar01
263,Terry Adams,2002-12-19,Philadelphia Phillies,PHI,30,1.9,8,420,77,2,4,0,2,0,7,.052,.129,.065,.194,44,52,4.10,1.437,431,41,39,718.0,713,49,319,580,adamste01
264,Jason Bere,2002-12-19,Cleveland Indians,CHC,32,1.6,10,91,161,9,30,0,5,0,3,.186,.206,.236,.442,71,65,5.14,1.552,209,201,0,1104.1,1090,145,624,919,bereja01
265,Kris Foster,2002-12-19,Boston Red Sox,BAL,28,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,fostekr01
266,Seth Greisinger,2002-12-19,Detroit Tigers,DET,27,0.0,2,1,4,0,1,0,1,0,0,.250,.250,.250,.500,8,11,5.37,1.485,29,29,0,167.2,188,21,61,80,greisse01
267,Jesse Levis,2002-12-19,Philadelphia Phillies,CIN,35,-0.1,10,,,,,,,,,,,,,,,,,,,,,,,,,levisje01
268,Greg Maddux HOF,2002-12-19,Atlanta Braves,ATL,37,16.4,17,538,1193,86,214,4,62,5,28,.179,.201,.216,.418,273,152,2.83,1.121,539,535,0,3750.1,3400,210,805,2641,maddugr01
269,Warren Morris,2002-12-19,Detroit Tigers,BOS,29,-0.5,4,343,1149,139,305,20,127,12,127,.265,.339,.376,.715,,,,,,,,,,,,,morriwa02
270,Mike Stanton,2002-12-19,New York Mets,NYY,36,6.2,14,330,16,2,7,0,2,0,1,.438,.471,.500,.971,53,37,3.77,1.327,835,1,71,823.2,785,70,308,688,stantmi02
271,Todd Zeile,2002-12-19,New York Yankees,COL,37,3.9,14,1921,6926,916,1855,233,1033,52,867,.268,.349,.428,.778,0,0,0.00,1.000,1,0,0,1.0,1,0,0,1,zeileto01
272,Casey Blake,2002-12-18,Cleveland Indians,MIN,29,-0.2,4,49,112,12,26,2,7,3,11,.232,.304,.339,.643,,,,,,,,,,,,,blakeca01
273,Kirk Bullinger,2002-12-18,Houston Astros,HOU,33,0.0,3,12,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,7.30,1.784,15,0,0,12.1,20,1,2,6,bulliki01
274,Paul Byrd,2002-12-18,Atlanta Braves,KCR,32,6.0,8,148,111,9,16,0,6,0,7,.144,.208,.144,.352,52,46,4.39,1.310,196,108,0,793.0,796,119,243,473,byrdpa01
275,Joe Girardi,2002-12-18,St. Louis Cardinals,CHC,38,1.8,14,1261,4104,453,1097,36,421,44,276,.267,.316,.352,.667,,,,,,,,,,,,,girarjo01
276,Doug Glanville,2002-12-18,Texas Rangers,PHI,32,3.0,7,948,3556,508,1001,52,303,156,192,.281,.320,.388,.707,,,,,,,,,,,,,glanvdo01
277,Damian Jackson,2002-12-18,Boston Red Sox,DET,29,4.6,7,512,1627,236,398,21,149,101,191,.245,.328,.363,.690,,,,,,,,,,,,,jacksda04
278,Jeff Kent,2002-12-18,Houston Astros,SFG,35,19.5,11,1502,5559,866,1604,253,1007,73,504,.289,.353,.503,.855,,,,,,,,,,,,,kentje01
279,Brian Lesher,2002-12-18,Tampa Bay Devil Rays,TOR,32,-0.1,5,108,263,31,59,9,38,5,19,.224,.275,.380,.655,,,,,,,,,,,,,leshebr01
280,Travis Miller,2002-12-18,Cincinnati Reds,CLE,30,1.2,7,19,0,0,0,0,0,0,0,,,,,7,18,5.05,1.661,203,14,1,267.1,331,27,113,199,milletr01
281,Brian O'Connor,2002-12-18,Tampa Bay Devil Rays,PIT,26,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,o'conbr02
282,Héctor Ortiz,2002-12-18,Tampa Bay Devil Rays,KCR,33,1.1,4,93,260,29,75,1,18,1,18,.288,.339,.358,.697,,,,,,,,,,,,,ortizhe01
283,Brian Rose,2002-12-18,Kansas City Royals,KCR,27,-0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,rosebr01
284,Matt Stairs,2002-12-18,Pittsburgh Pirates,MIL,35,1.9,10,925,2755,439,724,156,511,23,394,.263,.358,.493,.852,,,,,,,,,,,,,stairma01
285,Matt Walbeck,2002-12-18,Detroit Tigers,DET,33,-0.5,10,623,1971,204,468,27,202,13,130,.237,.286,.321,.606,,,,,,,,,,,,,walbema01
286,Norm Charlton,2002-12-17,Seattle Mariners,SEA,40,0.3,14,,,,,,,,,,,,,,,,,,,,,,,,,charlno01
287,Tripp Cromer,2002-12-17,Houston Astros,HOU,35,-0.2,7,193,520,54,117,12,47,0,27,.225,.266,.337,.602,,,,,,,,,,,,,crometr01
288,Troy O'Leary,2002-12-17,Chicago Cubs,MON,33,0.3,10,1105,3836,529,1062,122,563,14,320,.277,.335,.452,.786,,,,,,,,,,,,,o'leatr01
289,Blake Stein,2002-12-17,Tampa Bay Devil Rays,KCR,29,2.3,5,6,9,0,0,0,0,0,0,.000,.000,.000,.000,21,28,5.41,1.539,117,66,2,475.2,451,78,281,369,steinbl01
290,Everett Stull,2002-12-17,Minnesota Twins,MIL,31,-0.4,4,26,12,0,1,0,0,0,1,.083,.154,.083,.237,2,5,6.59,1.919,26,6,0,57.1,65,8,45,42,stullev01
291,Ivan Cruz,2002-12-16,Tampa Bay Devil Rays,STL,35,-0.2,4,41,55,5,15,2,8,0,3,.273,.310,.400,.710,,,,,,,,,,,,,cruziv01
292,David Lee,2002-12-16,Los Angeles Dodgers,MIN,30,0.3,3,80,6,1,1,0,0,0,0,.167,.167,.167,.333,4,2,4.09,1.616,84,0,1,103.1,105,13,62,86,leeda01
293,Mark Loretta,2002-12-16,San Diego Padres,HOU,31,3.2,8,817,2662,359,779,31,280,23,256,.293,.359,.390,.748,0,0,0.00,2.000,1,0,0,1.0,1,0,1,2,loretma01
294,Greg Myers,2002-12-16,Toronto Blue Jays,OAK,37,1.3,15,973,2683,282,670,72,342,3,228,.250,.307,.384,.690,,,,,,,,,,,,,myersgr01
295,Luke Prokopec,2002-12-16,Cincinnati Reds,TOR,25,0.4,3,34,41,1,7,0,0,0,0,.171,.171,.195,.366,11,17,5.30,1.424,56,37,0,231.0,255,48,74,144,prokolu01
296,Larry Sutton,2002-12-16,Boston Red Sox,OAK,33,-0.6,6,244,567,63,134,12,77,4,54,.236,.302,.347,.649,,,,,,,,,,,,,suttola01
297,Edgardo Alfonzo,2002-12-15,San Francisco Giants,NYM,29,13.0,8,1086,3897,614,1136,120,538,45,458,.292,.367,.445,.812,,,,,,,,,,,,,alfoned01
298,Deivi Cruz,2002-12-15,Baltimore Orioles,SDP,30,2.0,6,854,2919,307,787,44,324,14,91,.270,.294,.386,.679,,,,,,,,,,,,,cruzde01
299,Rudy Seanez,2002-12-15,Texas Rangers,TEX,34,0.3,11,203,4,1,0,0,0,0,1,.000,.200,.000,.200,17,16,4.49,1.421,275,0,11,278.2,242,29,154,278,seaneru01
300,Homer Bush,2002-12-13,San Diego Padres,FLA,30,-0.8,6,400,1267,174,363,11,115,64,57,.287,.325,.360,.685,,,,,,,,,,,,,bushho01
301,Chris Carpenter,2002-12-13,St. Louis Cardinals,TOR,28,3.6,6,7,11,1,2,0,0,0,1,.182,.250,.182,.432,49,50,4.83,1.510,152,135,0,870.2,984,111,331,612,carpech01
302,Chris Hammond,2002-12-13,New York Yankees,ATL,37,2.7,10,225,235,30,48,4,14,0,28,.204,.288,.294,.581,53,57,4.25,1.412,254,136,1,919.2,955,82,344,576,hammoch01
