Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
152,Chris Donnels,2002-01-14,Arizona Diamondbacks,LAD,36,0.2,7,376,718,78,167,14,70,5,93,.233,.320,.347,.667,0,0,0.00,0.000,1,0,0,0.1,0,0,0,0,donnech01
153,Shigetoshi Hasegawa,2002-01-14,Seattle Mariners,ANA,33,2.2,5,18,1,0,0,0,0,0,0,.000,.000,.000,.000,30,27,3.85,1.370,287,8,16,442.1,436,58,170,300,hasegsh01
154,Darren Lewis,2002-01-14,Chicago Cubs,BOS,34,1.5,12,1296,4002,600,1002,27,335,246,396,.250,.323,.322,.645,,,,,,,,,,,,,lewisda01
155,Brian Bohanon,2002-01-11,Cincinnati Reds,COL,33,6.5,12,145,231,16,53,3,30,0,10,.229,.259,.325,.584,54,60,5.19,1.539,304,157,2,1116.0,1229,142,489,671,bohanbr01
156,Joe Davenport,2002-01-11,Montreal Expos,COL,26,0.2,2,8,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,0,0,3.00,1.500,10,0,0,12.0,9,1,9,8,davenjo01
157,Ryan Glynn,2002-01-11,Milwaukee Brewers,TEX,27,-0.5,3,3,3,0,0,0,0,0,0,.000,.000,.000,.000,8,16,6.42,1.790,41,35,0,189.1,237,32,102,87,glynnry01
158,Jimmy Haynes,2002-01-11,Cincinnati Reds,MIL,29,-0.1,7,68,125,9,16,0,4,0,4,.128,.155,.176,.331,46,64,5.48,1.632,170,147,1,894.2,1004,110,456,579,hayneji01
159,Todd Jones,2002-01-11,Colorado Rockies,MIN,34,2.3,9,214,11,1,3,0,0,0,0,.273,.273,.364,.636,35,33,3.62,1.421,528,0,183,598.2,566,52,285,540,jonesto02
160,Lyle Mouton,2002-01-11,Montreal Expos,HOU,33,-0.3,7,328,805,96,225,22,116,9,71,.280,.339,.420,.759,,,,,,,,,,,,,moutoly01
161,Randy Velarde,2002-01-11,Oakland Athletics,NYY,39,11.1,15,1217,4111,611,1141,98,437,75,448,.278,.353,.410,.764,,,,,,,,,,,,,velarra01
162,Paul Byrd,2002-01-10,Kansas City Royals,KCR,31,1.8,7,147,109,9,16,0,6,0,7,.147,.212,.147,.359,35,35,4.59,1.376,163,75,0,564.2,572,83,205,344,byrdpa01
163,Angel Pena,2002-01-10,San Francisco Giants,LAD,27,0.1,3,71,187,18,39,5,23,0,13,.209,.256,.326,.582,,,,,,,,,,,,,penaan01
164,Rick White,2002-01-10,Colorado Rockies,NYM,33,3.2,6,149,39,1,4,0,1,0,0,.103,.125,.128,.253,22,31,3.93,1.360,280,18,11,476.1,497,44,151,305,whiteri01
165,Emil Brown,2002-01-09,Tampa Bay Devil Rays,SDP,27,-0.6,5,209,404,52,81,8,38,20,38,.200,.289,.302,.591,,,,,,,,,,,,,brownem01
166,Quinton McCracken,2002-01-09,Arizona Diamondbacks,MIN,31,-1.9,7,508,1466,228,411,14,158,70,140,.280,.343,.380,.723,,,,,,,,,,,,,mccraqu01
167,Mark Wohlers,2002-01-09,Cleveland Indians,NYY,32,0.3,11,438,12,1,1,0,0,0,0,.083,.083,.083,.167,36,25,3.85,1.380,469,0,112,482.0,419,31,246,511,wohlema01
168,Ricky Bottalico,2002-01-08,Philadelphia Phillies,PHI,32,0.3,8,362,15,1,2,0,1,0,0,.133,.133,.267,.400,27,35,4.00,1.383,430,0,114,488.2,428,58,248,459,bottari01
169,Juan Gonzalez,2002-01-08,Texas Rangers,CLE,32,10.3,13,1503,5824,957,1727,397,1282,23,417,.297,.345,.568,.913,,,,,,,,,,,,,gonzaju03
170,Keith Lockhart,2002-01-08,Atlanta Braves,ATL,37,0.1,8,789,1877,238,504,36,228,30,155,.269,.324,.393,.716,,,,,,,,,,,,,lockhke01
171,Reggie Sanders,2002-01-08,San Francisco Giants,ARI,34,7.5,11,1167,4144,718,1112,195,630,229,489,.268,.350,.484,.834,,,,,,,,,,,,,sandere02
172,Dan Smith,2002-01-08,Montreal Expos,CLE,26,-0.6,2,21,24,3,2,0,1,0,3,.083,.185,.083,.269,4,9,6.10,1.591,22,17,0,93.0,106,12,42,73,smithda07
173,Luis Sojo,2002-01-08,New York Yankees,NYY,37,0.0,12,845,2567,300,671,36,261,28,124,.261,.298,.353,.651,,,,,,,,,,,,,sojolu01
174,Joey Hamilton,2002-01-07,Cincinnati Reds,CIN,31,0.3,8,151,308,16,36,4,21,0,8,.117,.138,.179,.316,70,63,4.29,1.401,200,192,0,1205.1,1251,116,438,802,hamiljo02
175,T.J. Mathews,2002-01-07,Houston Astros,STL,32,1.0,7,151,10,0,0,0,0,0,1,.000,.091,.000,.091,32,26,3.84,1.309,350,0,16,417.0,387,47,159,344,mathet.01
176,Jose Rijo,2002-01-07,Cincinnati Reds,CIN,37,0.4,13,250,429,25,83,2,29,2,8,.193,.208,.238,.446,111,87,3.15,1.256,345,260,3,1803.0,1621,134,643,1568,rijojo01
177,Donnie Sadler,2002-01-07,Kansas City Royals,KCR,27,0.2,4,249,515,81,110,5,34,16,34,.214,.268,.301,.569,,,,,,,,,,,,,sadledo01
178,Mark Watson,2002-01-07,Chicago Cubs,CLE,28,-0.2,1,2,0,0,0,0,0,0,0,,,,,0,1,8.53,2.211,6,0,0,6.1,12,0,2,4,watsoma03
179,Jed Hansen,2002-01-06,Kansas City Royals,KCR,29,-0.9,4,,,,,,,,,,,,,,,,,,,,,,,,,hanseje01
180,Scott Service,2002-01-05,Pittsburgh Pirates,CIN,35,-1.0,10,126,16,0,1,0,1,0,0,.063,.063,.063,.125,19,19,4.90,1.485,284,1,15,361.2,373,47,164,361,servisc01
181,Chris Nichting,2002-01-04,Colorado Rockies,CIN,36,-0.2,3,40,1,1,0,0,0,0,0,.000,.000,.000,.000,0,3,5.59,1.718,63,0,1,75.2,104,9,26,53,nichtch01
182,Aaron Sele,2002-01-04,Anaheim Angels,SEA,32,8.6,9,10,19,2,2,0,1,0,1,.105,.150,.158,.308,107,68,4.33,1.451,242,241,0,1466.1,1580,137,548,1082,seleaa01
183,Mike Morgan,2002-01-03,Arizona Diamondbacks,ARI,42,0.7,21,360,497,13,54,0,15,0,13,.109,.132,.119,.251,140,185,4.22,1.399,568,411,8,2738.1,2902,263,929,1390,morgami01
184,Ruben Sierra,2002-01-03,Seattle Mariners,TEX,36,0.5,15,1776,6813,947,1837,263,1121,135,514,.270,.317,.455,.772,,,,,,,,,,,,,sierrru01
185,Kimera Bartee,2002-01-02,Chicago Cubs,COL,29,0.2,6,243,416,69,90,4,33,36,36,.216,.282,.298,.580,,,,,,,,,,,,,barteki01
186,Scott Hatteberg,2002-01-02,Oakland Athletics,COL,32,-0.4,7,454,1310,163,350,34,159,1,175,.267,.357,.414,.771,,,,,,,,,,,,,hattesc01
187,Mike Holtz,2002-01-02,Oakland Athletics,ANA,29,-0.6,6,14,1,0,0,0,0,0,0,.000,.000,.000,.000,14,18,4.56,1.461,301,0,3,203.1,200,20,97,195,holtzmi01
188,Rich Loiselle,2002-01-02,St. Louis Cardinals,PIT,30,-0.9,6,195,9,0,2,0,2,0,0,.222,.222,.333,.556,9,18,4.38,1.629,202,3,49,224.0,241,22,124,178,loiseri01
189,Chris Stynes,2002-01-02,Chicago Cubs,BOS,29,3.5,7,518,1526,239,445,34,150,45,113,.292,.344,.410,.754,,,,,,,,,,,,,stynech01
190,Mike Williams,2002-01-02,Pittsburgh Pirates,HOU,33,1.8,10,326,107,7,17,0,7,1,3,.159,.182,.178,.359,29,41,4.43,1.436,341,55,70,644.0,644,78,281,502,willimi03
191,Scott MacRae,2002-01-01,Cincinnati Reds,CIN,27,0.3,1,24,3,0,0,0,0,0,0,.000,.000,.000,.000,0,1,4.02,1.309,24,0,0,31.1,33,0,8,18,macrasc01
192,Mike Johnson,2001-12-31,Los Angeles Dodgers,TEX,26,-0.4,5,64,43,3,7,0,5,0,1,.163,.182,.163,.345,7,14,6.85,1.638,81,32,2,218.0,254,47,103,147,johnsmi02
193,Jalal Leach,2001-12-31,New York Yankees,SFG,33,-0.2,1,8,10,0,1,0,1,0,2,.100,.250,.100,.350,,,,,,,,,,,,,leachja01
194,Wilson Delgado,2001-12-30,St. Louis Cardinals,KCR,29,0.4,6,137,265,34,65,1,18,4,21,.245,.306,.287,.593,,,,,,,,,,,,,delgawi01
195,Angel Echevarria,2001-12-28,Chicago Cubs,MIL,31,-1.3,6,278,445,56,122,18,69,1,38,.274,.341,.452,.793,,,,,,,,,,,,,echevan01
196,Bryan Corey,2001-12-27,Los Angeles Dodgers,SDP,28,,1,3,0,0,0,0,0,0,0,,,,,0,0,9.00,2.000,3,0,0,4.0,6,1,2,1,coreybr01
197,Alan Embree,2001-12-27,San Diego Padres,CHW,32,0.3,8,267,2,0,0,0,0,0,1,.000,.333,.000,.333,18,19,4.86,1.413,364,4,4,346.0,333,47,156,317,embreal01
198,Hideki Irabu,2001-12-27,Texas Rangers,MON,33,1.6,5,18,28,1,3,0,1,0,1,.107,.138,.107,.245,31,27,5.09,1.403,88,78,0,467.0,496,80,159,375,irabuhi01
199,Todd Williams,2001-12-27,Los Angeles Dodgers,NYY,31,0.3,4,22,4,0,1,0,0,0,0,.250,.250,.250,.500,3,3,5.37,1.789,50,0,0,53.2,67,6,29,32,willito02
200,Jonathan Johnson,2001-12-26,Arizona Diamondbacks,ARI,27,-0.7,4,0,0,0,0,0,0,0,0,,,,,1,1,7.71,2.014,22,1,0,46.2,61,5,33,40,johnsjo08
201,Danny Ardoin,2001-12-22,Kansas City Royals,MIN,27,-0.2,1,15,32,4,4,1,5,0,8,.125,.300,.250,.550,,,,,,,,,,,,,ardoida01
202,Kirk Bullinger,2001-12-21,Houston Astros,CHW,32,0.0,3,12,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,7.30,1.784,15,0,0,12.1,20,1,2,6,bulliki01
203,Mike Caruso,2001-12-21,Cincinnati Reds,TBD,25,-1.6,2,269,1052,141,292,7,90,34,34,.278,.305,.343,.649,,,,,,,,,,,,,carusmi01
204,Alberto Castillo,2001-12-21,New York Yankees,TOR,32,0.5,7,317,753,63,168,8,65,2,73,.223,.295,.287,.582,,,,,,,,,,,,,castial01
205,Jacob Cruz,2001-12-21,Detroit Tigers,COL,29,-0.2,6,168,367,49,89,10,53,1,40,.243,.326,.376,.702,,,,,,,,,,,,,cruzja01
206,Johnny Damon,2001-12-21,Boston Red Sox,OAK,28,13.9,7,958,3701,612,1059,74,401,183,336,.286,.346,.425,.771,,,,,,,,,,,,,damonjo01
207,Craig Dingman,2001-12-21,Cincinnati Reds,COL,28,-0.6,2,7,0,0,0,0,0,0,0,,,,,0,0,9.33,1.909,17,0,1,18.1,29,5,6,10,dingmcr01
208,Alex Hernandez,2001-12-21,Cincinnati Reds,PIT,25,-1.0,2,27,71,4,13,1,5,1,0,.183,.183,.268,.451,,,,,,,,,,,,,hernaal01
209,Brandon Kolb,2001-12-21,Cincinnati Reds,MIL,28,-0.6,2,19,2,1,0,0,0,0,0,.000,.000,.000,.000,0,1,7.99,2.155,21,0,0,23.2,32,6,19,20,kolbbr01
210,Steve Lomasney,2001-12-21,Boston Red Sox,BOS,24,0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,lomasst01
211,Hideo Nomo,2001-12-21,Los Angeles Dodgers,BOS,33,8.0,7,151,327,13,49,1,19,0,5,.150,.162,.199,.361,82,71,4.05,1.315,216,214,0,1348.2,1162,163,612,1432,nomohi01
212,Chris Piersoll,2001-12-21,Cincinnati Reds,CIN,24,0.2,1,11,0,0,0,0,0,0,0,,,,,0,0,2.38,1.588,11,0,0,11.1,12,0,6,7,piersch01
213,F.P. Santangelo,2001-12-21,New York Yankees,OAK,34,0.2,7,665,1691,258,415,21,162,37,240,.245,.364,.351,.715,,,,,,,,,,,,,santaf.01
214,Juan Acevedo,2001-12-20,Detroit Tigers,FLA,32,0.1,6,252,65,4,6,0,0,0,3,.092,.132,.123,.255,26,30,4.41,1.449,263,34,19,457.0,477,62,185,279,aceveju01
215,Albie Lopez,2001-12-20,Atlanta Braves,ARI,30,4.4,9,25,37,0,1,0,0,0,2,.027,.100,.027,.127,42,52,4.75,1.493,252,88,4,763.0,831,104,308,504,lopezal02
216,Everett Stull,2001-12-20,Milwaukee Brewers,MIL,30,-0.4,3,24,9,0,0,0,0,0,1,.000,.100,.000,.100,2,4,6.65,1.817,24,4,0,47.1,50,8,36,35,stullev01
217,Moises Alou,2001-12-19,Chicago Cubs,HOU,35,5.6,10,1181,4238,696,1297,202,834,81,446,.306,.372,.524,.896,,,,,,,,,,,,,aloumo01
218,Dave Burba,2001-12-19,Texas Rangers,CLE,35,6.6,12,258,175,10,25,3,12,0,10,.143,.198,.200,.398,105,80,4.46,1.435,408,211,1,1512.0,1510,173,660,1218,burbada01
219,John Burkett,2001-12-19,Boston Red Sox,ATL,37,6.2,13,286,536,22,50,0,18,0,26,.093,.137,.104,.241,141,119,4.23,1.338,384,364,1,2293.2,2465,212,603,1535,burkejo03
220,Dennis Cook,2001-12-19,Anaheim Angels,PHI,39,0.7,14,413,110,15,29,2,9,0,3,.264,.283,.355,.638,63,45,3.93,1.325,628,71,9,987.2,929,128,380,726,cookde01
221,Mark Johnson,2001-12-19,New York Mets,NYM,34,0.2,6,386,937,137,222,37,133,12,145,.237,.342,.409,.750,,,,,,,,,,,,,johnsma01
222,Adam Riggs,2001-12-19,Detroit Tigers,SDP,29,-0.2,2,21,56,5,11,0,2,2,6,.196,.274,.232,.506,,,,,,,,,,,,,riggsad01
223,Nerio Rodriguez,2001-12-19,Cleveland Indians,CLE,31,-0.2,4,0,0,0,0,0,0,0,0,,,,,4,6,6.49,1.618,29,7,0,68.0,76,7,34,36,rodrine01
224,Danny Bautista,2001-12-18,Arizona Diamondbacks,ARI,30,1.5,9,626,1540,202,403,41,195,24,82,.262,.300,.406,.706,,,,,,,,,,,,,bautida01
225,Matt DeWitt,2001-12-18,San Diego Padres,TOR,24,0.0,2,1,0,0,0,0,0,0,0,,,,,1,2,5.79,1.867,24,0,0,32.2,42,6,19,19,dewitma01
226,Jason Giambi,2001-12-18,New York Yankees,OAK,31,22.9,7,953,3398,601,1048,187,675,9,586,.308,.412,.545,.957,,,,,,,,,,,,,giambja01
227,Jose Guillen,2001-12-18,Arizona Diamondbacks,TBD,26,-0.3,5,529,1810,214,476,44,237,10,82,.263,.307,.402,.709,,,,,,,,,,,,,guilljo01
228,Sterling Hitchcock,2001-12-18,New York Yankees,NYY,31,2.6,10,114,191,14,18,0,5,0,7,.094,.126,.094,.221,67,67,4.75,1.424,222,187,3,1137.1,1204,158,416,884,hitchst01
229,Chuck Knoblauch,2001-12-18,Kansas City Royals,NYY,33,4.7,11,1552,6066,1091,1776,92,593,388,776,.293,.382,.411,.793,,,,,,,,,,,,,knoblch01
230,Brian Lesher,2001-12-18,Toronto Blue Jays,MIL,31,0.3,4,84,225,29,54,9,36,5,15,.240,.287,.418,.705,,,,,,,,,,,,,leshebr01
231,Tino Martinez,2001-12-18,St. Louis Cardinals,NYY,34,4.8,12,1466,5363,774,1468,263,1002,18,565,.274,.343,.481,.824,,,,,,,,,,,,,martiti02
232,Dave Maurer,2001-12-18,Cleveland Indians,OAK,27,-0.1,2,17,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,5.49,1.627,17,0,0,19.2,23,3,9,17,maureda01
233,Chad Mottola,2001-12-18,Toronto Blue Jays,FLA,30,-0.2,3,43,95,12,19,3,9,2,8,.200,.267,.326,.593,,,,,,,,,,,,,mottoch01
234,Heath Murray,2001-12-18,Cleveland Indians,DET,29,-0.9,3,38,19,1,2,0,0,0,1,.105,.150,.105,.255,2,13,6.32,1.902,79,15,0,146.2,192,21,87,83,murrahe01
235,Chris Peters,2001-12-18,Toronto Blue Jays,NYY,30,-0.5,6,132,101,11,22,0,7,2,3,.218,.240,.228,.468,19,25,4.81,1.520,136,49,2,379.2,420,54,157,224,peterch01
236,Jason Schmidt,2001-12-18,San Francisco Giants,SFG,29,4.6,7,155,282,12,27,2,12,0,14,.096,.138,.131,.269,56,54,4.50,1.463,162,153,0,949.2,984,95,405,728,schmija01
237,Jeff Barry,2001-12-17,Florida Marlins,CHW,32,-0.9,6,,,,,,,,,,,,,,,,,,,,,,,,,barryje01
238,Roger Cedeno,2001-12-17,New York Mets,DET,27,2.7,7,671,1922,317,541,23,165,169,218,.281,.355,.380,.736,,,,,,,,,,,,,cedenro01
239,Derrin Ebert,2001-12-17,Milwaukee Brewers,BOS,25,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,ebertde01
240,Julio Franco,2001-12-17,Atlanta Braves,ATL,43,0.7,17,1916,7334,1117,2204,144,992,260,763,.301,.366,.418,.784,,,,,,,,,,,,,francju01
241,Derrick Gibson,2001-12-17,Milwaukee Brewers,ARI,27,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,gibsode01
242,Ricky Gutierrez,2001-12-17,Cleveland Indians,CHC,32,3.4,9,964,3126,423,835,34,308,49,333,.267,.342,.355,.697,,,,,,,,,,,,,gutieri01
243,Yamid Haad,2001-12-17,Tampa Bay Devil Rays,PIT,24,0.0,1,1,1,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,haadya01
244,Rondell White,2001-12-17,New York Yankees,CHC,30,7.5,9,856,3146,470,929,120,441,89,231,.295,.351,.484,.835,,,,,,,,,,,,,whitero02
245,Brian O'Connor,2001-12-16,Pittsburgh Pirates,PIT,25,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,o'conbr02
246,Dave Hollins,2001-12-15,Philadelphia Phillies,CLE,36,-0.5,11,969,3329,577,868,112,482,47,464,.261,.359,.422,.781,,,,,,,,,,,,,hollida01
247,Todd Pratt,2001-12-15,Philadelphia Phillies,PHI,35,1.5,9,413,943,117,232,28,130,3,113,.246,.334,.390,.724,,,,,,,,,,,,,prattto02
248,Johnny Ruffin,2001-12-15,Kansas City Royals,CIN,30,-0.5,6,139,17,1,3,0,0,1,0,.176,.176,.176,.353,10,6,4.13,1.429,139,0,3,196.0,187,25,93,163,ruffijo01
249,Amaury Telemaco,2001-12-15,Philadelphia Phillies,PHI,28,-1.8,6,156,98,5,10,0,3,0,6,.102,.152,.133,.285,22,28,5.13,1.409,162,56,0,450.2,475,73,160,295,telemam01
250,Will Cunnane,2001-12-14,Chicago Cubs,MIL,28,-0.6,5,133,31,4,6,0,4,0,2,.194,.242,.290,.533,9,8,5.35,1.663,139,12,0,215.1,253,28,105,173,cunnawi01
251,Marty Malloy,2001-12-14,Florida Marlins,CIN,30,,1,11,28,3,5,1,1,0,2,.179,.233,.321,.555,,,,,,,,,,,,,malloma01
252,Chris Brock,2001-12-13,Baltimore Orioles,PHI,32,1.5,5,119,61,5,12,1,7,0,3,.197,.234,.262,.497,16,16,4.82,1.485,126,30,1,291.0,309,50,123,206,brockch01
253,Craig Paquette,2001-12-13,Detroit Tigers,STL,33,0.9,9,731,2306,282,566,95,357,26,110,.245,.281,.426,.707,,,,,,,,,,,,,paquecr01
254,Jay Powell,2001-12-13,Texas Rangers,COL,30,1.4,7,366,12,0,2,0,1,0,0,.167,.167,.167,.333,29,20,3.81,1.456,382,0,22,406.2,393,27,199,330,powelja04
255,David Weathers,2001-12-13,New York Mets,CHC,32,4.8,11,348,131,7,14,2,4,0,7,.107,.158,.153,.311,38,46,4.81,1.572,400,67,7,768.2,863,70,345,537,weathda01
256,Norm Charlton,2001-12-12,Seattle Mariners,SEA,39,0.7,13,294,87,6,8,0,1,0,3,.092,.151,.115,.265,51,54,3.71,1.342,605,37,97,899.1,798,70,409,808,charlno01
257,Vinny Castilla,2001-12-11,Atlanta Braves,HOU,34,1.7,11,1187,4385,609,1262,234,744,24,272,.288,.331,.504,.835,,,,,,,,,,,,,castivi02
258,Jason Isringhausen,2001-12-11,St. Louis Cardinals,OAK,29,3.7,6,64,97,10,19,2,11,0,5,.196,.238,.299,.537,28,29,4.13,1.438,211,52,76,499.1,503,42,215,376,isrinja01
259,Gregg Zaun,2001-12-11,Houston Astros,KCR,31,2.3,7,429,1136,141,287,26,141,17,156,.253,.345,.383,.727,,,,,,,,,,,,,zaungr01
260,Charlie Greene,2001-12-10,Florida Marlins,ATL,31,-0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,greench02
261,Bill Selby,2001-12-10,Cleveland Indians,CIN,32,-0.7,3,106,233,27,58,5,22,1,15,.249,.299,.373,.672,,,,,,,,,,,,,selbybi01
262,Pete Walker,2001-12-10,New York Mets,NYM,33,-0.1,4,19,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,6.07,1.753,19,0,0,29.2,40,4,12,12,walkepe01
263,Brian Shouse,2001-12-08,Kansas City Royals,HOU,33,,2,6,0,0,0,0,0,0,0,,,,,0,1,6.75,1.833,13,0,0,12.0,16,3,6,8,shousbr01
264,Luis Alicea,2001-12-07,Kansas City Royals,KCR,36,1.4,12,1247,3734,523,977,46,399,79,468,.262,.347,.374,.722,,,,,,,,,,,,,alicelu01
265,Bret Boone,2001-12-07,Seattle Mariners,SEA,33,9.2,10,1230,4534,621,1202,162,677,52,347,.265,.321,.435,.756,,,,,,,,,,,,,boonebr01
266,Chris Gomez,2001-12-07,Tampa Bay Devil Rays,TBD,31,-0.2,9,892,2871,323,722,41,313,25,295,.251,.325,.352,.677,,,,,,,,,,,,,gomezch02
267,Steve Karsay,2001-12-07,New York Yankees,ATL,30,6.5,7,52,3,1,0,0,0,0,0,.000,.000,.000,.000,25,34,4.00,1.366,243,40,29,477.1,495,44,157,370,karsast01
268,Randy Knorr,2001-12-07,Montreal Expos,MON,33,-1.1,11,253,676,82,153,24,88,0,47,.226,.278,.382,.660,,,,,,,,,,,,,knorrra01
269,Javy Lopez,2001-12-07,Atlanta Braves,ATL,31,6.0,10,918,3199,388,917,160,533,8,212,.287,.335,.489,.825,,,,,,,,,,,,,lopezja01
270,Mendy Lopez,2001-12-07,Pittsburgh Pirates,PIT,28,-0.1,4,117,287,28,72,2,25,5,19,.251,.302,.345,.647,,,,,,,,,,,,,lopezme01
271,Mark McLemore,2001-12-07,Seattle Mariners,SEA,37,6.6,16,1552,5296,826,1377,42,516,249,735,.260,.349,.340,.688,,,,,,,,,,,,,mclemma01
272,Orlando Merced,2001-12-07,Houston Astros,HOU,35,0.8,11,1145,3535,509,987,94,529,50,446,.279,.359,.428,.788,,,,,,,,,,,,,merceor01
273,Luis Ordaz,2001-12-07,Chicago Cubs,KCR,26,-1.0,5,172,344,40,75,0,26,10,22,.218,.266,.250,.516,,,,,,,,,,,,,ordazlu01
274,Jesse Orosco,2001-12-07,Los Angeles Dodgers,LAD,45,-0.2,22,478,59,2,10,0,4,0,7,.169,.250,.169,.419,84,76,3.04,1.246,1131,4,141,1234.1,990,105,548,1128,oroscje01
275,Benito Santiago,2001-12-07,San Francisco Giants,SFG,37,1.0,16,1689,5874,630,1531,184,767,86,366,.261,.305,.411,.716,,,,,,,,,,,,,santibe01
276,Brady Anderson,2001-12-06,Cleveland Indians,BAL,38,7.5,14,1800,6419,1058,1648,209,756,311,942,.257,.363,.427,.790,,,,,,,,,,,,,anderbr01
277,Marty Cordova,2001-12-06,Baltimore Orioles,CLE,32,2.2,7,812,2931,420,815,103,472,55,274,.278,.346,.451,.797,,,,,,,,,,,,,cordoma01
278,Ryan Thompson,2001-12-06,Milwaukee Brewers,MON,34,-0.3,8,354,1120,149,271,44,152,8,83,.242,.302,.422,.725,,,,,,,,,,,,,thompry01
279,Jason Christiansen,2001-12-05,San Francisco Giants,SFG,32,1.2,7,342,10,0,1,0,1,0,0,.100,.100,.100,.200,17,21,4.07,1.402,354,0,13,321.0,289,26,161,318,chrisja01
280,Delino DeShields,2001-12-04,Chicago Cubs,CHC,33,4.8,12,1548,5633,852,1520,77,551,453,733,.270,.354,.379,.733,,,,,,,,,,,,,deshide01
281,John Smoltz HOF,2001-12-04,Atlanta Braves,ATL,35,6.0,13,401,734,69,127,5,51,3,70,.173,.248,.223,.471,160,116,3.35,1.184,392,361,10,2473.1,2145,202,784,2155,smoltjo01
282,Kevin Beirne,2001-12-03,Los Angeles Dodgers,TOR,28,-0.9,2,3,0,0,0,0,0,0,0,,,,,1,3,7.46,1.571,34,1,0,56.2,63,10,26,46,beirnke01
283,Damon Buford,2001-12-03,Boston Red Sox,CIN,32,1.1,9,699,1853,280,448,54,218,56,173,.242,.311,.385,.697,,,,,,,,,,,,,buforda01
284,Brian Hunter,2001-12-03,Houston Astros,PHI,31,0.5,8,846,3048,455,805,22,208,255,221,.264,.313,.342,.656,,,,,,,,,,,,,huntebr02
285,Mac Suzuki,2001-12-03,Kansas City Royals,MIL,27,0.9,5,26,23,1,1,0,0,0,1,.043,.083,.043,.127,16,29,5.57,1.630,110,66,0,444.2,477,65,248,312,suzukma01
286,Jose Vizcaino,2001-12-03,Houston Astros,HOU,34,0.1,13,1288,4097,498,1106,22,353,68,294,.270,.319,.339,.657,,,,,,,,,,,,,vizcajo01
287,Walt McKeel,2001-12-01,Colorado Rockies,COL,30,,2,6,3,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,mckeewa01
288,Juan Alvarez,2001-11-30,Texas Rangers,ANA,28,-0.1,2,0,0,0,0,0,0,0,0,,,,,0,1,10.00,2.889,19,0,0,9.0,15,3,11,6,alvarju01
289,Brian Powell,2001-11-30,Detroit Tigers,HOU,28,-0.1,3,11,11,2,2,0,0,0,1,.182,.250,.273,.523,5,10,6.48,1.627,28,22,0,118.0,140,26,52,63,powelbr01
290,Andy Sheets,2001-11-29,Tampa Bay Devil Rays,TBD,30,-2.1,6,315,811,100,170,15,91,14,64,.210,.266,.314,.580,,,,,,,,,,,,,sheetan01
291,Jason Boyd,2001-11-28,San Diego Padres,PHI,29,-0.5,2,33,1,0,0,0,0,0,0,.000,.000,.000,.000,0,1,6.13,1.765,34,0,0,39.2,44,2,26,36,boydja02
292,Gabe Molina,2001-11-28,St. Louis Cardinals,FLA,27,-0.8,2,4,0,0,0,0,0,0,0,,,,,1,2,7.58,2.000,31,0,0,38.0,50,7,26,23,molinga01
293,Peter Munro,2001-11-28,Houston Astros,TEX,27,-0.4,2,1,1,0,0,0,0,0,0,.000,.000,.000,.000,1,3,6.00,1.815,40,5,0,81.0,108,7,39,54,munrope01
294,Todd Van Poppel,2001-11-26,Texas Rangers,CHC,30,3.4,8,124,30,4,5,0,1,0,1,.167,.194,.200,.394,30,43,5.50,1.583,245,82,3,670.2,677,99,385,520,vanpoto01
295,Andy Abad,2001-11-25,Florida Marlins,OAK,29,0.0,1,1,1,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,abadan01
296,Rodrigo Lopez,2001-11-23,Baltimore Orioles,SDP,26,-0.7,1,5,9,1,1,0,0,0,0,.111,.111,.111,.222,0,3,8.76,2.149,6,6,0,24.2,40,5,13,17,lopezro02
297,Michael Coleman,2001-11-21,Boston Red Sox,NYY,26,-0.6,3,22,67,8,13,1,9,1,1,.194,.203,.254,.457,,,,,,,,,,,,,colemmi01
298,Mike Coolbaugh,2001-11-21,St. Louis Cardinals,MIL,30,-0.2,1,39,70,10,14,2,7,0,5,.200,.273,.371,.644,,,,,,,,,,,,,coolbmi01
299,Dennis Springer,2001-11-21,Los Angeles Dodgers,LAD,37,-0.3,7,51,72,2,7,0,2,0,0,.097,.096,.111,.207,24,47,5.17,1.463,129,98,1,654.0,701,108,256,295,sprinde01
300,Joe Borowski,2001-11-20,Chicago Cubs,CHC,31,-0.3,5,44,2,0,0,0,0,0,0,.000,.000,.000,.000,5,8,5.09,1.811,58,1,0,70.2,84,7,44,34,borowjo01
