Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
157,Jon Knott,2007-01-05,Baltimore Orioles,SDP,28,0.0,2,12,17,1,3,0,1,0,1,.176,.222,.294,.516,,,,,,,,,,,,,knottjo02
158,Ray Sadler,2007-01-05,Houston Astros,PIT,26,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,sadlera01
159,Sun-Woo Kim,2007-01-04,San Francisco Giants,CIN,29,0.3,6,82,60,5,11,0,8,1,0,.183,.180,.233,.414,13,13,5.31,1.552,118,38,0,337.0,396,44,127,211,kimsu01
160,Eric Munson,2007-01-04,Houston Astros,HOU,29,-0.7,7,310,923,83,195,45,132,4,88,.211,.286,.400,.685,,,,,,,,,,,,,munsoer01
161,Joel Pineiro,2007-01-04,Boston Red Sox,SEA,28,-0.5,7,10,24,1,2,0,2,0,0,.083,.083,.125,.208,58,55,4.48,1.365,185,148,1,996.0,1033,115,327,658,pineijo01
162,Earl Snyder,2007-01-04,Cincinnati Reds,CIN,31,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,snydeea01
163,Kevin Walker,2007-01-04,Houston Astros,TEX,30,-0.4,6,,,,,,,,,,,,,,,,,,,,,,,,,walkeke02
164,Ken Harvey,2007-01-03,Minnesota Twins,KCR,29,-0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,harveke01
165,Aubrey Huff,2007-01-03,Baltimore Orioles,HOU,30,6.1,7,867,3252,431,926,141,487,20,273,.285,.342,.477,.819,,,,,,,,,,,,,huffau01
166,Adam Pettyjohn,2007-01-03,Milwaukee Brewers,OAK,30,,1,1,2,0,0,0,0,0,0,.000,.000,.000,.000,1,6,5.82,1.569,16,9,0,65.0,81,10,21,40,pettyad01
167,Tyrell Godwin,2007-01-02,Cincinnati Reds,WSN,27,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,godwity01
168,Luis Rivas,2007-01-02,Cleveland Indians,TBD,27,0.4,6,565,1884,258,493,30,177,78,113,.262,.307,.383,.690,,,,,,,,,,,,,rivaslu01
169,Dee Brown,2006-12-30,Arizona Diamondbacks,KCR,29,-0.6,7,263,811,86,190,14,89,8,50,.234,.281,.334,.615,,,,,,,,,,,,,brownde02
170,Aaron Boone,2006-12-29,Florida Marlins,CLE,34,0.8,9,969,3437,469,907,115,499,105,264,.264,.325,.429,.755,,,,,,,,,,,,,booneaa01
171,Barry Zito,2006-12-29,San Francisco Giants,OAK,29,10.5,7,13,29,0,1,0,0,0,0,.034,.034,.034,.069,102,63,3.55,1.250,222,222,0,1430.1,1228,148,560,1096,zitoba01
172,Guillermo Quiroz,2006-12-28,Texas Rangers,SEA,25,-0.8,3,30,90,5,18,0,10,1,4,.200,.255,.244,.500,,,,,,,,,,,,,quirogu01
173,Mike Wood,2006-12-28,Texas Rangers,TEX,27,0.7,4,7,5,0,0,0,0,0,0,.000,.000,.000,.000,13,20,5.52,1.572,94,35,2,293.1,351,45,110,158,woodmi01
174,Chip Ambres,2006-12-27,New York Mets,KCR,27,-0.2,1,53,145,25,35,4,9,3,16,.241,.323,.379,.702,,,,,,,,,,,,,ambrech01
175,Clint Nageotte,2006-12-27,New York Mets,SEA,26,-1.0,3,1,2,0,0,0,0,0,0,.000,.000,.000,.000,1,6,7.78,2.064,16,5,0,41.2,56,4,30,26,nageocl01
176,Jeff Suppan,2006-12-24,Milwaukee Brewers,STL,32,4.4,12,132,251,16,49,1,15,1,12,.195,.241,.223,.464,106,101,4.60,1.416,317,301,0,1864.2,2029,247,612,1048,suppaje01
177,Danny Graves,2006-12-22,Colorado Rockies,CLE,33,-2.0,11,464,76,5,8,2,3,1,1,.105,.117,.184,.301,43,44,4.05,1.395,518,30,182,808.1,857,96,271,429,graveda01
178,Runelvys Hernandez,2006-12-22,Boston Red Sox,KCR,29,0.3,4,2,5,0,0,0,0,0,0,.000,.000,.000,.000,25,33,5.38,1.516,78,78,0,435.1,483,57,177,231,hernaru03
179,Bobby Seay,2006-12-22,Detroit Tigers,DET,29,0.4,5,14,0,0,0,0,0,0,0,,,,,1,1,5.02,1.479,76,0,0,71.2,73,9,33,57,seaybo01
180,Rod Barajas,2006-12-21,Philadelphia Phillies,TEX,31,3.0,8,536,1621,196,389,58,225,1,85,.240,.282,.410,.692,,,,,,,,,,,,,barajro01
181,Adam Bernero,2006-12-21,Boston Red Sox,KCR,30,-0.3,7,85,16,2,1,0,0,0,0,.063,.063,.063,.125,11,27,5.91,1.497,150,37,0,376.0,430,58,133,247,bernead01
182,Zach Day,2006-12-20,Kansas City Royals,WSN,29,-0.1,5,83,105,5,6,1,3,0,2,.057,.075,.086,.160,21,27,4.66,1.505,86,60,1,372.2,389,35,172,189,dayza01
183,Einar Díaz,2006-12-20,Pittsburgh Pirates,LAD,34,-1.5,11,673,2061,222,523,21,202,21,96,.254,.302,.346,.649,,,,,,,,,,,,,diazei01
184,Brandon Duckworth,2006-12-20,Kansas City Royals,KCR,31,-1.6,6,89,112,8,24,0,8,0,10,.214,.279,.250,.529,17,26,5.43,1.522,101,74,0,426.1,463,58,186,335,duckwbr01
185,Robert Fick,2006-12-20,Washington Nationals,WSN,33,-1.9,9,728,2176,263,567,67,308,6,216,.261,.329,.414,.743,,,,,,,,,,,,,fickro01
186,Marcus Giles,2006-12-20,San Diego Padres,ATL,29,7.9,6,676,2514,416,717,72,294,60,274,.285,.361,.448,.809,,,,,,,,,,,,,gilesma01
187,Travis Hughes,2006-12-20,Boston Red Sox,WSN,29,-0.1,3,21,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,1,6.31,1.987,24,0,0,25.2,35,6,16,16,hughetr01
188,Curtis Pride,2006-12-20,Los Angeles Angels of Anaheim,LAA,38,-0.1,11,421,796,132,199,20,82,29,85,.250,.327,.405,.731,,,,,,,,,,,,,pridecu01
189,David Riske,2006-12-20,Kansas City Royals,CHW,30,2.8,7,18,0,0,0,0,0,0,0,,,,,18,14,3.59,1.265,328,0,16,361.1,305,50,152,346,riskeda01
190,Jared Sandberg,2006-12-20,Texas Rangers,CLE,29,,5,,,,,,,,,,,,,,,,,,,,,,,,,sandbja01
191,Chris Woodward,2006-12-20,Atlanta Braves,NYM,31,0.0,8,515,1462,185,361,32,178,7,117,.247,.303,.384,.687,,,,,,,,,,,,,woodwch01
192,Eric Gagne,2006-12-19,Texas Rangers,LAD,31,2.6,8,284,86,5,12,1,3,0,1,.140,.149,.221,.370,25,21,3.27,1.111,298,48,161,545.1,423,62,183,629,gagneer01
193,Ryan Klesko,2006-12-19,San Francisco Giants,SDP,36,2.9,15,1620,5249,823,1470,272,943,86,771,.280,.372,.507,.879,,,,,,,,,,,,,kleskry01
194,Jason Marquis,2006-12-19,Chicago Cubs,STL,28,3.4,7,221,310,33,69,2,26,1,7,.223,.241,.316,.558,56,52,4.55,1.428,194,137,1,910.1,948,130,352,552,marquja01
195,Jayson Werth,2006-12-19,Philadelphia Phillies,LAD,28,4.3,4,232,721,113,177,25,106,17,87,.245,.333,.420,.753,,,,,,,,,,,,,werthja01
196,Chris Gomez,2006-12-18,Baltimore Orioles,BAL,36,1.2,14,1333,4199,470,1090,58,446,34,385,.260,.326,.360,.686,,,,,,,,,,,,,gomezch02
197,Ray King,2006-12-18,Washington Nationals,COL,33,2.0,8,496,6,0,0,0,0,0,0,.000,.000,.000,.000,19,22,3.28,1.332,514,0,2,365.0,330,27,156,252,kingra01
198,Jason Roach,2006-12-18,Pittsburgh Pirates,PIT,31,,3,,,,,,,,,,,,,,,,,,,,,,,,,roachja01
199,Toby Hall,2006-12-17,Chicago White Sox,LAD,31,2.4,7,607,2107,196,559,44,259,2,95,.265,.301,.384,.685,,,,,,,,,,,,,hallto02
200,Doug Brocail,2006-12-16,San Diego Padres,SDP,40,0.3,12,157,67,9,11,0,1,2,0,.164,.164,.194,.358,39,42,4.09,1.377,467,42,7,717.0,735,65,252,526,brocado01
201,Mike Gallo,2006-12-16,Colorado Rockies,HOU,30,0.3,4,158,4,0,0,0,0,0,0,.000,.000,.000,.000,4,3,4.11,1.517,160,0,0,116.0,129,19,47,69,gallomi01
202,Doug Clark,2006-12-15,Atlanta Braves,OAK,31,-0.1,2,14,11,2,1,0,0,1,1,.091,.167,.091,.258,,,,,,,,,,,,,clarkdo01
203,Lance Davis,2006-12-15,Detroit Tigers,DET,30,,5,,,,,,,,,,,,,,,,,,,,,,,,,davisla01
204,Jason Karnuth,2006-12-15,Detroit Tigers,DET,31,0.0,5,,,,,,,,,,,,,,,,,,,,,,,,,karnuja01
205,Ted Lilly,2006-12-15,Chicago Cubs,TOR,31,5.9,8,22,23,0,1,0,0,0,0,.043,.043,.043,.087,59,58,4.60,1.378,185,160,0,936.0,908,144,382,799,lillyte01
206,Doug Mirabelli,2006-12-15,Boston Red Sox,BOS,36,1.1,11,518,1342,153,314,53,190,3,154,.234,.320,.411,.732,,,,,,,,,,,,,mirabdo01
207,J.C. Romero,2006-12-15,Boston Red Sox,LAA,31,1.2,8,20,3,1,1,0,0,0,0,.333,.333,.667,1.000,26,22,4.60,1.511,392,22,2,456.0,452,41,237,367,romerj.01
208,Dane Sardinha,2006-12-15,Detroit Tigers,CIN,28,-0.1,2,2,5,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,sardida01
209,Daryle Ward,2006-12-15,Chicago Cubs,ATL,32,-0.4,9,780,2022,218,530,83,343,1,154,.262,.314,.445,.759,,,,,,,,,,,,,wardda01
210,Miguel Batista,2006-12-14,Seattle Mariners,ARI,36,4.0,12,266,284,19,27,2,9,0,11,.095,.128,.134,.262,68,79,4.46,1.455,397,185,37,1381.2,1420,133,591,870,batismi01
211,Craig Brazell,2006-12-13,Kansas City Royals,LAD,27,0.0,1,24,34,3,9,1,3,0,1,.265,.286,.412,.697,,,,,,,,,,,,,brazecr01
212,Jeff Cirillo,2006-12-13,Minnesota Twins,MIL,37,2.6,13,1539,5203,776,1550,110,700,61,544,.298,.368,.432,.800,,,,,,,,,,,,,cirilje01
213,Jeff Harris,2006-12-13,Cleveland Indians,SEA,32,0.8,2,0,0,0,0,0,0,0,0,,,,,2,5,4.26,1.246,14,8,0,57.0,51,9,20,26,harrije02
214,George Lombard,2006-12-13,Washington Nationals,WSN,31,0.2,6,144,350,55,77,8,21,23,27,.220,.281,.340,.621,,,,,,,,,,,,,lombage01
215,Greg Maddux HOF,2006-12-13,San Diego Padres,LAD,41,9.3,21,671,1474,100,257,5,81,9,32,.174,.194,.210,.404,333,203,3.07,1.136,677,673,0,4616.1,4301,318,944,3169,maddugr01
216,Gil Meche,2006-12-13,Kansas City Royals,SEA,28,1.6,6,7,13,0,2,0,1,0,0,.154,.154,.154,.308,55,44,4.65,1.439,147,143,0,815.1,810,109,363,575,mechegi01
217,Miguel Perez,2006-12-13,Cincinnati Reds,CIN,23,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,perezmi02
218,Luis Rodriguez,2006-12-13,Minnesota Twins,MIN,27,0.8,2,138,290,32,74,4,26,2,32,.255,.327,.359,.686,,,,,,,,,,,,,rodrilu01
219,John Barnes,2006-12-12,Boston Red Sox,BOS,31,,6,,,,,,,,,,,,,,,,,,,,,,,,,barnejo01
220,Kenny Lofton,2006-12-12,Texas Rangers,LAD,40,5.7,16,1967,7630,1442,2283,123,743,599,889,.299,.372,.423,.795,,,,,,,,,,,,,loftoke01
221,Abraham Nunez,2006-12-12,Washington Nationals,SFG,30,-1.1,4,,,,,,,,,,,,,,,,,,,,,,,,,nunezab02
222,Mike Venafro,2006-12-12,Minnesota Twins,COL,33,0.2,7,51,0,0,0,0,0,0,0,,,,,15,10,4.09,1.413,307,0,5,253.1,264,15,94,131,venafmi01
223,Travis Dawkins,2006-12-11,Seattle Mariners,PIT,28,,7,,,,,,,,,,,,,,,,,,,,,,,,,dawkitr01
224,Jeff Farnsworth,2006-12-11,Philadelphia Phillies,CHW,31,,4,,,,,,,,,,,,,,,,,,,,,,,,,farnsje01
225,Josh Kroeger,2006-12-11,Chicago Cubs,PHI,24,-0.6,2,,,,,,,,,,,,,,,,,,,,,,,,,kroegjo01
226,Mike Mahoney,2006-12-11,Chicago Cubs,TOR,34,-0.3,6,,,,,,,,,,,,,,,,,,,,,,,,,mahonmi02
227,Jose Mesa,2006-12-11,Detroit Tigers,COL,41,2.6,18,442,2,1,0,0,0,0,1,.000,.333,.000,.333,78,106,4.27,1.470,966,95,320,1498.0,1576,142,626,1009,mesajo01
228,Darren Oliver,2006-12-11,Los Angeles Angels of Anaheim,NYM,36,0.5,13,158,217,17,48,1,20,0,8,.221,.259,.286,.544,91,80,4.98,1.522,351,228,2,1488.0,1661,185,603,894,oliveda02
229,Jay Payton,2006-12-11,Baltimore Orioles,OAK,34,6.1,9,981,3347,469,952,105,422,33,210,.284,.330,.439,.768,,,,,,,,,,,,,paytoja01
230,Prentice Redman,2006-12-11,Seattle Mariners,WSN,27,,3,,,,,,,,,,,,,,,,,,,,,,,,,redmapr01
231,Tyler Walker,2006-12-11,San Francisco Giants,TBD,31,0.6,4,122,10,0,0,0,0,0,1,.000,.091,.000,.091,13,9,4.80,1.506,150,1,34,161.1,175,21,68,128,walkety01
232,Justin Lehr,2006-12-10,Seattle Mariners,MIL,29,-0.5,3,40,3,0,0,0,0,0,0,.000,.000,.000,.000,4,3,5.31,1.566,66,0,0,83.0,91,9,39,51,lehrju01
233,Willie Harris,2006-12-09,Atlanta Braves,BOS,29,1.5,6,369,899,138,214,5,53,55,87,.238,.306,.294,.600,,,,,,,,,,,,,harriwi02
234,Jim Brower,2006-12-08,Pittsburgh Pirates,FLA,34,0.0,8,305,59,9,12,0,4,0,1,.203,.230,.220,.450,33,32,4.62,1.475,351,28,5,570.2,588,70,254,396,broweji01
235,Marlon Byrd,2006-12-08,Texas Rangers,WSN,29,-1.0,5,408,1302,184,342,20,123,21,108,.263,.327,.373,.701,,,,,,,,,,,,,byrdma01
236,David Cortes,2006-12-08,San Francisco Giants,COL,33,1.0,4,80,2,0,0,0,0,0,0,.000,.000,.000,.000,5,1,4.47,1.308,86,0,2,88.2,96,13,20,53,corteda01
237,Octavio Dotel,2006-12-08,Kansas City Royals,NYY,33,1.1,8,307,74,3,5,0,1,0,5,.068,.138,.068,.205,37,31,3.75,1.232,395,34,71,610.1,482,76,270,732,doteloc01
238,Luis Gonzalez,2006-12-08,Los Angeles Dodgers,ARI,39,5.1,17,2316,8352,1312,2373,331,1324,121,1058,.284,.368,.484,.852,,,,,,,,,,,,,gonzalu01
239,Steve Kline,2006-12-08,San Francisco Giants,SFG,34,2.2,10,619,13,1,2,0,2,0,0,.154,.154,.231,.385,33,37,3.42,1.364,728,1,37,636.1,591,58,277,476,klinest02
240,Joe McEwing,2006-12-08,Boston Red Sox,HOU,34,-1.4,9,754,1767,217,443,25,158,33,113,.251,.302,.355,.657,,,,,,,,,,,,,mcewijo01
241,Andy Pettitte,2006-12-08,New York Yankees,HOU,35,9.1,12,97,175,5,24,1,12,0,6,.137,.165,.183,.348,186,104,3.81,1.349,367,359,0,2312.1,2398,195,721,1703,pettian01
242,Mike Piazza HOF,2006-12-08,Oakland Athletics,SDP,38,3.2,15,1829,6602,1015,2042,419,1291,17,741,.309,.379,.551,.931,,,,,,,,,,,,,piazzmi01
243,Russ Springer,2006-12-08,St. Louis Cardinals,HOU,38,0.7,14,438,26,1,2,0,0,0,0,.077,.077,.077,.154,25,39,4.94,1.422,518,27,8,681.1,674,105,295,605,sprinru01
244,Alejandro Machado,2006-12-07,Minnesota Twins,BOS,25,0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,machaal01
245,Tom Martin,2006-12-07,Colorado Rockies,COL,37,0.1,10,288,11,0,0,0,0,0,0,.000,.000,.000,.000,11,9,4.92,1.515,350,0,3,291.0,307,32,134,214,martito02
246,Guillermo Mota,2006-12-07,New York Mets,NYM,33,2.0,8,384,33,4,7,2,6,0,0,.212,.212,.424,.636,26,27,3.70,1.252,438,0,7,520.0,450,52,201,421,motagu01
247,Josh Phelps,2006-12-07,New York Yankees,DET,29,0.0,6,352,1203,173,323,57,212,2,94,.268,.336,.473,.809,,,,,,,,,,,,,phelpjo01
248,Jason Smith,2006-12-07,Toronto Blue Jays,COL,29,0.1,6,166,382,42,88,11,40,9,17,.230,.270,.385,.655,,,,,,,,,,,,,smithja05
249,Matt Stairs,2006-12-07,Toronto Blue Jays,DET,39,1.8,14,1416,4243,633,1125,220,751,25,588,.265,.358,.483,.841,,,,,,,,,,,,,stairma01
250,Paul Bako,2006-12-06,Baltimore Orioles,KCR,35,-0.3,9,586,1631,140,385,14,143,4,171,.236,.308,.321,.629,,,,,,,,,,,,,bakopa01
251,Joe Borowski,2006-12-06,Cleveland Indians,FLA,36,0.6,10,279,9,1,2,0,0,0,0,.222,.222,.222,.444,17,26,3.87,1.347,336,1,80,372.0,349,40,152,305,borowjo01
252,Raul Chavez,2006-12-06,New York Yankees,BAL,34,-1.2,9,170,405,26,86,4,40,3,21,.212,.253,.284,.537,,,,,,,,,,,,,chavera01
253,David Dellucci,2006-12-06,Cleveland Indians,PHI,33,3.3,10,908,2294,360,603,86,328,36,276,.263,.348,.449,.797,,,,,,,,,,,,,delluda01
254,Alan Embree,2006-12-06,Oakland Athletics,SDP,37,-0.2,13,385,3,0,0,0,0,0,1,.000,.250,.000,.250,34,36,4.58,1.327,708,4,8,619.2,590,79,232,571,embreal01
255,Mike Lieberthal,2006-12-06,Los Angeles Dodgers,PHI,35,1.6,13,1174,4141,528,1137,150,609,8,331,.275,.338,.450,.788,,,,,,,,,,,,,liebemi01
256,Anderson Machado,2006-12-06,New York Mets,CIN,26,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,machaan01
257,Bengie Molina,2006-12-06,San Francisco Giants,TOR,32,4.6,9,833,2917,294,801,84,419,3,137,.275,.310,.407,.717,,,,,,,,,,,,,molinbe01
258,Jason Schmidt,2006-12-06,Los Angeles Dodgers,SFG,34,12.5,12,298,584,27,61,6,20,0,22,.104,.140,.151,.290,127,90,3.91,1.313,313,304,0,1953.0,1798,179,766,1728,schmija01
259,Dewon Brazelton,2006-12-05,Kansas City Royals,SDP,27,-1.9,5,11,6,0,1,0,1,0,0,.167,.167,.333,.500,8,25,6.38,1.683,63,43,0,271.0,305,42,151,145,brazede01
260,LaTroy Hawkins,2006-12-05,Colorado Rockies,BAL,34,3.5,12,164,5,0,0,0,0,0,0,.000,.000,.000,.000,54,71,4.75,1.477,569,98,75,1016.2,1159,126,343,671,hawkila01
261,Julio Lugo,2006-12-05,Boston Red Sox,LAD,31,9.0,7,920,3385,521,936,68,336,139,309,.277,.340,.402,.742,,,,,,,,,,,,,lugoju01
262,Rich Aurilia,2006-12-04,San Francisco Giants,CIN,35,3.5,12,1353,4863,662,1352,169,655,22,390,.278,.332,.443,.775,,,,,,,,,,,,,aurilri01
263,Carmen Cali,2006-12-04,Minnesota Twins,STL,28,-0.5,2,16,0,0,0,0,0,0,0,,,,,0,0,9.45,2.625,16,0,0,13.1,23,4,12,13,calica01
264,Pedro Feliz,2006-12-04,San Francisco Giants,SFG,32,4.7,7,724,2283,285,575,89,346,10,120,.252,.288,.436,.724,,,,,,,,,,,,,felizpe01
265,Jose Guillen,2006-12-04,Seattle Mariners,WSN,31,5.8,10,1115,3892,513,1058,143,574,22,203,.272,.321,.445,.766,,,,,,,,,,,,,guilljo01
266,Vicente Padilla,2006-12-04,Texas Rangers,TEX,29,3.7,8,184,206,7,19,0,13,0,14,.092,.157,.117,.273,66,61,4.06,1.346,227,144,2,979.0,980,102,338,682,padilvi01
267,Kerry Robinson,2006-12-04,Boston Red Sox,KCR,33,-0.8,7,463,735,112,196,3,56,36,37,.267,.303,.337,.640,,,,,,,,,,,,,robinke02
268,Tanyon Sturtze,2006-12-03,Atlanta Braves,NYY,36,0.6,11,26,16,0,1,0,0,0,0,.063,.063,.063,.125,40,44,5.21,1.531,269,84,3,794.2,885,110,332,479,sturtta01
269,Aaron Fultz,2006-12-02,Cleveland Indians,PHI,33,2.1,7,285,19,2,5,0,0,0,0,.263,.263,.263,.526,21,12,4.37,1.367,414,1,3,442.2,436,48,169,366,fultzaa01
270,Roberto Hernandez,2006-12-02,Cleveland Indians,NYM,42,1.9,16,298,2,0,1,0,0,0,0,.500,.500,.500,1.000,64,68,3.32,1.346,960,3,326,1025.0,943,91,437,914,hernaro01
271,Kevin Millar,2006-12-02,Baltimore Orioles,BAL,35,4.4,9,1064,3430,483,983,126,535,6,386,.287,.366,.472,.838,,,,,,,,,,,,,millake01
272,Dave Roberts,2006-12-02,San Francisco Giants,SDP,35,6.7,8,666,2204,358,594,21,181,207,245,.270,.344,.371,.715,,,,,,,,,,,,,roberda07
273,Steve Andrade,2006-12-01,Tampa Bay Devil Rays,SDP,29,-0.1,1,0,0,0,0,0,0,0,0,,,,,0,0,9.64,1.929,4,0,0,4.2,5,0,4,5,andrast01
274,Geoff Blum,2006-12-01,San Diego Padres,SDP,34,0.3,8,900,2651,311,666,66,311,18,224,.251,.312,.389,.700,,,,,,,,,,,,,blumge01
275,Hee-Seop Choi,2006-12-01,Tampa Bay Devil Rays,BOS,28,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,choihe01
276,Roy Corcoran,2006-12-01,Florida Marlins,WSN,27,-0.5,3,16,2,0,0,0,0,0,1,.000,.333,.000,.333,0,1,5.89,2.073,16,0,0,18.1,26,1,12,12,corcoro01
277,Ray Durham,2006-12-01,San Francisco Giants,SFG,35,7.6,12,1709,6574,1129,1846,175,759,255,714,.281,.354,.443,.797,,,,,,,,,,,,,durhara01
278,Tom Glavine HOF,2006-12-01,New York Mets,NYM,41,12.0,20,641,1248,88,232,1,85,1,92,.186,.243,.211,.453,290,191,3.46,1.304,635,635,0,4149.2,4012,322,1399,2481,glavito02
279,Ryan Ludwick,2006-12-01,St. Louis Cardinals,DET,28,0.1,4,104,334,38,79,14,44,4,28,.237,.299,.416,.716,,,,,,,,,,,,,ludwiry01
280,Dustan Mohr,2006-12-01,Tampa Bay Devil Rays,DET,31,0.2,6,497,1351,202,338,48,154,13,141,.250,.325,.423,.748,,,,,,,,,,,,,mohrdu01
281,Terry Tiffee,2006-11-30,Baltimore Orioles,MIN,28,-1.2,3,91,239,20,54,5,29,1,15,.226,.273,.351,.625,,,,,,,,,,,,,tiffete01
282,Scott Williamson,2006-11-30,Baltimore Orioles,SDP,31,0.9,8,267,23,1,1,0,0,0,3,.043,.154,.043,.197,27,28,3.32,1.294,328,10,55,425.0,314,34,236,494,willisc01
283,Royce Clayton,2006-11-29,Toronto Blue Jays,CIN,37,0.5,16,2031,7184,911,1856,109,711,229,551,.258,.313,.368,.680,,,,,,,,,,,,,claytro01
284,Craig Counsell,2006-11-29,Milwaukee Brewers,ARI,36,9.1,11,1053,3446,489,896,31,283,90,419,.260,.344,.350,.694,,,,,,,,,,,,,counscr01
285,Enrique Cruz,2006-11-29,Cincinnati Reds,TEX,25,,1,60,71,6,6,0,2,0,4,.085,.145,.099,.243,,,,,,,,,,,,,cruzen01
286,Eric DuBose,2006-11-29,Colorado Rockies,BAL,31,-1.0,5,1,2,0,0,0,0,0,0,.000,.000,.000,.000,9,15,5.21,1.450,52,27,0,188.1,181,25,92,115,duboser01
287,Mike Edwards,2006-11-29,Pittsburgh Pirates,PIT,30,-0.3,3,106,259,24,63,3,15,1,19,.243,.300,.328,.628,,,,,,,,,,,,,edwarmi02
288,Justin Leone,2006-11-29,San Francisco Giants,SDP,30,0.3,2,32,103,15,22,6,13,1,9,.214,.296,.437,.733,,,,,,,,,,,,,leoneju01
289,Jason Shiell,2006-11-29,Kansas City Royals,ATL,30,-0.4,3,8,4,0,0,0,0,0,1,.000,.200,.000,.200,2,2,6.92,2.033,24,3,1,40.1,53,9,29,38,shielja01
290,Gary Bennett,2006-11-28,St. Louis Cardinals,STL,35,-1.9,11,518,1514,128,365,19,171,5,129,.241,.305,.326,.631,,,,,,,,,,,,,bennega01
291,Chad Bradford,2006-11-28,Baltimore Orioles,NYM,32,2.0,9,84,0,0,0,0,0,0,0,,,,,27,18,3.40,1.240,395,0,9,381.1,369,23,104,261,bradfch01
292,Adam Kennedy,2006-11-28,St. Louis Cardinals,LAA,31,8.1,8,1025,3436,447,961,52,369,123,231,.280,.332,.398,.731,,,,,,,,,,,,,kennead01
293,Brandon Larson,2006-11-28,Washington Nationals,WSN,31,0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,larsobr01
294,Kip Wells,2006-11-28,St. Louis Cardinals,TEX,30,1.1,8,132,250,21,44,3,12,1,4,.176,.192,.256,.448,57,74,4.46,1.489,197,177,0,1028.0,1064,116,467,748,wellski01
295,Matt White,2006-11-28,Los Angeles Dodgers,PHI,29,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,whitema03
296,Randy Wolf,2006-11-28,Los Angeles Dodgers,PHI,30,2.5,8,190,353,34,68,4,34,0,21,.193,.235,.280,.515,69,60,4.21,1.333,194,190,0,1175.0,1129,157,437,971,wolfra02
297,Gregg Zaun,2006-11-28,Toronto Blue Jays,TOR,36,7.6,12,918,2549,320,645,62,323,21,348,.253,.345,.385,.729,,,,,,,,,,,,,zaungr01
298,Danys Báez,2006-11-27,Baltimore Orioles,ATL,29,2.8,6,71,3,0,0,0,0,0,0,.000,.000,.000,.000,31,37,3.79,1.315,341,26,111,491.1,445,44,201,390,baezda01
299,Adam Eaton,2006-11-27,Philadelphia Phillies,TEX,29,1.8,7,148,251,24,48,2,19,5,24,.191,.270,.275,.545,54,45,4.40,1.360,146,144,0,861.0,865,112,306,666,eatonad01
300,Luis Figueroa,2006-11-27,San Francisco Giants,TOR,33,-0.3,2,12,11,1,1,0,0,0,0,.091,.091,.182,.273,,,,,,,,,,,,,figuelu01
301,Chad Moeller,2006-11-27,Cincinnati Reds,MIL,32,-3.5,7,384,1142,117,259,25,111,2,93,.227,.289,.352,.641,,,,,,,,,,,,,moellch01
302,Mike Mussina HOF,2006-11-27,New York Yankees,NYY,38,10.7,16,18,45,3,8,0,5,0,0,.178,.178,.200,.378,239,134,3.63,1.177,475,475,0,3210.1,3058,345,719,2572,mussimi01
303,Mike Vento,2006-11-27,Toronto Blue Jays,WSN,29,0.2,2,11,20,3,5,0,1,0,4,.250,.375,.300,.675,,,,,,,,,,,,,ventomi01
304,Eddy Garabito,2006-11-24,Pittsburgh Pirates,BAL,30,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,garabed01
305,Carlos Lee,2006-11-24,Houston Astros,TEX,31,9.1,8,1203,4570,720,1308,221,782,96,370,.286,.340,.495,.835,,,,,,,,,,,,,leeca01
306,Mike Rose,2006-11-24,Cleveland Indians,STL,30,-0.4,3,27,54,3,11,1,2,0,3,.204,.246,.296,.542,,,,,,,,,,,,,rosemi01
307,Woody Williams,2006-11-24,Houston Astros,SDP,40,3.3,14,238,481,49,99,3,41,1,17,.206,.236,.281,.517,124,101,4.09,1.311,391,299,0,2028.1,2001,274,658,1379,williwo02
308,Mike Smith,2006-11-23,St. Louis Cardinals,MIN,29,-0.2,2,0,0,0,0,0,0,0,0,,,,,0,3,7.04,1.852,15,7,0,38.1,48,4,23,17,smithmi06
309,Chris Aguila,2006-11-22,Pittsburgh Pirates,FLA,28,-0.7,3,141,218,26,51,3,16,2,14,.234,.280,.353,.633,,,,,,,,,,,,,aguilch01
310,Chad Bentz,2006-11-22,Colorado Rockies,CIN,27,-0.8,2,,,,,,,,,,,,,,,,,,,,,,,,,bentzch01
