Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
147,Frank Castillo,1999-12-21,Toronto Blue Jays,PIT,31,-1.4,8,181,327,7,36,0,13,0,13,.110,.144,.110,.254,56,74,4.63,1.373,207,194,1,1152.0,1231,139,351,792,castifr01
148,Tripp Cromer,1999-12-21,Houston Astros,LAD,32,0.4,6,184,512,52,116,12,47,0,26,.227,.266,.340,.606,,,,,,,,,,,,,crometr01
149,Arthur Rhodes,1999-12-21,Seattle Mariners,BAL,30,3.4,9,8,3,0,1,0,0,0,0,.333,.333,.333,.667,43,36,4.86,1.432,238,61,9,622.1,575,79,316,579,rhodear01
150,Jon Shave,1999-12-21,Texas Rangers,TEX,32,0.3,3,79,160,20,46,1,21,3,8,.288,.326,.363,.688,,,,,,,,,,,,,shavejo01
151,Edwin Diaz,1999-12-20,Texas Rangers,ARI,25,-0.2,2,7,12,2,2,0,1,0,3,.167,.333,.333,.667,,,,,,,,,,,,,diazed03
152,Giomar Guevara,1999-12-20,Detroit Tigers,SEA,27,-0.4,3,26,29,6,6,0,2,1,4,.207,.324,.345,.668,,,,,,,,,,,,,guevagi01
153,Ricky Gutierrez,1999-12-20,Chicago Cubs,HOU,30,-2.4,7,692,2149,274,558,13,186,37,227,.260,.335,.334,.668,,,,,,,,,,,,,gutieri01
154,Stan Javier,1999-12-20,Seattle Mariners,HOU,36,5.0,15,1569,4424,676,1182,48,430,231,500,.267,.342,.359,.701,,,,,,,,,,,,,javiest01
155,Randy Knorr,1999-12-20,Pittsburgh Pirates,HOU,31,-0.6,9,204,551,64,123,19,76,0,39,.223,.276,.379,.655,,,,,,,,,,,,,knorrra01
156,Tim Laker,1999-12-20,Pittsburgh Pirates,PIT,30,-0.3,6,165,325,31,73,4,34,3,22,.225,.275,.317,.592,,,,,,,,,,,,,lakerti01
157,Graeme Lloyd,1999-12-20,Montreal Expos,TOR,33,2.9,7,9,0,0,0,0,0,0,0,,,,,16,22,3.62,1.279,366,0,11,358.0,351,37,107,198,lloydgr01
158,Mark McLemore,1999-12-20,Seattle Mariners,TEX,35,4.7,14,1289,4406,676,1142,34,413,180,585,.259,.345,.336,.681,,,,,,,,,,,,,mclemma01
159,Jim Poole,1999-12-20,Detroit Tigers,CLE,34,-2.0,10,183,8,1,1,0,0,0,0,.125,.125,.250,.375,21,12,4.11,1.439,408,0,4,352.1,355,36,152,248,pooleji02
160,Todd Rizzo,1999-12-20,Minnesota Twins,CHW,29,-0.5,2,2,0,0,0,0,0,0,0,,,,,0,2,12.38,3.125,12,0,0,8.0,16,0,9,5,rizzoto01
161,Gerald Williams,1999-12-19,Tampa Bay Devil Rays,ATL,33,5.2,8,766,1941,308,510,55,240,72,115,.263,.309,.426,.735,,,,,,,,,,,,,willige02
162,Orel Hershiser,1999-12-17,Los Angeles Dodgers,NYM,41,5.3,17,421,803,65,163,0,50,8,27,.203,.232,.244,.476,203,145,3.41,1.253,500,460,5,3105.2,2897,230,993,2001,hershor01
163,Julio Mosquera,1999-12-17,New York Yankees,TBD,28,0.0,2,11,30,2,7,0,2,0,0,.233,.258,.333,.591,,,,,,,,,,,,,mosquju01
164,Greg Myers,1999-12-17,Baltimore Orioles,ATL,34,1.2,12,807,2253,234,574,52,278,3,173,.255,.306,.381,.687,,,,,,,,,,,,,myersgr01
165,Scott Servais,1999-12-17,Colorado Rockies,SFG,33,0.4,9,769,2368,235,581,62,306,3,172,.245,.306,.379,.685,,,,,,,,,,,,,servasc01
166,Chris Turner,1999-12-17,New York Yankees,CLE,31,-0.2,7,121,290,40,69,3,29,5,26,.238,.303,.328,.631,,,,,,,,,,,,,turnech01
167,Jim Bullinger,1999-12-16,Los Angeles Dodgers,LAD,34,-1.8,7,,,,,,,,,,,,,,,,,,,,,,,,,bulliji01
168,Jeff Conine,1999-12-16,Baltimore Orioles,BAL,34,2.9,9,987,3395,434,973,119,551,11,343,.287,.351,.457,.808,,,,,,,,,,,,,coninje01
169,Tom Evans,1999-12-16,Texas Rangers,TEX,25,0.0,2,19,48,7,11,1,2,0,3,.229,.288,.333,.622,,,,,,,,,,,,,evansto01
170,Chuck Finley,1999-12-16,Cleveland Indians,ANA,37,12.7,14,9,14,1,0,0,0,0,0,.000,.000,.000,.000,165,140,3.72,1.369,436,379,0,2675.0,2544,254,1118,2151,finlech01
171,Shawn Gilbert,1999-12-16,Los Angeles Dodgers,LAD,35,-0.3,2,36,27,4,4,1,1,2,1,.148,.179,.259,.438,,,,,,,,,,,,,gilbesh01
172,José Hernández,1999-12-16,Milwaukee Brewers,ATL,30,5.2,8,745,1989,303,499,73,257,24,154,.251,.306,.424,.730,,,,,,,,,,,,,hernajo01
173,Aaron Holbert,1999-12-16,Boston Red Sox,TBD,27,,1,1,3,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,holbeaa01
174,Mike Hubbard,1999-12-16,Cincinnati Reds,TEX,29,-1.5,4,97,180,10,29,3,10,0,4,.161,.183,.217,.399,,,,,,,,,,,,,hubbami01
175,Brent Mayne,1999-12-16,Colorado Rockies,SFG,32,4.2,10,765,2065,207,547,20,218,11,204,.265,.333,.353,.686,,,,,,,,,,,,,maynebr01
176,Allen McDill,1999-12-16,Detroit Tigers,TEX,28,-0.5,2,0,0,0,0,0,0,0,0,,,,,0,0,11.70,2.200,10,0,0,10.0,12,4,10,5,mcdilal01
177,Mike Fetters,1999-12-15,Los Angeles Dodgers,BAL,35,1.2,11,19,0,0,0,0,0,0,0,,,,,19,33,3.62,1.455,422,6,85,539.2,537,42,248,373,fettemi01
178,Joe Girardi,1999-12-15,Chicago Cubs,NYY,35,0.5,11,987,3278,365,885,26,343,42,207,.270,.316,.354,.670,,,,,,,,,,,,,girarjo01
179,Rick Greene,1999-12-15,Minnesota Twins,CIN,29,-0.1,1,1,2,0,0,0,0,0,0,.000,.000,.000,.000,0,0,4.76,1.412,1,0,0,5.2,7,2,1,3,greenri02
180,Mike Matheny,1999-12-15,St. Louis Cardinals,TOR,29,-0.4,6,502,1335,116,306,22,145,6,69,.229,.277,.331,.608,,,,,,,,,,,,,mathemi01
181,John Olerud,1999-12-15,Seattle Mariners,NYM,31,17.3,11,1396,4765,752,1434,172,762,8,820,.301,.406,.481,.887,,,,,,,,,,,,,olerujo01
182,Tomas Perez,1999-12-15,Philadelphia Phillies,ANA,26,0.2,4,178,525,46,123,2,36,2,44,.234,.295,.309,.604,,,,,,,,,,,,,perezto03
183,Ryan Thompson,1999-12-15,New York Yankees,HOU,32,-0.2,6,303,1039,131,249,41,136,8,77,.240,.300,.418,.718,,,,,,,,,,,,,thompry01
184,Wil Cordero,1999-12-14,Pittsburgh Pirates,CLE,28,4.4,8,773,2833,406,791,79,368,44,199,.279,.333,.433,.766,,,,,,,,,,,,,cordewi01
185,Brian Johnson,1999-12-14,Kansas City Royals,CIN,32,1.6,6,431,1286,123,324,45,177,1,76,.252,.297,.408,.705,,,,,,,,,,,,,johnsbr01
186,Ryan McGuire,1999-12-13,New York Mets,MON,28,-2.0,3,302,549,56,121,6,45,2,78,.220,.316,.324,.641,,,,,,,,,,,,,mcguiry01
187,James Mouton,1999-12-13,Milwaukee Brewers,MON,31,-1.2,6,561,1273,175,315,14,120,89,133,.247,.323,.337,.660,,,,,,,,,,,,,moutoja01
188,Chad Ogea,1999-12-13,Tampa Bay Devil Rays,PHI,29,0.1,6,36,46,1,4,0,0,0,4,.087,.160,.087,.247,37,35,4.88,1.400,129,94,0,632.2,672,93,214,369,ogeach01
189,Greg Vaughn,1999-12-13,Tampa Bay Devil Rays,CIN,34,9.9,11,1377,4869,824,1197,292,882,99,665,.246,.337,.479,.816,,,,,,,,,,,,,vaughgr01
190,Butch Henry,1999-12-12,Colorado Rockies,SEA,31,2.2,7,104,151,10,21,1,12,0,5,.139,.166,.166,.331,33,33,3.83,1.330,148,91,7,621.0,677,61,149,345,henrybu01
191,Rudy Seanez,1999-12-12,Atlanta Braves,ATL,31,1.5,8,143,4,1,0,0,0,0,1,.000,.200,.000,.200,14,7,4.63,1.473,181,0,8,188.2,176,17,102,177,seaneru01
192,Todd Zeile,1999-12-11,New York Mets,TEX,34,6.7,11,1473,5345,722,1430,183,805,47,654,.268,.347,.430,.777,,,,,,,,,,,,,zeileto01
193,Doug Bochtler,1999-12-10,Kansas City Royals,LAD,29,-0.6,5,160,2,0,0,0,0,0,0,.000,.000,.000,.000,9,16,4.51,1.486,214,0,6,251.2,218,34,156,211,bochtdo01
194,Dale Sveum,1999-12-10,Pittsburgh Pirates,PIT,36,-0.6,12,862,2526,305,597,69,340,10,227,.236,.298,.378,.676,,,,,,,,,,,,,sveumda01
195,Harold Baines HOF,1999-12-09,Baltimore Orioles,CLE,41,5.2,20,2702,9541,1270,2783,373,1583,34,1018,.292,.358,.469,.827,,,,,,,,,,,,,baineha01
196,Tom Goodwin,1999-12-09,Colorado Rockies,TEX,31,3.7,9,794,2602,431,714,12,172,252,241,.274,.338,.338,.675,,,,,,,,,,,,,goodwto01
197,Phil Hiatt,1999-12-08,Colorado Rockies,CIN,31,,3,140,372,44,79,11,49,7,27,.212,.277,.360,.637,,,,,,,,,,,,,hiattph01
198,Larry Sutton,1999-12-08,St. Louis Cardinals,KCR,30,-0.8,3,181,481,52,119,9,65,4,47,.247,.314,.358,.672,,,,,,,,,,,,,suttola01
199,Luis Alicea,1999-12-07,Texas Rangers,TEX,34,4.8,10,995,2807,394,712,36,304,70,386,.254,.348,.370,.717,,,,,,,,,,,,,alicelu01
200,Jeff Brantley,1999-12-07,Philadelphia Phillies,PHI,36,0.1,12,540,68,5,8,0,5,0,2,.118,.143,.132,.275,41,38,3.17,1.267,542,18,149,783.0,664,88,328,660,brantje01
201,Jacob Brumfield,1999-12-07,Toronto Blue Jays,TOR,35,0.1,7,568,1575,260,404,32,162,74,137,.257,.318,.393,.711,,,,,,,,,,,,,brumfja01
202,Mike Busby,1999-12-07,Milwaukee Brewers,STL,27,-0.6,4,45,9,0,3,0,1,0,1,.333,.400,.333,.733,5,6,6.48,1.659,45,6,0,82.0,99,11,37,50,busbymi01
203,Michael Jackson,1999-12-07,Philadelphia Phillies,CLE,35,6.1,14,304,27,3,5,0,1,0,1,.185,.214,.259,.474,53,61,3.26,1.194,835,7,138,1017.2,801,101,414,905,jacksmi02
204,Mark Langston,1999-12-07,Cleveland Indians,CLE,39,-0.1,16,49,92,5,14,0,5,0,2,.152,.168,.185,.353,179,158,3.97,1.354,457,428,0,2962.2,2723,311,1289,2464,langsma01
205,Eric Ludwick,1999-12-07,Milwaukee Brewers,FLA,28,-2.1,4,25,11,0,0,0,0,0,0,.000,.000,.000,.000,2,10,8.35,1.991,31,12,0,74.1,104,19,44,60,ludwier01
206,Mike Munoz,1999-12-07,Texas Rangers,TEX,34,1.6,11,313,7,2,1,0,1,0,3,.143,.400,.286,.686,18,19,5.10,1.576,446,0,11,360.1,397,33,171,239,munozmi01
207,Rey Sanchez,1999-12-07,Kansas City Royals,KCR,32,5.7,9,875,2768,316,755,11,225,33,139,.273,.312,.340,.652,,,,,,,,,,,,,sanchre01
208,Allen Watson,1999-12-07,New York Yankees,NYY,29,2.4,7,104,175,13,45,0,19,0,9,.257,.293,.343,.636,51,55,4.90,1.474,189,137,1,870.0,949,133,333,569,watsoal01
209,Jay Buhner,1999-12-06,Seattle Mariners,SEA,35,4.5,13,1341,4604,743,1171,282,878,6,725,.254,.359,.492,.851,,,,,,,,,,,,,buhneja01
210,David Cone,1999-12-06,New York Yankees,NYY,37,15.7,14,186,404,28,62,0,22,0,16,.153,.191,.176,.367,180,102,3.19,1.208,390,361,1,2590.0,2144,212,985,2420,coneda01
211,Jose Herrera,1999-12-06,Baltimore Orioles,BAL,27,,4,,,,,,,,,,,,,,,,,,,,,,,,,herrejo02
212,Sandy Martinez,1999-12-06,Florida Marlins,CHC,29,-0.5,5,203,539,38,126,6,51,1,37,.234,.289,.338,.627,,,,,,,,,,,,,martisa01
213,Brian Barber,1999-12-03,Cleveland Indians,KCR,27,-0.5,4,12,8,0,1,0,0,0,1,.125,.222,.125,.347,5,8,6.77,1.677,26,16,1,93.0,111,15,45,59,barbebr02
214,Bryan Corey,1999-12-03,Oakland Athletics,DET,26,-0.1,1,3,0,0,0,0,0,0,0,,,,,0,0,9.00,2.000,3,0,0,4.0,6,1,2,1,coreybr01
215,Doug Henry,1999-12-03,Houston Astros,HOU,36,0.1,9,276,16,1,1,0,0,0,0,.063,.063,.063,.125,28,36,3.98,1.419,457,0,81,511.2,479,57,247,422,henrydo01
216,Scott Kamieniecki,1999-12-03,Cleveland Indians,BAL,36,2.6,9,4,2,0,0,0,0,0,0,.000,.000,.000,.000,50,55,4.45,1.467,198,138,3,917.2,942,96,404,496,kamiesc01
217,Mike Kelly,1999-12-03,New York Mets,COL,30,0.8,6,327,684,111,165,22,86,30,54,.241,.300,.421,.721,,,,,,,,,,,,,kellymi02
218,Russ Springer,1999-12-03,Arizona Diamondbacks,ATL,31,0.5,8,208,20,1,1,0,0,0,0,.050,.050,.050,.100,17,28,5.00,1.482,281,27,7,452.0,462,61,208,414,sprinru01
219,Tony Eusebio,1999-12-02,Houston Astros,HOU,33,0.9,7,465,1367,139,379,18,194,1,140,.277,.345,.369,.713,,,,,,,,,,,,,eusebto01
220,David Weathers,1999-12-02,Milwaukee Brewers,MIL,30,-0.4,9,204,129,7,14,2,4,0,6,.109,.154,.155,.309,31,36,5.37,1.656,251,67,2,606.1,725,57,279,421,weathda01
221,Giovanni Carrara,1999-12-01,Colorado Rockies,CIN,32,-0.1,3,10,9,1,0,0,0,0,0,.000,.000,.000,.000,3,6,7.61,1.938,33,14,0,97.0,132,25,56,55,carragi01
222,Kevin Jarvis,1999-12-01,Colorado Rockies,OAK,30,-1.9,5,59,62,4,10,0,2,0,0,.161,.175,.194,.368,12,19,6.62,1.696,85,40,1,299.0,392,57,115,165,jarvike01
223,Matt Luke,1999-12-01,Milwaukee Brewers,ANA,29,1.0,3,123,269,39,65,15,40,2,19,.242,.293,.461,.754,,,,,,,,,,,,,lukema01
224,Norberto Martin,1999-12-01,Milwaukee Brewers,TOR,33,-0.6,7,354,880,116,245,7,89,23,35,.278,.306,.352,.658,,,,,,,,,,,,,martino01
225,Robin Jennings,1999-11-30,Minnesota Twins,CHC,28,-0.3,3,45,81,8,17,0,6,1,3,.210,.244,.284,.528,,,,,,,,,,,,,jenniro01
226,Héctor Ortiz,1999-11-30,Kansas City Royals,LAD,30,-0.2,1,4,4,1,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,ortizhe01
227,Mike Stanton,1999-11-29,New York Yankees,NYY,33,2.8,11,316,13,1,6,0,2,0,1,.462,.500,.538,1.038,35,29,3.99,1.324,611,1,65,597.1,564,57,227,491,stantmi02
228,Heathcliff Slocumb,1999-11-24,St. Louis Cardinals,STL,34,1.2,9,253,11,0,1,0,2,0,0,.091,.091,.091,.182,26,33,3.97,1.579,483,0,97,562.1,567,29,321,467,slocuhe01
229,Will Brunson,1999-11-23,Oakland Athletics,DET,30,0.0,2,1,0,0,0,0,0,0,0,,,,,1,1,5.71,1.846,27,0,0,17.1,23,3,9,11,brunswi01
230,Rich Sauveur,1999-11-23,Oakland Athletics,PIT,36,,5,13,3,0,1,0,0,0,0,.333,.333,.333,.667,0,1,6.56,1.907,24,3,0,35.2,45,7,23,21,sauveri01
231,Aaron Small,1999-11-23,Colorado Rockies,TBD,28,0.6,5,34,1,0,0,0,0,0,0,.000,.000,.000,.000,15,10,5.23,1.654,138,3,4,201.1,241,19,92,112,smallaa01
232,Jeff Tam,1999-11-23,Oakland Athletics,NYM,29,-0.2,2,22,1,0,0,0,0,0,0,.000,.000,.000,.000,1,1,5.88,1.115,25,0,0,26.0,21,5,8,16,tamje01
233,John Roskos,1999-11-22,San Diego Padres,FLA,25,-0.1,2,23,22,1,3,0,1,0,1,.136,.174,.227,.401,,,,,,,,,,,,,roskojo01
234,Stan Spencer,1999-11-22,San Diego Padres,SDP,30,-1.5,2,15,19,0,1,0,0,0,0,.053,.100,.105,.205,1,7,7.17,1.449,15,13,0,69.0,85,16,15,67,spencst02
235,Todd Van Poppel,1999-11-22,Chicago Cubs,PIT,28,-0.5,6,20,14,3,3,0,1,0,1,.214,.267,.286,.552,22,37,6.24,1.635,135,80,1,509.1,534,80,299,353,vanpoto01
236,Joe Vitiello,1999-11-22,San Diego Padres,KCR,30,-0.9,5,205,565,57,133,21,83,2,63,.235,.322,.396,.719,,,,,,,,,,,,,vitiejo01
237,George Williams,1999-11-22,San Diego Padres,HOU,31,1.7,3,161,412,60,101,9,46,0,74,.245,.366,.367,.733,,,,,,,,,,,,,willige03
238,Jason Bere,1999-11-19,Milwaukee Brewers,MIL,29,-1.0,7,25,36,3,7,0,1,0,3,.194,.275,.194,.469,47,34,5.23,1.619,130,122,0,661.1,641,83,430,537,bereja01
239,Mike Magnante,1999-11-19,Oakland Athletics,ANA,35,1.8,9,88,5,0,2,0,1,0,0,.400,.400,.400,.800,22,28,4.10,1.455,332,19,3,494.0,528,33,191,296,magnami01
240,Travis Smith,1999-11-18,Milwaukee Brewers,MIL,27,0.1,1,1,1,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0.00,0.500,1,0,0,2.0,1,0,0,1,smithtr01
241,Mike Trombley,1999-11-18,Baltimore Orioles,MIN,33,5.3,8,19,1,0,0,0,0,0,0,.000,.000,.000,.000,30,33,4.46,1.404,360,36,34,641.2,658,88,243,525,trombmi01
242,Rich Butler,1999-11-17,Seattle Mariners,TBD,27,-0.2,3,86,251,30,56,7,22,4,19,.223,.280,.351,.631,,,,,,,,,,,,,butleri01
243,Jerry Dipoto,1999-11-17,Colorado Rockies,COL,32,5.3,7,312,21,0,1,0,0,0,2,.048,.130,.048,.178,27,24,4.05,1.509,373,0,49,481.2,511,32,216,343,dipotje01
244,Damon Hollins,1999-11-17,Milwaukee Brewers,CIN,26,-0.2,1,8,15,1,3,0,2,0,0,.200,.200,.200,.400,,,,,,,,,,,,,hollida02
245,Robert Machado,1999-11-17,Seattle Mariners,MON,27,-0.4,4,65,154,19,34,3,19,0,10,.221,.268,.344,.612,,,,,,,,,,,,,macharo01
246,Chad Mottola,1999-11-17,Toronto Blue Jays,CHW,28,,1,35,79,10,17,3,6,2,6,.215,.271,.367,.638,,,,,,,,,,,,,mottoch01
247,Ed Vosberg,1999-11-17,Colorado Rockies,ARI,38,-0.5,7,59,2,0,0,0,0,0,0,.000,.000,.000,.000,9,14,4.37,1.559,213,3,13,195.2,218,17,87,145,vosbeed01
248,Pete Walker,1999-11-17,Colorado Rockies,COL,31,,2,14,0,0,0,0,0,0,0,,,,,1,0,4.42,1.745,14,0,0,18.1,24,3,8,6,walkepe01
249,Jason Wood,1999-11-17,Pittsburgh Pirates,DET,30,-0.2,2,40,68,11,15,2,9,0,5,.221,.274,.353,.627,,,,,,,,,,,,,woodja02
250,Brooks Kieschnick,1999-11-16,Cincinnati Reds,TBD,28,-0.2,2,64,119,15,28,5,18,1,15,.235,.321,.395,.716,,,,,,,,,,,,,kiescbr01
251,Larry Luebbers,1999-11-16,Cincinnati Reds,STL,30,0.3,2,22,40,2,8,0,0,0,1,.200,.238,.225,.463,5,8,4.76,1.415,22,22,0,123.0,120,15,54,54,luebbla01
252,Izzy Molina,1999-11-16,Kansas City Royals,NYY,29,-0.4,3,68,138,7,28,3,8,0,4,.203,.225,.319,.544,,,,,,,,,,,,,moliniz01
253,Bobby Munoz,1999-11-16,Cincinnati Reds,TBD,32,-1.4,6,38,56,6,11,1,7,0,1,.196,.211,.286,.496,11,18,5.18,1.561,85,31,1,236.1,271,24,98,132,munozbo01
254,Brian Shouse,1999-11-16,New York Mets,ARI,31,-0.1,2,6,0,0,0,0,0,0,0,,,,,0,1,6.75,1.833,13,0,0,12.0,16,3,6,8,shousbr01
255,Mark Holzemer,1999-11-15,Philadelphia Phillies,COL,30,0.1,5,1,0,0,0,0,0,0,0,,,,,2,4,7.68,1.880,69,4,1,75.0,102,11,39,45,holzema01
256,Jason Maxwell,1999-11-15,Minnesota Twins,DET,28,0.2,1,7,3,2,1,1,2,0,0,.333,.333,1.333,1.667,,,,,,,,,,,,,maxweja01
257,Chris Petersen,1999-11-15,Chicago Cubs,COL,29,0.0,1,7,13,1,2,0,2,0,2,.154,.267,.154,.421,,,,,,,,,,,,,peterch02
258,Luis Polonia,1999-11-15,Detroit Tigers,DET,36,1.2,11,1262,4496,680,1322,29,375,309,340,.294,.344,.381,.725,,,,,,,,,,,,,polonlu01
259,Keith Glauber,1999-11-13,Cincinnati Reds,CIN,28,0.2,1,3,2,0,0,0,0,0,0,.000,.000,.000,.000,0,0,2.35,0.913,3,0,0,7.2,6,0,1,4,glaubke01
260,Marc Ronan,1999-11-12,St. Louis Cardinals,PHI,30,,6,,,,,,,,,,,,,,,,,,,,,,,,,ronanma01
261,Mike Gulan,1999-11-11,Florida Marlins,FLA,29,-0.2,1,5,9,2,0,0,1,0,1,.000,.100,.000,.100,,,,,,,,,,,,,gulanmi01
262,Chris Hatcher,1999-11-11,Chicago Cubs,COL,31,-0.2,1,,,,,,,,,,,,,,,,,,,,,,,,,hatchch01
263,Derrick May,1999-11-11,Baltimore Orioles,BAL,31,-0.7,10,797,2200,244,596,52,310,30,156,.271,.319,.398,.717,,,,,,,,,,,,,mayde01
264,Charlie Greene,1999-11-10,Toronto Blue Jays,MIL,29,-0.4,4,52,66,5,12,0,2,0,5,.182,.236,.212,.448,,,,,,,,,,,,,greench02
265,Joe Borowski,1999-11-09,Cincinnati Reds,NYY,29,-0.1,4,43,2,0,0,0,0,0,0,.000,.000,.000,.000,5,7,4.43,1.725,57,0,0,69.0,78,6,41,33,borowjo01
266,Mike Heathcott,1999-11-05,Chicago Cubs,CHW,31,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,heathmi03
267,Steve Decker,1999-11-04,Anaheim Angels,ANA,34,0.0,7,263,688,60,152,13,72,2,76,.221,.299,.314,.613,,,,,,,,,,,,,deckest01
268,Vicente Palacios,1999-11-04,San Diego Padres,NYM,36,,7,127,88,2,4,0,0,0,2,.045,.067,.045,.112,17,19,4.36,1.353,127,44,7,361.1,336,40,153,262,palacvi01
269,Neil Weber,1999-11-04,Cincinnati Reds,LAD,27,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,webbene01
270,Jeff Manto,1999-11-03,Colorado Rockies,CLE,35,-0.1,8,282,708,95,160,30,93,3,95,.226,.325,.405,.730,,,,,,,,,,,,,mantoje01
271,Chris Sexton,1999-11-03,Cincinnati Reds,COL,28,-0.2,1,35,59,9,14,1,7,4,11,.237,.357,.322,.679,,,,,,,,,,,,,sextoch01
272,Pat Watkins,1999-11-03,Cincinnati Reds,COL,27,-0.6,3,116,195,15,46,2,15,2,10,.236,.271,.328,.600,,,,,,,,,,,,,watkipa01
273,P.J. Forbes,1999-11-02,Philadelphia Phillies,BAL,32,-0.1,1,9,10,0,1,0,2,0,0,.100,.100,.100,.200,,,,,,,,,,,,,forbep.01
274,Chris Tremie,1999-11-02,Florida Marlins,PIT,30,0.0,3,21,41,3,6,0,1,0,4,.146,.222,.171,.393,,,,,,,,,,,,,tremich01
275,Bryan Ward,1999-11-02,Philadelphia Phillies,CHW,28,-0.5,2,5,0,0,0,0,0,0,1,,1.000,,,1,3,5.83,1.673,68,0,1,66.1,93,14,18,52,wardbr01
276,Marty Malloy,1999-11-01,Detroit Tigers,ATL,28,-0.1,1,11,28,3,5,1,1,0,2,.179,.233,.321,.555,,,,,,,,,,,,,malloma01
277,Chris Pritchett,1999-11-01,Philadelphia Phillies,ANA,30,-0.3,3,56,138,16,32,3,11,3,6,.232,.262,.333,.595,,,,,,,,,,,,,pritcch01
278,Felipe Crespo,1999-10-29,San Francisco Giants,SFG,27,0.3,3,100,207,20,51,2,24,5,29,.246,.350,.353,.702,,,,,,,,,,,,,crespfe01
279,Ozzie Timmons,1999-10-29,Tampa Bay Devil Rays,SEA,29,-0.7,4,174,364,53,81,16,47,4,32,.223,.286,.407,.693,,,,,,,,,,,,,timmooz01
280,Oscar Henriquez,1999-10-28,San Diego Padres,NYM,26,-0.9,2,19,1,0,0,0,0,0,0,.000,.000,.000,.000,0,1,7.88,1.792,19,0,0,24.0,28,4,15,22,henrios01
281,Matt Whiteside,1999-10-25,San Diego Padres,SDP,32,-1.1,8,25,2,0,0,0,0,0,0,.000,.000,.000,.000,16,11,5.11,1.496,243,1,9,349.0,394,38,128,217,whitema02
282,Mike James,1999-10-15,St. Louis Cardinals,ANA,32,1.2,4,4,0,0,0,0,0,0,0,,,,,13,10,3.42,1.373,184,0,9,213.1,190,16,103,170,jamesmi01
