Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
149,Alvin Morman,1998-12-21,Kansas City Royals,SFG,30,-0.5,3,70,1,0,0,0,0,0,0,.000,.000,.000,.000,4,3,5.24,1.646,127,0,2,89.1,95,15,52,67,mormaal01
150,Ken Ryan,1998-12-21,Philadelphia Phillies,PHI,30,1.4,7,101,8,0,1,0,0,0,0,.125,.125,.125,.250,13,14,3.77,1.493,225,1,30,270.0,250,19,153,216,ryanke01
151,Don Wengert,1998-12-21,Kansas City Royals,CHC,29,1.7,4,35,16,0,0,0,0,0,1,.000,.059,.000,.059,14,28,5.52,1.607,135,43,3,388.1,483,63,141,205,wengedo01
152,George Williams,1998-12-21,Minnesota Twins,OAK,30,1.1,3,161,412,60,101,9,46,0,74,.245,.366,.367,.733,,,,,,,,,,,,,willige03
153,Mark Guthrie,1998-12-19,Boston Red Sox,LAD,33,1.7,10,201,9,0,1,0,0,0,0,.111,.111,.111,.222,34,37,4.03,1.413,445,43,10,705.2,738,67,259,550,guthrma01
154,Jeff Barry,1998-12-18,Colorado Rockies,COL,29,-0.2,2,30,49,6,8,0,2,0,3,.163,.208,.204,.412,,,,,,,,,,,,,barryje01
155,Henry Blanco,1998-12-18,Colorado Rockies,LAD,27,0.1,1,3,5,1,2,1,1,0,0,.400,.400,1.000,1.400,,,,,,,,,,,,,blanche01
156,Toby Borland,1998-12-18,Anaheim Angels,FLA,30,-0.3,5,161,12,1,1,0,2,0,0,.083,.077,.083,.160,9,7,4.01,1.513,165,0,8,224.2,220,16,120,178,borlato02
157,Brian Daubach,1998-12-18,Boston Red Sox,FLA,27,-0.1,1,10,15,0,3,0,3,0,1,.200,.294,.267,.561,,,,,,,,,,,,,daubabr01
158,Steve Finley,1998-12-18,Arizona Diamondbacks,SDP,34,7.2,10,1382,5198,805,1430,119,546,234,406,.275,.329,.419,.748,,,,,,,,,,,,,finlest01
159,Mark Hutton,1998-12-18,Tampa Bay Devil Rays,CIN,29,1.3,5,61,23,2,7,1,2,0,0,.304,.304,.435,.739,9,7,4.75,1.576,84,18,0,189.2,203,23,96,111,huttoma01
160,Jesse Levis,1998-12-18,Tampa Bay Devil Rays,MIL,31,1.8,7,297,595,60,155,3,54,2,72,.261,.342,.314,.656,,,,,,,,,,,,,levisje01
161,Shane Mack,1998-12-18,San Diego Padres,KCR,35,1.1,9,923,2857,436,853,80,398,90,256,.299,.364,.456,.821,,,,,,,,,,,,,macksh01
162,Josias Manzanillo,1998-12-18,New York Mets,NYM,31,-0.2,5,57,6,0,0,0,0,0,0,.000,.000,.000,.000,5,6,4.67,1.465,93,1,3,129.0,122,13,67,113,manzajo01
163,Dave McCarty,1998-12-18,Detroit Tigers,SEA,29,-0.3,5,278,749,85,169,10,65,8,55,.226,.286,.319,.605,,,,,,,,,,,,,mccarda01
164,Craig Paquette,1998-12-18,New York Mets,NYM,30,0.1,6,426,1425,167,331,55,195,18,59,.232,.263,.405,.668,,,,,,,,,,,,,paquecr01
165,J.R. Phillips,1998-12-18,Colorado Rockies,HOU,29,-1.5,6,217,462,47,85,21,63,2,38,.184,.247,.357,.604,,,,,,,,,,,,,phillj.01
166,Luis Polonia,1998-12-18,Detroit Tigers,TBD,35,-1.6,10,1175,4163,634,1214,19,343,292,324,.292,.342,.370,.712,,,,,,,,,,,,,polonlu01
167,Tom Prince,1998-12-18,Philadelphia Phillies,LAD,34,1.2,12,322,693,60,137,9,79,3,60,.198,.273,.306,.579,,,,,,,,,,,,,princto01
168,Gary Rath,1998-12-18,Minnesota Twins,LAD,26,-0.1,1,3,0,0,0,0,0,0,0,,,,,0,0,10.80,1.500,3,0,0,3.1,3,1,2,4,rathga01
169,Pete Schourek,1998-12-18,Pittsburgh Pirates,BOS,30,0.7,8,195,240,14,42,2,19,2,7,.175,.197,.217,.413,58,55,4.44,1.377,204,138,2,898.1,919,99,318,636,schoupe01
170,Terry Shumpert,1998-12-18,Colorado Rockies,COL,32,-0.5,9,368,884,104,197,18,94,44,61,.223,.276,.348,.624,,,,,,,,,,,,,shumpte01
171,Jim Tatum,1998-12-18,Colorado Rockies,NYM,31,-0.1,5,173,201,16,39,3,29,0,10,.194,.229,.303,.533,,,,,,,,,,,,,tatumji01
172,Dan Carlson,1998-12-17,Arizona Diamondbacks,TBD,29,-0.7,3,11,4,0,0,0,0,0,0,.000,.000,.000,.000,1,0,6.49,1.767,21,0,0,43.0,58,10,18,34,carlsda01
173,Erik Hanson,1998-12-17,Kansas City Royals,ANA,34,1.3,11,25,39,5,6,0,3,0,0,.154,.154,.179,.333,89,84,4.15,1.355,245,238,0,1555.1,1604,139,504,1175,hansoer01
174,Xavier Hernandez,1998-12-17,Baltimore Orioles,TEX,33,0.9,10,343,37,2,1,0,0,0,2,.027,.077,.027,.104,40,35,3.90,1.322,463,7,35,671.0,621,67,266,562,hernaxa01
175,Ray Holbert,1998-12-17,Kansas City Royals,MON,28,-0.3,3,78,98,14,16,2,6,4,10,.163,.252,.265,.518,,,,,,,,,,,,,holbera01
176,Pete Incaviglia,1998-12-17,Arizona Diamondbacks,HOU,35,-0.3,12,1284,4233,546,1043,206,655,33,360,.246,.310,.448,.758,,,,,,,,,,,,,incavpe01
177,Rick Krivda,1998-12-17,Kansas City Royals,CIN,29,-0.8,4,16,4,0,0,0,0,0,0,.000,.000,.000,.000,11,16,5.57,1.603,72,36,0,258.1,297,39,117,165,krivdri01
178,Scott Leius,1998-12-17,Kansas City Royals,KCR,33,-1.3,8,520,1462,206,360,27,162,15,157,.246,.319,.358,.677,,,,,,,,,,,,,leiussc01
179,Doug Linton,1998-12-17,Baltimore Orioles,MIN,34,0.8,5,32,7,0,0,0,0,0,0,.000,.000,.000,.000,16,16,5.84,1.601,91,27,0,237.1,284,34,96,168,lintodo01
180,Kirt Manwaring,1998-12-17,Colorado Rockies,COL,33,-1.8,12,960,2845,231,692,19,264,10,231,.243,.308,.313,.622,,,,,,,,,,,,,manwaki01
181,Matt Mieske,1998-12-17,Seattle Mariners,CHC,31,-0.3,6,512,1308,191,344,45,190,7,108,.263,.321,.433,.754,,,,,,,,,,,,,mieskma01
182,Chad Mottola,1998-12-17,Chicago White Sox,TEX,27,-0.5,1,35,79,10,17,3,6,2,6,.215,.271,.367,.638,,,,,,,,,,,,,mottoch01
183,Ricky Pickett,1998-12-17,Kansas City Royals,TEX,29,-0.2,1,2,0,0,0,0,0,0,0,,,,,0,0,81.00,10.500,2,0,0,0.2,3,0,4,2,pickeri01
184,Jim Poole,1998-12-17,Philadelphia Phillies,CLE,33,-1.1,9,137,6,1,1,0,0,0,0,.167,.167,.333,.500,19,11,4.04,1.389,354,0,3,316.0,305,33,134,226,pooleji02
185,Scott Pose,1998-12-17,Kansas City Royals,NYY,32,-0.3,2,69,128,19,27,0,8,3,11,.211,.273,.258,.531,,,,,,,,,,,,,posesc01
186,Matt Ruebel,1998-12-17,Arizona Diamondbacks,TBD,29,-0.9,3,69,20,0,3,0,0,0,1,.150,.190,.150,.340,4,5,5.54,1.600,77,8,1,130.0,152,18,56,78,ruebema01
187,Joe Slusarski,1998-12-17,Houston Astros,HOU,32,,4,2,0,0,0,0,0,0,0,,,,,11,13,5.34,1.589,49,34,0,209.0,236,33,96,105,slusajo01
188,Kennie Steenstra,1998-12-17,Kansas City Royals,CHC,28,-0.1,1,4,0,0,0,0,0,0,0,,,,,0,0,10.80,2.400,4,0,0,3.1,7,2,1,4,steenke01
189,Joe Vitiello,1998-12-17,Kansas City Royals,KCR,29,-0.8,4,192,524,53,127,20,79,2,61,.242,.330,.408,.738,,,,,,,,,,,,,vitiejo01
190,Rickey Henderson HOF,1998-12-16,New York Mets,OAK,40,5.7,20,2612,9473,2014,2678,266,978,1297,1890,.283,.404,.426,.831,,,,,,,,,,,,,henderi01
191,Phil Hiatt,1998-12-16,Cincinnati Reds,CLE,30,0.0,3,140,372,44,79,11,49,7,27,.212,.277,.360,.637,,,,,,,,,,,,,hiattph01
192,Marc Kroon,1998-12-16,Seattle Mariners,CIN,26,-0.3,3,20,0,0,0,0,0,0,0,,,,,0,2,7.84,1.839,20,0,0,20.2,22,2,16,20,kroonma01
193,Mike Macfarlane,1998-12-16,Oakland Athletics,OAK,35,3.6,12,1083,3376,434,851,125,483,12,282,.252,.324,.434,.758,,,,,,,,,,,,,macfami01
194,Ed Sprague,1998-12-16,Pittsburgh Pirates,OAK,31,3.2,8,915,3243,396,786,116,425,3,272,.242,.312,.410,.722,,,,,,,,,,,,,spraged02
195,Brent Gates,1998-12-15,Minnesota Twins,MIN,29,-0.5,6,575,2023,228,538,22,241,17,191,.266,.327,.360,.687,,,,,,,,,,,,,gatesbr01
196,Jason Hardtke,1998-12-15,Cincinnati Reds,CHC,27,-0.2,3,67,134,14,31,2,16,1,8,.231,.283,.328,.611,,,,,,,,,,,,,hardtja01
197,Damon Hollins,1998-12-15,Cincinnati Reds,LAD,25,-0.2,1,8,15,1,3,0,2,0,0,.200,.200,.200,.400,,,,,,,,,,,,,hollida02
198,Chad Kreuter,1998-12-15,Kansas City Royals,ANA,34,1.2,11,636,1665,197,396,35,182,3,219,.238,.328,.356,.684,,,,,,,,,,,,,kreutch01
199,Chris Nichting,1998-12-15,New York Yankees,CLE,33,,1,0,0,0,0,0,0,0,0,,,,,0,0,7.03,2.014,13,0,0,24.1,36,1,13,6,nichtch01
200,Mark Thompson,1998-12-15,Cincinnati Reds,COL,28,0.2,5,69,93,7,16,1,3,0,1,.172,.181,.247,.428,16,20,6.11,1.709,69,47,0,282.2,354,50,129,157,thompma01
201,Eddie Williams,1998-12-15,Minnesota Twins,SDP,34,-2.0,10,395,1145,146,288,39,150,2,101,.252,.319,.398,.717,,,,,,,,,,,,,willied01
202,Joel Adamson,1998-12-14,Boston Red Sox,ARI,27,0.2,3,18,10,0,3,0,1,0,0,.300,.300,.400,.700,5,6,4.89,1.432,44,11,0,110.1,121,19,37,77,adamsjo02
203,Geronimo Berroa,1998-12-14,Toronto Blue Jays,DET,34,3.0,9,733,2413,366,672,100,371,19,263,.278,.350,.455,.805,,,,,,,,,,,,,berroge01
204,Kirk Bullinger,1998-12-14,Boston Red Sox,MON,29,-0.4,1,8,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,9.00,2.000,8,0,0,7.0,14,1,0,2,bulliki01
205,Alberto Castillo,1998-12-14,St. Louis Cardinals,NYM,29,0.5,4,92,182,19,36,2,14,1,21,.198,.286,.258,.545,,,,,,,,,,,,,castial01
206,Todd Haney,1998-12-14,New York Mets,NYM,33,-1.2,5,101,205,28,50,3,12,3,18,.244,.305,.337,.642,,,,,,,,,,,,,haneyto01
207,Tim Harikkala,1998-12-14,Boston Red Sox,SEA,27,-0.2,2,0,0,0,0,0,0,0,0,,,,,0,1,14.09,1.826,2,1,0,7.2,11,2,3,2,harikti01
208,Bill Haselman,1998-12-14,Detroit Tigers,TEX,33,1.0,8,359,958,121,243,31,127,7,70,.254,.307,.414,.721,,,,,,,,,,,,,haselbi01
209,Tom Lampkin,1998-12-14,Seattle Mariners,STL,35,2.0,9,482,1002,120,229,25,120,17,115,.229,.317,.352,.669,,,,,,,,,,,,,lampkto01
210,Tony Phillips,1998-12-14,Oakland Athletics,NYM,40,5.6,17,2055,7211,1224,1924,145,770,166,1248,.267,.375,.386,.762,,,,,,,,,,,,,phillto02
211,Kevin Brown,1998-12-12,Los Angeles Dodgers,SDP,34,23.7,12,101,230,9,35,0,17,0,15,.152,.204,.174,.378,139,99,3.30,1.252,314,312,0,2178.1,2103,121,624,1480,brownke01
212,Jose Canseco,1998-12-11,Tampa Bay Devil Rays,TOR,34,4.7,14,1600,6042,1018,1608,397,1214,193,739,.266,.350,.517,.866,,,,,,,,,,,,,cansejo01
213,Luis Ortiz,1998-12-11,Milwaukee Brewers,KCR,29,0.1,5,,,,,,,,,,,,,,,,,,,,,,,,,ortizlu01
214,Mark Portugal,1998-12-11,Boston Red Sox,PHI,36,4.1,14,243,447,33,89,2,36,0,20,.199,.233,.262,.495,102,83,3.89,1.313,315,256,5,1676.0,1634,181,566,1055,portuma01
215,Rey Sanchez,1998-12-11,Kansas City Royals,SFG,31,2.5,8,741,2289,250,614,9,169,22,117,.268,.309,.334,.643,,,,,,,,,,,,,sanchre01
216,Mo Vaughn,1998-12-11,Anaheim Angels,BOS,31,15.1,8,1046,3828,628,1165,230,752,28,519,.304,.394,.542,.936,,,,,,,,,,,,,vaughmo01
217,Eddie Zosky,1998-12-11,Milwaukee Brewers,MIL,31,,3,32,39,3,7,0,3,0,0,.179,.175,.308,.483,,,,,,,,,,,,,zoskyed01
218,Sean Berry,1998-12-10,Milwaukee Brewers,HOU,33,3.9,9,721,2104,283,591,78,344,47,185,.281,.343,.467,.810,,,,,,,,,,,,,berryse01
219,Mark Clark,1998-12-10,Texas Rangers,CHC,31,3.9,8,121,240,7,14,1,9,0,8,.058,.088,.083,.172,68,59,4.21,1.333,192,174,0,1128.0,1195,127,309,668,clarkma01
220,Randy Johnson HOF,1998-12-10,Arizona Diamondbacks,HOU,35,14.6,11,26,55,3,5,0,2,0,0,.091,.091,.109,.200,143,79,3.36,1.247,296,287,2,1978.1,1523,169,943,2329,johnsra05
221,Alan Mills,1998-12-10,Los Angeles Dodgers,BAL,32,2.3,9,7,0,0,0,0,0,0,0,,,,,31,26,3.90,1.473,350,5,13,500.1,431,58,306,362,millsal01
222,Eric Owens,1998-12-10,San Diego Padres,MIL,28,-2.7,4,151,304,39,63,1,17,19,29,.207,.277,.243,.520,,,,,,,,,,,,,owenser01
223,Rich Robertson,1998-12-09,Texas Rangers,ANA,30,0.4,6,20,9,0,2,0,0,0,0,.222,.222,.222,.444,17,30,5.40,1.669,114,61,0,415.1,460,50,233,237,roberri02
224,Benito Santiago,1998-12-09,Chicago Cubs,TOR,34,3.7,13,1358,4795,541,1253,163,641,78,292,.261,.305,.418,.723,,,,,,,,,,,,,santibe01
225,Mark Whiten,1998-12-08,Cleveland Indians,CLE,32,5.1,9,925,3072,461,798,104,418,78,372,.260,.341,.416,.757,0,0,9.00,3.000,1,0,0,1.0,1,0,2,3,whitema01
226,Tim Bogar,1998-12-07,Houston Astros,HOU,32,1.9,6,473,888,100,203,11,95,9,68,.229,.288,.324,.612,,,,,,,,,,,,,bogarti01
227,Billy Brewer,1998-12-07,Philadelphia Phillies,PHI,31,-0.3,6,26,1,0,0,0,0,0,0,.000,.000,.000,.000,10,10,4.41,1.444,178,0,3,153.0,142,22,79,109,brewebi01
228,Will Clark,1998-12-07,Baltimore Orioles,TEX,35,8.4,13,1769,6495,1068,1964,253,1106,60,830,.302,.381,.494,.875,,,,,,,,,,,,,clarkwi02
229,Delino DeShields,1998-12-07,Baltimore Orioles,STL,30,4.4,9,1175,4391,667,1185,56,394,382,568,.270,.354,.374,.728,,,,,,,,,,,,,deshide01
230,Gary Gaetti,1998-12-07,Chicago Cubs,CHC,40,7.4,18,2389,8661,1108,2223,351,1294,96,613,.257,.310,.437,.747,0,0,0.00,2.250,2,0,0,1.1,3,0,0,0,gaettga01
231,Glenallen Hill,1998-12-07,Chicago Cubs,CHC,34,3.8,10,943,3096,436,832,138,471,91,229,.269,.321,.469,.790,,,,,,,,,,,,,hillgl01
232,Jack McDowell,1998-12-07,Anaheim Angels,ANA,33,2.6,11,0,0,0,0,0,0,0,0,,,,,127,83,3.81,1.296,273,271,0,1870.0,1823,169,601,1299,mcdowja01
233,Willie McGee,1998-12-07,St. Louis Cardinals,STL,40,1.1,17,2069,7378,985,2186,79,836,345,431,.296,.335,.400,.735,,,,,,,,,,,,,mcgeewi01
234,Jeff Montgomery,1998-12-07,Kansas City Royals,KCR,37,1.9,12,23,2,0,0,0,0,0,0,.000,.000,.000,.000,45,48,3.05,1.209,651,1,292,817.1,713,74,275,706,montgje01
235,Craig Shipley,1998-12-07,Anaheim Angels,ANA,36,0.9,11,582,1345,155,364,20,138,33,47,.271,.302,.371,.673,,,,,,,,,,,,,shiplcr01
236,Dave Stieb,1998-12-07,Toronto Blue Jays,TOR,41,0.1,16,13,2,2,0,0,0,0,0,.000,.000,.000,.000,176,137,3.44,1.245,443,412,3,2895.1,2572,225,1034,1669,stiebda01
237,B.J. Surhoff,1998-12-07,Baltimore Orioles,BAL,34,8.0,12,1554,5522,705,1531,118,786,112,439,.277,.329,.406,.734,,,,,,,,,,,,,surhob.01
238,Randy Velarde,1998-12-07,Anaheim Angels,ANA,36,2.6,12,846,2653,374,711,61,288,36,290,.268,.344,.400,.744,,,,,,,,,,,,,velarra01
239,Reggie Harris,1998-12-04,Milwaukee Brewers,HOU,30,-0.4,5,53,0,0,0,0,0,0,0,,,,,2,3,5.12,1.578,78,1,0,109.0,98,9,74,84,harrire01
240,Rafael Palmeiro,1998-12-04,Texas Rangers,BAL,34,13.9,13,1782,6716,1061,1975,314,1079,84,735,.294,.365,.503,.868,,,,,,,,,,,,,palmera01
241,Bronswell Patrick,1998-12-04,San Francisco Giants,MIL,28,0.4,1,30,15,1,3,1,1,0,2,.200,.294,.400,.694,4,1,4.69,1.424,32,3,0,78.2,83,9,29,49,patribr01
242,Royce Clayton,1998-12-02,Texas Rangers,TEX,29,6.2,8,931,3398,407,870,42,333,153,252,.256,.308,.358,.666,,,,,,,,,,,,,claytro01
243,Ozzie Guillen,1998-12-02,Atlanta Braves,ATL,35,-1.1,14,1838,6347,730,1682,25,587,164,218,.265,.288,.339,.626,,,,,,,,,,,,,guilloz01
244,Carlos Hernandez,1998-12-02,San Diego Padres,SDP,32,1.3,9,413,1002,79,253,21,106,3,42,.252,.291,.353,.645,,,,,,,,,,,,,hernaca01
245,Mike Hubbard,1998-12-02,Texas Rangers,MON,28,-2.0,4,97,180,10,29,3,10,0,4,.161,.183,.217,.399,,,,,,,,,,,,,hubbami01
246,Armando Reynoso,1998-12-02,Arizona Diamondbacks,NYM,33,5.3,8,125,230,14,36,3,9,0,13,.157,.201,.209,.410,46,38,4.61,1.456,125,120,1,693.2,767,83,243,369,reynoar02
247,Henry Rodriguez,1998-12-02,Chicago Cubs,CHC,31,3.3,7,683,2189,269,553,114,372,7,180,.253,.309,.474,.783,,,,,,,,,,,,,rodrihe02
248,Scott Sanders,1998-12-02,Chicago Cubs,SDP,30,1.9,6,120,111,4,20,0,7,1,5,.180,.216,.216,.432,30,38,4.74,1.360,168,82,3,577.1,562,74,223,543,sandesc02
249,Todd Stottlemyre,1998-12-02,Arizona Diamondbacks,TEX,34,9.1,11,87,175,17,40,0,7,1,19,.229,.304,.263,.567,123,110,4.23,1.369,332,300,1,1974.2,1970,212,733,1425,stottto01
250,Ernie Young,1998-12-02,Arizona Diamondbacks,KCR,29,0.0,5,274,770,107,173,27,90,10,82,.225,.305,.383,.688,,,,,,,,,,,,,younger02
251,Roberto Alomar HOF,1998-12-01,Cleveland Indians,BAL,31,12.5,11,1563,6048,979,1825,127,709,340,659,.302,.370,.438,.808,,,,,,,,,,,,,alomaro01
252,Albert Belle,1998-12-01,Baltimore Orioles,CHW,32,14.3,10,1237,4684,795,1388,321,1019,71,530,.296,.368,.577,.946,,,,,,,,,,,,,belleal01
253,Otis Nixon,1998-12-01,Atlanta Braves,MIN,40,2.7,16,1625,4964,847,1348,11,310,594,562,.272,.345,.317,.661,,,,,,,,,,,,,nixonot01
254,Robin Ventura,1998-12-01,New York Mets,CHW,31,12.7,10,1254,4542,658,1244,171,741,15,668,.274,.365,.440,.805,,,,,,,,,,,,,venturo01
255,Dave Eiland,1998-11-28,Tampa Bay Devil Rays,TBD,32,-0.3,8,17,21,2,2,1,2,0,0,.095,.095,.238,.333,6,16,5.45,1.525,54,45,0,238.0,290,30,73,83,eilanda01
256,Dave Silvestri,1998-11-25,Tampa Bay Devil Rays,TBD,31,-1.6,7,178,325,42,67,6,35,4,56,.206,.321,.314,.635,,,,,,,,,,,,,silveda01
257,Bernie Williams,1998-11-25,New York Yankees,NYY,30,14.8,8,938,3678,638,1096,126,566,97,495,.298,.381,.479,.860,,,,,,,,,,,,,willibe02
258,Rickey Cradle,1998-11-24,Detroit Tigers,SEA,26,0.0,1,5,7,0,1,0,2,1,1,.143,.250,.143,.393,,,,,,,,,,,,,cradlri01
259,Nelson Cruz,1998-11-24,Detroit Tigers,CHW,26,-0.3,1,1,0,0,0,0,0,0,0,,,,,0,2,6.49,1.443,19,0,0,26.1,29,6,9,23,cruzne01
260,Aaron Holbert,1998-11-24,Tampa Bay Devil Rays,SEA,26,-0.1,1,1,3,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,holbeaa01
261,Felipe Lira,1998-11-24,Detroit Tigers,SEA,27,2.6,4,0,0,0,0,0,0,0,0,,,,,21,38,5.18,1.479,104,72,1,467.1,509,70,182,291,lirafe01
262,Joe Siddall,1998-11-24,Detroit Tigers,DET,31,-0.4,4,73,142,7,24,1,11,0,13,.169,.244,.225,.469,,,,,,,,,,,,,siddajo01
263,Dean Hartgraves,1998-11-23,San Diego Padres,SFG,32,-0.4,3,84,3,0,0,0,0,0,0,.000,.000,.000,.000,3,0,4.41,1.469,84,0,0,79.2,74,7,43,58,hartgde01
264,Brian Jordan,1998-11-23,Atlanta Braves,STL,32,13.3,7,643,2306,346,671,84,367,86,139,.291,.339,.474,.813,,,,,,,,,,,,,jordabr01
265,Scott Radinsky,1998-11-23,St. Louis Cardinals,LAD,31,4.3,8,186,5,0,0,0,0,0,0,.000,.000,.000,.000,40,24,3.25,1.365,511,0,49,452.0,430,29,187,338,radinsc01
266,Roberto Rivera,1998-11-23,San Diego Padres,HOU,30,,1,7,0,0,0,0,0,0,0,,,,,0,0,5.40,2.000,7,0,0,5.0,8,1,2,2,riverro01
267,Tanyon Sturtze,1998-11-23,Chicago White Sox,TEX,28,-0.9,3,9,1,0,0,0,0,0,0,.000,.000,.000,.000,2,1,8.47,1.905,17,5,0,45.2,63,10,24,25,sturtta01
268,Butch Henry,1998-11-22,Seattle Mariners,BOS,30,1.7,6,104,151,10,21,1,12,0,5,.139,.166,.166,.331,31,33,3.78,1.319,141,87,7,596.0,647,60,139,330,henrybu01
269,Larry Casian,1998-11-19,Tampa Bay Devil Rays,CHW,33,0.3,9,92,3,0,0,0,0,0,0,.000,.000,.000,.000,11,13,4.56,1.508,245,3,2,240.2,286,30,77,125,casiala01
270,Eric Davis,1998-11-19,St. Louis Cardinals,BAL,37,7.4,14,1402,4720,856,1272,267,842,342,661,.269,.360,.492,.852,,,,,,,,,,,,,daviser01
271,Terrell Lowery,1998-11-19,Tampa Bay Devil Rays,CHC,28,-0.2,2,33,29,4,7,0,1,1,6,.241,.371,.276,.647,,,,,,,,,,,,,lowerte01
272,Bobby Munoz,1998-11-19,Tampa Bay Devil Rays,BAL,31,-2.2,6,38,56,6,11,1,7,0,1,.196,.211,.286,.496,11,18,5.18,1.561,85,31,1,236.1,271,24,98,132,munozbo01
273,Dennis Cook,1998-11-18,New York Mets,NYM,36,4.0,11,225,108,15,29,2,9,0,3,.269,.288,.361,.649,46,36,3.80,1.318,427,71,4,820.0,773,101,308,567,cookde01
274,Steve Decker,1998-11-18,Anaheim Angels,NYM,33,-0.2,6,235,625,55,137,13,67,2,63,.219,.291,.312,.603,,,,,,,,,,,,,deckest01
275,Alex Delgado,1998-11-18,Toronto Blue Jays,TOR,28,-0.1,2,,,,,,,,,,,,,,,,,,,,,,,,,delgaal01
276,Mike Fyhrie,1998-11-18,Anaheim Angels,NYM,29,-0.2,1,2,0,0,0,0,0,0,0,,,,,0,1,15.43,3.000,2,0,0,2.1,4,0,3,0,fyhrimi01
277,Jeff Huson,1998-11-18,Anaheim Angels,ARI,34,-1.5,10,660,1524,202,352,8,121,52,162,.231,.305,.295,.600,,,,,,,,,,,,,husonje01
278,Andy Tomberlin,1998-11-18,New York Mets,ATL,32,-0.2,6,191,305,40,71,11,38,6,26,.233,.304,.374,.677,,,,,,,,,,,,,tombean01
279,Darrin Winston,1998-11-18,Anaheim Angels,PHI,32,-0.5,2,34,3,0,1,0,1,0,1,.333,.500,.333,.833,4,2,5.84,1.297,34,1,1,37.0,39,11,9,19,winstda01
280,Mike Benjamin,1998-11-17,Pittsburgh Pirates,BOS,33,2.9,10,507,1205,150,270,21,110,29,67,.224,.275,.337,.612,,,,,,,,,,,,,benjami01
281,Jeff Branson,1998-11-17,Cincinnati Reds,CLE,32,-1.1,7,663,1517,167,373,34,156,9,121,.246,.300,.374,.675,,,,,,,,,,,,,bransje01
282,Melvin Bunch,1998-11-17,Seattle Mariners,MON,27,,1,0,0,0,0,0,0,0,0,,,,,1,3,5.63,1.400,13,5,0,40.0,42,11,14,19,bunchme01
283,Ken Caminiti,1998-11-17,Houston Astros,SDP,36,14.4,12,1505,5451,771,1488,196,841,79,596,.273,.344,.443,.787,,,,,,,,,,,,,caminke01
284,Greg Colbrunn,1998-11-17,Arizona Diamondbacks,ATL,29,1.1,7,636,1952,219,550,61,288,28,88,.282,.320,.433,.753,,,,,,,,,,,,,colbrgr01
285,Archie Corbin,1998-11-17,Florida Marlins,FLA,31,0.9,2,0,0,0,0,0,0,0,0,,,,,2,0,2.43,1.652,20,0,0,29.2,25,2,24,21,corbiar01
286,Kevin Foster,1998-11-17,Cincinnati Reds,CHC,30,0.1,6,98,163,15,31,1,19,2,9,.190,.237,.270,.507,32,29,4.79,1.400,91,83,0,492.0,479,86,210,401,fosteke01
287,Joe Roa,1998-11-17,Kansas City Royals,SFG,27,-0.5,3,26,15,0,2,0,0,0,1,.133,.188,.133,.321,2,6,5.40,1.691,30,4,0,73.1,99,9,25,34,roajo01
288,Jose Offerman,1998-11-16,Boston Red Sox,KCR,30,9.7,9,994,3559,503,990,22,312,139,468,.278,.362,.367,.729,,,,,,,,,,,,,offerjo01
289,Mike Timlin,1998-11-16,Baltimore Orioles,SEA,33,5.1,8,5,0,0,0,0,0,0,0,,,,,29,27,3.52,1.330,401,3,72,498.1,475,36,188,400,timlimi01
290,Matt Whiteside,1998-11-16,San Diego Padres,PHI,31,-0.7,7,15,2,0,0,0,0,0,0,.000,.000,.000,.000,15,11,4.82,1.473,233,1,9,338.0,375,37,123,208,whitema02
291,Ellis Burks,1998-11-13,San Francisco Giants,SFG,34,11.9,12,1430,5261,898,1525,230,820,159,532,.290,.357,.498,.855,,,,,,,,,,,,,burksel01
292,Steve Gajkowski,1998-11-13,Chicago Cubs,SEA,29,-0.2,1,0,0,0,0,0,0,0,0,,,,,0,0,7.27,2.077,9,0,0,8.2,14,3,4,3,gajkost01
293,Andrew Lorraine,1998-11-13,Chicago Cubs,SEA,26,0.1,4,0,0,0,0,0,0,0,0,,,,,3,3,7.05,1.883,25,9,0,60.0,81,9,32,33,lorraan01
294,Jose Mesa,1998-11-13,Seattle Mariners,SFG,33,3.3,10,40,0,1,0,0,0,0,1,,1.000,,,51,63,4.30,1.439,422,95,104,947.1,990,82,373,602,mesajo01
295,Dean Palmer,1998-11-13,Detroit Tigers,KCR,30,6.0,9,975,3504,532,888,197,601,37,342,.253,.323,.477,.800,,,,,,,,,,,,,palmede01
296,Olmedo Saenz,1998-11-13,Oakland Athletics,CHW,28,,1,5,14,2,2,0,0,0,0,.143,.143,.286,.429,,,,,,,,,,,,,saenzol01
297,Scott Stahoviak,1998-11-13,Chicago Cubs,MIN,29,1.1,5,344,1019,135,261,27,119,13,116,.256,.335,.410,.745,,,,,,,,,,,,,stahosc01
298,Greg Swindell,1998-11-13,Arizona Diamondbacks,BOS,34,3.4,13,137,240,10,46,0,13,0,4,.192,.204,.233,.437,115,108,3.87,1.269,439,269,3,2006.0,2099,226,447,1362,swindgr01
