Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
266,Cole Hamels*,22,PHI,NL,9,8,.529,4.08,23,23,0,0,0,0,132.1,117,66,60,19,48,4,145,3,0,5,558,115,3.98,1.247,8.0,1.3,3.3,9.9,3.02,hamelco01
267,Jason Hammel,23,TBD,AL,0,6,.000,7.77,9,9,0,0,0,0,44.0,61,38,38,7,21,0,32,1,2,3,208,59,5.26,1.864,12.5,1.4,4.3,6.5,1.52,hammeja01
268,Chris Hammond*,40,CIN,NL,1,1,.500,6.91,29,0,7,0,0,0,28.2,36,23,22,5,5,0,23,0,0,0,125,68,4.33,1.430,11.3,1.6,1.6,7.2,4.60,hammoch01
269,Justin Hampson*,26,COL,NL,1,0,1.000,7.50,5,1,0,0,0,0,12.0,19,10,10,3,5,0,9,1,0,1,60,67,6.40,2.000,14.3,2.3,3.8,6.8,1.80,hampsju01
270,Tim Hamulack*,29,LAD,NL,0,3,.000,6.35,33,0,12,0,0,0,34.0,36,28,24,7,22,1,34,2,1,2,161,71,5.94,1.706,9.5,1.9,5.8,9.0,1.55,hamulti01
271,Josh Hancock,28,STL,NL,3,3,.500,4.09,62,0,15,0,0,1,77.0,70,37,35,9,23,2,50,1,1,3,323,109,4.30,1.208,8.2,1.1,2.7,5.8,2.17,hancojo01
272,Devern Hansack,28,BOS,AL,1,1,.500,2.70,2,2,0,1,1,0,10.0,6,3,3,2,1,0,8,0,0,0,36,181,4.45,0.700,5.4,1.8,0.9,7.2,8.00,hansade01
273,Craig Hansen,22,BOS,AL,2,2,.500,6.63,38,0,11,0,0,0,38.0,46,32,28,5,15,0,30,4,0,1,176,72,4.78,1.605,10.9,1.2,3.6,7.1,2.00,hansecr01
274,Aaron Harang,28,CIN,NL,16,11,.593,3.76,36,35,0,6,2,0,234.1,242,109,98,28,56,8,216,8,1,6,993,124,3.68,1.272,9.3,1.1,2.2,8.3,3.86,haranaa01
275,Rich Harden,24,OAK,AL,4,0,1.000,4.24,9,9,0,0,0,0,46.2,31,22,22,5,26,0,49,1,0,0,191,105,4.18,1.221,6.0,1.0,5.0,9.5,1.88,harderi01
276,Dan Haren,25,OAK,AL,14,13,.519,4.12,34,34,0,2,0,0,223.0,224,109,102,31,45,6,176,10,0,10,930,108,4.12,1.206,9.0,1.3,1.8,7.1,3.91,harenda01
277,Travis Harper,30,TBD,AL,2,0,1.000,4.93,30,0,7,0,0,0,42.0,62,27,23,6,13,1,32,2,1,2,196,93,4.55,1.786,13.3,1.3,2.8,6.9,2.46,harpetr01
278,Jeff Harris,31,SEA,AL,0,0,,5.40,3,0,1,0,0,0,3.1,3,2,2,0,0,0,1,0,0,0,12,91,2.55,0.900,8.1,0.0,0.0,2.7,,harrije02
279,Chad Harville,29,TBD,AL,0,2,.000,5.93,32,0,14,0,0,1,41.0,44,27,27,5,22,2,30,0,2,4,184,78,4.88,1.610,9.7,1.1,4.8,6.6,1.36,harvich01
280,LaTroy Hawkins,33,BAL,AL,3,2,.600,4.48,60,0,12,0,0,0,60.1,73,30,30,4,15,3,27,0,0,2,261,102,3.86,1.459,10.9,0.6,2.2,4.0,1.80,hawkila01
281,Aaron Heilman,27,NYM,NL,4,5,.444,3.62,74,0,14,0,0,0,87.0,73,37,35,5,28,2,73,3,0,5,356,121,3.28,1.161,7.6,0.5,2.9,7.6,2.61,heilmaa01
282,Rick Helling,35,MIL,NL,0,2,.000,4.11,20,2,4,0,0,0,35.0,25,17,16,6,15,0,32,0,0,1,142,111,4.83,1.143,6.4,1.5,3.9,8.2,2.13,helliri01
283,Ben Hendrickson,25,MIL,NL,0,2,.000,12.00,4,3,0,0,0,0,12.0,21,17,16,0,9,0,8,0,0,4,65,39,4.06,2.500,15.8,0.0,6.8,6.0,0.89,hendrbe01
284,Mark Hendrickson*,32,TOT,MLB,6,15,.286,4.21,31,25,0,1,1,0,164.2,173,87,77,17,62,0,99,4,1,6,719,108,4.49,1.427,9.5,0.9,3.4,5.4,1.60,hendrma01
285,Mark Hendrickson*,32,TBD,AL,4,8,.333,3.81,13,13,0,1,1,0,89.2,81,42,38,10,34,0,51,2,0,4,377,120,4.66,1.283,8.1,1.0,3.4,5.1,1.50,hendrma01
286,Mark Hendrickson*,32,LAD,NL,2,7,.222,4.68,18,12,0,0,0,0,75.0,92,45,39,7,28,0,48,2,1,2,342,96,4.28,1.600,11.0,0.8,3.4,5.8,1.71,hendrma01
287,Sean Henn*,25,NYY,AL,0,1,.000,4.82,4,1,0,0,0,0,9.1,11,5,5,2,5,0,7,1,0,0,44,97,6.36,1.714,10.6,1.9,4.8,6.8,1.40,hennse01
288,Brad Hennessey,26,SFG,NL,5,6,.455,4.26,34,12,9,0,0,1,99.1,92,53,47,12,42,1,42,10,0,3,428,106,5.44,1.349,8.3,1.1,3.8,3.8,1.00,hennebr01
289,Clay Hensley,26,SDP,NL,11,12,.478,3.71,37,29,2,1,1,0,187.0,174,82,77,15,76,7,122,3,0,3,787,109,4.15,1.337,8.4,0.7,3.7,5.9,1.61,henslcl01
290,Matt Herges,36,FLA,NL,2,3,.400,4.31,66,0,21,0,0,0,71.0,94,42,34,5,28,5,36,3,0,1,328,101,4.36,1.718,11.9,0.6,3.5,4.6,1.29,hergema01
291,Dustin Hermanson,33,CHW,AL,0,0,,4.05,6,0,3,0,0,0,6.2,6,3,3,2,1,1,5,1,0,0,27,123,6.45,1.050,8.1,2.7,1.4,6.8,5.00,hermadu01
292,Félix Hernández,20,SEA,AL,12,14,.462,4.52,31,31,0,2,1,0,191.0,195,105,96,23,60,2,176,6,0,11,816,98,3.91,1.335,9.2,1.1,2.8,8.3,2.93,hernafe02
293,Liván Hernández,31,TOT,NL,13,13,.500,4.83,34,34,0,0,0,0,216.0,246,125,116,29,78,6,128,4,0,1,959,92,4.85,1.500,10.3,1.2,3.3,5.3,1.64,hernali01
294,Liván Hernández,31,WSN,NL,9,8,.529,5.34,24,24,0,0,0,0,146.2,176,94,87,22,52,4,89,2,0,0,661,80,4.99,1.555,10.8,1.4,3.2,5.5,1.71,hernali01
295,Liván Hernández,31,ARI,NL,4,5,.444,3.76,10,10,0,0,0,0,69.1,70,31,29,7,26,2,39,2,0,1,298,126,4.55,1.385,9.1,0.9,3.4,5.1,1.50,hernali01
296,Orlando Hernandez,40,TOT,NL,11,11,.500,4.66,29,29,0,1,0,0,162.1,155,90,84,22,61,5,164,12,3,1,699,96,4.24,1.331,8.6,1.2,3.4,9.1,2.69,hernaor01
297,Orlando Hernandez,40,ARI,NL,2,4,.333,6.11,9,9,0,0,0,0,45.2,52,32,31,8,20,3,52,4,0,0,204,78,4.72,1.577,10.2,1.6,3.9,10.2,2.60,hernaor01
298,Orlando Hernandez,40,NYM,NL,9,7,.563,4.09,20,20,0,1,0,0,116.2,103,58,53,14,41,2,112,8,3,1,495,107,4.05,1.234,7.9,1.1,3.2,8.6,2.73,hernaor01
299,Roberto Hernandez,25,CLE,AL,1,10,.091,5.42,38,7,12,0,0,0,74.2,88,46,45,9,31,3,58,7,1,3,340,83,4.69,1.594,10.6,1.1,3.7,7.0,1.87,carmofa01
300,Roberto Hernandez,41,TOT,NL,0,3,.000,3.11,68,0,19,0,0,2,63.2,61,32,22,5,32,8,48,1,0,5,285,144,4.22,1.461,8.6,0.7,4.5,6.8,1.50,hernaro01
301,Roberto Hernandez,41,PIT,NL,0,3,.000,2.93,46,0,14,0,0,2,43.0,46,24,14,3,24,7,33,1,0,3,202,153,4.26,1.628,9.6,0.6,5.0,6.9,1.38,hernaro01
302,Roberto Hernandez,41,NYM,NL,0,0,,3.48,22,0,5,0,0,0,20.2,15,8,8,2,8,1,15,0,0,2,83,127,4.11,1.113,6.5,0.9,3.5,6.5,1.88,hernaro01
303,Runelvys Hernandez,28,KCR,AL,6,10,.375,6.48,21,21,0,1,1,0,109.2,145,87,79,22,48,0,50,6,2,3,508,73,6.32,1.760,11.9,1.8,3.9,4.1,1.04,hernaru03
304,Rich Hill*,26,CHC,NL,6,7,.462,4.17,17,16,1,2,1,0,99.1,83,51,46,16,39,1,90,2,0,3,417,111,4.67,1.228,7.5,1.4,3.5,8.2,2.31,hillri01
305,Shawn Hill,25,WSN,NL,1,3,.250,4.66,6,6,0,0,0,0,36.2,43,20,19,2,12,2,16,3,0,1,163,92,4.21,1.500,10.6,0.5,2.9,3.9,1.33,hillsh01
306,Jason Hirsh,24,HOU,NL,3,4,.429,6.04,9,9,0,0,0,0,44.2,48,32,30,11,22,2,29,3,0,4,206,74,6.73,1.567,9.7,2.2,4.4,5.8,1.32,hirshja01
307,Jim Hoey,23,BAL,AL,0,1,.000,10.24,12,0,2,0,0,0,9.2,14,11,11,1,5,0,6,2,1,0,49,46,5.42,1.966,13.0,0.9,4.7,5.6,1.20,hoeyja02
308,Trevor Hoffman,38,SDP,NL,0,2,.000,2.14,65,0,50,0,0,46,63.0,48,16,15,6,13,1,50,1,0,2,248,190,3.46,0.968,6.9,0.9,1.9,7.1,3.85,hoffmtr01
309,Mike Holtz*,33,BOS,AL,0,0,,16.20,3,0,1,0,0,0,1.2,3,3,3,0,4,0,2,1,0,0,13,35,9.75,4.200,16.2,0.0,21.6,10.8,0.50,holtzmi01
310,J.P. Howell*,23,TBD,AL,1,3,.250,5.10,8,8,0,0,0,0,42.1,52,25,24,4,14,0,33,3,0,1,187,90,4.02,1.559,11.1,0.9,3.0,7.0,2.36,howeljp01
311,Bob Howry,32,CHC,NL,4,5,.444,3.17,84,0,26,0,0,5,76.2,70,28,27,8,17,4,71,3,0,1,314,147,3.43,1.135,8.2,0.9,2.0,8.3,4.18,howrybo01
312,Jon Huber,24,SEA,AL,2,1,.667,1.08,16,0,4,0,0,0,16.2,10,3,2,0,6,1,11,0,0,0,66,418,2.91,0.960,5.4,0.0,3.2,5.9,1.83,huberjo01
313,Luke Hudson,29,KCR,AL,7,6,.538,5.12,26,15,1,0,0,0,102.0,109,62,58,7,38,1,64,4,0,6,440,92,4.02,1.441,9.6,0.6,3.4,5.6,1.68,hudsolu01
314,Tim Hudson,30,ATL,NL,13,12,.520,4.86,35,35,0,2,1,0,218.1,235,129,118,25,79,10,141,9,0,7,959,92,4.55,1.438,9.7,1.0,3.3,5.8,1.78,hudsoti01
315,Travis Hughes,28,WSN,NL,0,0,,6.35,8,0,2,0,0,0,11.1,13,8,8,2,6,1,4,3,0,1,54,69,7.12,1.676,10.3,1.6,4.8,3.2,0.67,hughetr01
316,Philip Humber,23,NYM,NL,0,0,,0.00,2,0,1,0,0,0,2.0,0,0,0,0,1,0,2,0,0,0,7,,2.65,0.500,0.0,0.0,4.5,9.0,2.00,humbeph01
317,Jason Isringhausen,33,STL,NL,4,8,.333,3.55,59,0,51,0,0,33,58.1,47,25,23,10,38,3,52,3,0,3,257,126,5.70,1.457,7.3,1.5,5.9,8.0,1.37,isrinja01
318,Edwin Jackson,22,TBD,AL,0,0,,5.45,23,1,7,0,0,0,36.1,42,27,22,2,25,0,27,1,1,3,174,85,4.52,1.844,10.4,0.5,6.2,6.7,1.08,jacksed01
319,Zach Jackson*,23,MIL,NL,2,2,.500,5.40,8,7,1,0,0,0,38.1,48,26,23,6,14,0,22,4,0,1,178,85,5.44,1.617,11.3,1.4,3.3,5.2,1.57,jacksza01
320,Chuck James*,24,ATL,NL,11,4,.733,3.78,25,18,0,0,0,0,119.0,101,54,50,20,47,2,91,6,0,2,504,118,5.14,1.244,7.6,1.5,3.6,6.9,1.94,jamesch03
321,Casey Janssen,24,TOR,AL,6,10,.375,5.07,19,17,1,0,0,0,94.0,103,58,53,12,21,3,44,7,2,3,407,90,4.76,1.319,9.9,1.1,2.0,4.2,2.10,janssca01
322,Kevin Jarvis,36,TOT,MLB,0,2,.000,7.71,9,4,2,0,0,0,28.0,40,27,24,3,11,1,13,2,0,2,135,63,5.00,1.821,12.9,1.0,3.5,4.2,1.18,jarvike01
323,Kevin Jarvis,36,ARI,NL,0,1,.000,11.91,5,1,1,0,0,0,11.1,18,15,15,2,5,0,6,1,0,2,58,41,5.97,2.029,14.3,1.6,4.0,4.8,1.20,jarvike01
324,Kevin Jarvis,36,BOS,AL,0,1,.000,4.86,4,3,1,0,0,0,16.2,22,12,9,1,6,1,7,1,0,0,77,100,4.35,1.680,11.9,0.5,3.2,3.8,1.17,jarvike01
325,Bobby Jenks,25,CHW,AL,3,4,.429,4.00,67,0,58,0,0,41,69.2,66,32,31,5,31,10,80,2,0,3,300,119,3.20,1.392,8.5,0.6,4.0,10.3,2.58,jenksbo01
326,Jason Jennings,27,COL,NL,9,13,.409,3.78,32,32,0,3,2,0,212.0,206,94,89,17,85,7,142,3,0,10,902,130,4.10,1.373,8.7,0.7,3.6,6.0,1.67,jennija01
327,Cesar Jimenez*,21,SEA,AL,0,0,,14.73,4,1,1,0,0,0,7.1,13,12,12,4,4,0,3,0,0,2,38,31,11.06,2.318,16.0,4.9,4.9,3.7,0.75,jimence01
328,Ubaldo Jiménez,22,COL,NL,0,0,,3.52,2,1,0,0,0,0,7.2,5,4,3,1,3,0,3,0,0,0,30,145,5.23,1.043,5.9,1.2,3.5,3.5,1.00,jimenub01
329,Jason Johnson,32,TOT,MLB,3,12,.200,6.10,24,20,0,0,0,0,115.0,160,86,78,14,35,0,54,5,0,8,527,75,4.83,1.696,12.5,1.1,2.7,4.2,1.54,johnsja02
330,Jason Johnson,32,TOT,AL,3,12,.200,6.35,20,20,0,0,0,0,106.1,149,81,75,13,35,0,50,4,0,8,489,72,4.90,1.730,12.6,1.1,3.0,4.2,1.43,johnsja02
331,Jason Johnson,32,CLE,AL,3,8,.273,5.96,14,14,0,0,0,0,77.0,108,55,51,10,22,0,32,2,0,6,348,75,4.94,1.688,12.6,1.2,2.6,3.7,1.45,johnsja02
332,Jason Johnson,32,BOS,AL,0,4,.000,7.36,6,6,0,0,0,0,29.1,41,26,24,3,13,0,18,2,0,2,141,65,4.78,1.841,12.6,0.9,4.0,5.5,1.38,johnsja02
333,Jason Johnson,32,CIN,NL,0,0,,3.12,4,0,0,0,0,0,8.2,11,5,3,1,0,0,4,1,0,0,38,156,4.07,1.269,11.4,1.0,0.0,4.2,,johnsja02
334,Jim Johnson,23,BAL,AL,0,1,.000,24.00,1,1,0,0,0,0,3.0,9,8,8,1,3,0,0,1,0,0,21,21,11.48,4.000,27.0,3.0,9.0,0.0,0.00,johnsji04
335,Josh Johnson,22,FLA,NL,12,7,.632,3.10,31,24,1,0,0,0,157.0,136,63,54,14,68,6,133,4,1,3,659,140,3.99,1.299,7.8,0.8,3.9,7.6,1.96,johnsjo09
336,Randy Johnson*,42,NYY,AL,17,11,.607,5.00,33,33,0,2,0,0,205.0,194,125,114,28,60,1,172,10,2,3,860,90,4.27,1.239,8.5,1.2,2.6,7.6,2.87,johnsra05
337,Tyler Johnson*,25,STL,NL,2,4,.333,4.95,56,0,12,0,0,0,36.1,33,21,20,5,23,2,37,4,0,2,164,91,5.13,1.541,8.2,1.2,5.7,9.2,1.61,johnsty01
338,Greg Jones,29,LAA,AL,0,0,,6.00,5,0,2,0,0,0,6.0,8,5,4,1,2,0,1,0,0,0,28,80,5.98,1.667,12.0,1.5,3.0,1.5,0.50,jonesgr01
339,Todd Jones,38,DET,AL,2,6,.250,3.94,62,0,56,0,0,37,64.0,70,31,28,4,11,3,28,3,0,2,272,115,3.74,1.266,9.8,0.6,1.5,3.9,2.55,jonesto02
340,Jorge Julio,27,TOT,NL,2,4,.333,4.23,62,0,44,0,0,16,66.0,52,35,31,10,35,2,88,1,0,9,285,110,4.09,1.318,7.1,1.4,4.8,12.0,2.51,juliojo01
341,Jorge Julio,27,NYM,NL,1,2,.333,5.06,18,0,12,0,0,1,21.1,21,15,12,4,10,1,33,1,0,2,96,88,4.04,1.453,8.9,1.7,4.2,13.9,3.30,juliojo01
342,Jorge Julio,27,ARI,NL,1,2,.333,3.83,44,0,32,0,0,15,44.2,31,20,19,6,25,1,55,0,0,7,189,124,4.11,1.254,6.2,1.2,5.0,11.1,2.20,juliojo01
343,Steve Karsay,34,OAK,AL,1,0,1.000,5.79,9,0,5,0,0,0,9.1,13,6,6,4,3,1,5,1,0,0,43,79,8.93,1.714,12.5,3.9,2.9,4.8,1.67,karsast01
344,Jeff Karstens,23,NYY,AL,2,1,.667,3.80,8,6,2,0,0,0,42.2,40,20,18,6,11,2,16,1,1,3,179,120,5.07,1.195,8.4,1.3,2.3,3.4,1.45,karstje01
345,Scott Kazmir*,22,TBD,AL,10,8,.556,3.24,24,24,0,1,1,0,144.2,132,59,52,15,52,3,163,2,0,6,610,141,3.36,1.272,8.2,0.9,3.2,10.1,3.13,kazmisc01
346,Randy Keisler*,30,OAK,AL,0,0,,4.50,11,0,2,0,0,0,10.0,14,5,5,3,2,1,5,0,0,0,42,102,6.65,1.600,12.6,2.7,1.8,4.5,2.50,keislra01
347,Joe Kennedy*,27,OAK,AL,4,1,.800,2.31,39,0,8,0,0,1,35.0,34,10,9,1,13,3,29,1,0,2,148,193,3.06,1.343,8.7,0.3,3.3,7.5,2.23,kennejo04
348,Logan Kensing,23,FLA,NL,1,3,.250,4.54,37,0,10,0,0,1,37.2,30,19,19,6,19,2,45,3,0,0,161,96,4.58,1.301,7.2,1.4,4.5,10.8,2.37,kensilo01
349,Bobby Keppel,24,KCR,AL,0,4,.000,5.50,8,6,0,0,0,0,34.1,45,21,21,6,15,2,20,1,0,0,157,86,5.65,1.748,11.8,1.6,3.9,5.2,1.33,keppebo01
350,Byung-Hyun Kim,27,COL,NL,8,12,.400,5.57,27,27,0,0,0,0,155.0,179,103,96,18,61,8,129,8,1,5,689,88,4.33,1.548,10.4,1.0,3.5,7.5,2.11,kimby01
351,Sun-Woo Kim,28,TOT,NL,0,1,.000,12.51,8,1,1,0,0,0,13.2,24,19,19,5,8,0,8,1,0,3,73,40,8.71,2.341,15.8,3.3,5.3,5.3,1.00,kimsu01
352,Sun-Woo Kim,28,COL,NL,0,0,,19.29,6,0,1,0,0,0,7.0,17,15,15,2,8,0,4,1,0,1,45,27,9.58,3.571,21.9,2.6,10.3,5.1,0.50,kimsu01
353,Sun-Woo Kim,28,CIN,NL,0,1,.000,5.40,2,1,0,0,0,0,6.2,7,4,4,3,0,0,4,0,0,2,28,91,7.80,1.050,9.5,4.1,0.0,5.4,,kimsu01
354,Ray King*,32,COL,NL,1,4,.200,4.43,67,0,7,0,0,1,44.2,56,26,22,6,20,0,23,2,0,3,199,111,5.34,1.701,11.3,1.2,4.0,4.6,1.15,kingra01
355,Josh Kinney,27,STL,NL,0,0,,3.24,21,0,4,0,0,0,25.0,17,9,9,3,8,0,22,1,0,0,99,139,4.03,1.000,6.1,1.1,2.9,7.9,2.75,kinnejo01
356,Steve Kline*,33,SFG,NL,4,3,.571,3.66,72,0,17,0,0,1,51.2,53,24,21,3,26,3,33,1,0,1,227,124,4.19,1.529,9.2,0.5,4.5,5.7,1.27,klinest02
357,Danny Kolb,31,MIL,NL,2,2,.500,4.84,53,0,18,0,0,1,48.1,53,28,26,4,20,1,26,1,0,5,213,94,4.45,1.510,9.9,0.7,3.7,4.8,1.30,kolbda01
358,Shane Komine,25,OAK,AL,0,0,,5.00,2,2,0,0,0,0,9.0,10,5,5,3,8,1,1,0,0,0,45,92,9.92,2.000,10.0,3.0,8.0,1.0,0.13,kominsh01
359,Mike Koplove,29,ARI,NL,0,0,,3.00,2,0,0,0,0,0,3.0,5,1,1,0,2,0,1,0,0,0,15,174,4.48,2.333,15.0,0.0,6.0,3.0,0.50,koplomi01
360,John Koronka*,25,TEX,AL,7,7,.500,5.69,23,23,0,0,0,0,125.0,145,80,79,17,47,2,61,5,1,4,554,81,5.19,1.536,10.4,1.2,3.4,4.4,1.30,koronjo01
361,Hung-Chih Kuo*,24,LAD,NL,1,5,.167,4.22,28,5,6,0,0,0,59.2,54,30,28,3,33,5,71,1,0,2,258,107,3.13,1.458,8.1,0.5,5.0,10.7,2.15,kuoho01
362,John Lackey,27,LAA,AL,13,11,.542,3.56,33,33,0,3,2,0,217.2,203,98,86,14,72,4,190,9,0,16,922,127,3.35,1.263,8.4,0.6,3.0,7.9,2.64,lackejo01
363,Juan Lara*,25,CLE,AL,0,0,,1.80,9,0,1,0,0,0,5.0,4,2,1,0,1,0,2,0,0,0,19,266,2.95,1.000,7.2,0.0,1.8,3.6,2.00,laraju01
364,Brandon League,23,TOR,AL,1,2,.333,2.53,33,0,8,0,0,1,42.2,34,17,12,3,9,2,29,3,0,0,173,182,3.55,1.008,7.2,0.6,1.9,6.1,3.22,leagubr01
365,Wil Ledezma*,25,DET,AL,3,3,.500,3.58,24,7,2,0,0,0,60.1,60,28,24,5,23,0,39,2,0,2,264,127,4.17,1.376,9.0,0.7,3.4,5.8,1.70,ledezwi01
366,Cliff Lee*,27,CLE,AL,14,11,.560,4.40,33,33,0,1,0,0,200.2,224,114,98,29,58,3,129,8,0,3,882,102,4.73,1.405,10.0,1.3,2.6,5.8,2.22,leecl02
367,Justin Lehr,28,MIL,NL,2,1,.667,8.62,16,0,4,0,0,0,15.2,24,16,15,2,7,1,12,1,0,1,75,54,4.81,1.979,13.8,1.1,4.0,6.9,1.71,lehrju01
368,Anthony Lerew,23,ATL,NL,0,0,,22.50,1,0,0,0,0,0,2.0,5,5,5,0,3,0,1,1,0,0,15,23,8.15,4.000,22.5,0.0,13.5,4.5,0.33,lerewan01
369,Jon Lester*,22,BOS,AL,7,2,.778,4.76,15,15,0,0,0,0,81.1,91,43,43,7,43,1,60,5,0,5,367,100,4.56,1.648,10.1,0.8,4.8,6.6,1.40,lestejo01
370,Colby Lewis,26,DET,AL,0,0,,3.00,2,0,1,0,0,0,3.0,8,1,1,1,1,0,5,0,0,0,18,168,5.15,3.000,24.0,3.0,3.0,15.0,5.00,lewisco01
371,Brad Lidge,29,HOU,NL,1,5,.167,5.28,78,0,52,0,0,32,75.0,69,47,44,10,36,4,104,6,0,11,340,85,3.79,1.400,8.3,1.2,4.3,12.5,2.89,lidgebr01
372,Cory Lidle,34,TOT,MLB,12,10,.545,4.85,31,30,0,0,0,0,170.2,181,100,92,30,58,4,130,11,0,5,745,96,5.12,1.400,9.5,1.6,3.1,6.9,2.24,lidleco01
373,Cory Lidle,34,PHI,NL,8,7,.533,4.74,21,21,0,0,0,0,125.1,132,74,66,19,39,3,98,8,0,4,542,99,4.68,1.364,9.5,1.4,2.8,7.0,2.51,lidleco01
374,Cory Lidle,34,NYY,AL,4,3,.571,5.16,10,9,0,0,0,0,45.1,49,26,26,11,19,1,32,3,0,1,203,88,6.35,1.500,9.7,2.2,3.8,6.4,1.68,lidleco01
375,Jon Lieber,36,PHI,NL,9,11,.450,4.93,27,27,0,2,1,0,168.0,196,100,92,27,24,3,100,6,0,3,714,95,4.58,1.310,10.5,1.4,1.3,5.4,4.17,liebejo01
376,Ted Lilly*,30,TOR,AL,15,13,.536,4.31,32,32,0,0,0,0,181.2,179,98,87,28,81,6,160,4,4,7,797,106,4.79,1.431,8.9,1.4,4.0,7.9,1.98,lillyte01
377,Jose Lima,33,NYM,NL,0,4,.000,9.87,4,4,0,0,0,0,17.1,25,22,19,3,10,0,12,2,1,1,91,45,6.09,2.019,13.0,1.6,5.2,6.2,1.20,limajo01
378,Scott Linebrink,29,SDP,NL,7,4,.636,3.57,73,0,11,0,0,2,75.2,70,31,30,9,22,3,68,1,0,2,314,114,3.81,1.216,8.3,1.1,2.6,8.1,3.09,linebsc01
379,Francisco Liriano*,22,MIN,AL,12,3,.800,2.16,28,16,2,0,0,1,121.0,89,31,29,9,32,0,144,1,1,9,473,208,2.55,1.000,6.6,0.7,2.4,10.7,4.50,liriafr01
380,Wes Littleton,23,TEX,AL,2,1,.667,1.73,33,0,6,0,0,1,36.1,23,7,7,2,13,0,17,2,0,0,138,268,4.17,0.991,5.7,0.5,3.2,4.2,1.31,littlwe01
381,Bobby Livingston*,23,SEA,AL,0,0,,18.00,3,0,1,0,0,0,5.0,9,10,10,2,6,1,3,2,0,0,32,26,11.95,3.000,16.2,3.6,10.8,5.4,0.50,livinbo01
382,Esteban Loaiza,34,OAK,AL,11,9,.550,4.89,26,26,0,2,1,0,154.2,179,92,84,17,40,3,97,5,0,2,679,91,4.19,1.416,10.4,1.0,2.3,5.6,2.43,loaizes01
383,Kameron Loe,24,TEX,AL,3,6,.333,5.86,15,15,0,1,1,0,78.1,105,54,51,10,22,0,34,1,0,3,358,79,4.82,1.621,12.1,1.1,2.5,3.9,1.55,loeka01
384,Adam Loewen*,22,BAL,AL,6,6,.500,5.37,22,19,1,0,0,0,112.1,111,72,67,8,62,0,98,8,1,3,504,84,4.20,1.540,8.9,0.6,5.0,7.9,1.58,loewead01
385,Boone Logan*,21,CHW,AL,0,0,,8.31,21,0,4,0,0,1,17.1,21,18,16,2,15,2,15,3,0,1,93,58,6.03,2.077,10.9,1.0,7.8,7.8,1.00,loganbo02
386,Kyle Lohse,27,TOT,MLB,5,10,.333,5.83,34,19,6,0,0,0,126.2,150,83,82,15,44,4,97,6,1,3,566,79,4.34,1.532,10.7,1.1,3.1,6.9,2.20,lohseky01
387,Kyle Lohse,27,MIN,AL,2,5,.286,7.07,22,8,5,0,0,0,63.2,80,50,50,8,25,2,46,6,1,1,295,64,4.80,1.649,11.3,1.1,3.5,6.5,1.84,lohseky01
388,Kyle Lohse,27,CIN,NL,3,5,.375,4.57,12,11,1,0,0,0,63.0,70,33,32,7,19,2,51,0,0,2,271,103,3.88,1.413,10.0,1.0,2.7,7.3,2.68,lohseky01
389,Braden Looper,31,STL,NL,9,3,.750,3.56,69,0,28,0,0,0,73.1,76,30,29,3,20,5,41,2,0,0,308,126,3.46,1.309,9.3,0.4,2.5,5.0,2.05,loopebr01
390,Javier López*,28,BOS,AL,1,0,1.000,2.70,27,0,8,0,0,1,16.2,13,10,5,1,10,1,11,2,0,0,69,179,4.77,1.380,7.0,0.5,5.4,5.9,1.10,lopezja02
391,Rodrigo Lopez,30,BAL,AL,9,18,.333,5.90,36,29,2,0,0,0,189.0,234,129,124,32,59,2,136,4,1,6,847,77,4.91,1.550,11.1,1.5,2.8,6.5,2.31,lopezro02
392,Derek Lowe,33,LAD,NL,16,8,.667,3.63,35,34,1,1,0,0,218.0,221,97,88,14,55,2,123,5,2,3,913,124,3.68,1.266,9.1,0.6,2.3,5.1,2.24,lowede01
393,Mark Lowe,23,SEA,AL,1,0,1.000,1.93,15,0,3,0,0,0,18.2,12,4,4,1,9,1,20,2,0,1,75,234,3.47,1.125,5.8,0.5,4.3,9.6,2.22,lowema01
394,Noah Lowry*,25,SFG,NL,7,10,.412,4.74,27,27,0,1,1,0,159.1,166,89,84,21,56,2,84,6,1,2,689,95,4.97,1.393,9.4,1.2,3.2,4.7,1.50,lowryno01
395,Ruddy Lugo,26,TBD,AL,2,4,.333,3.81,64,0,24,0,0,0,85.0,75,39,36,4,37,0,48,5,0,3,363,120,4.11,1.318,7.9,0.4,3.9,5.1,1.30,lugoru01
396,Brandon Lyon,26,ARI,NL,2,4,.333,3.89,68,0,22,0,0,0,69.1,68,32,30,7,22,7,46,0,0,1,293,122,4.08,1.298,8.8,0.9,2.9,6.0,2.09,lyonbr01
397,Chris Mabeus,27,MIL,NL,0,0,,21.60,1,0,0,0,0,0,1.2,4,4,4,1,3,0,2,0,0,3,12,25,13.95,4.200,21.6,5.4,16.2,10.8,0.67,mabeuch01
398,Mike MacDougal,29,TOT,AL,1,1,.500,1.55,29,0,7,0,0,1,29.0,21,5,5,1,6,0,21,1,0,1,110,312,2.87,0.931,6.5,0.3,1.9,6.5,3.50,macdomi01
