Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
266,Darren Holmes,34,TOT,MLB,0,1,.000,13.03,18,0,4,0,0,1,19.1,37,28,28,6,9,0,16,2,0,0,103,39,7.22,2.379,17.2,2.8,4.2,7.4,1.78,holmeda01
267,Darren Holmes,34,TOT,NL,0,1,.000,9.20,13,0,4,0,0,1,14.2,24,15,15,3,4,0,10,2,0,0,71,55,5.66,1.909,14.7,1.8,2.5,6.1,2.50,holmeda01
268,Darren Holmes,34,ARI,NL,0,0,,11.57,4,0,1,0,0,1,2.1,5,3,3,0,1,0,2,0,0,0,13,47,2.71,2.571,19.3,0.0,3.9,7.7,2.00,holmeda01
269,Darren Holmes,34,STL,NL,0,1,.000,9.72,5,0,1,0,0,0,8.1,12,9,9,2,3,0,5,1,0,0,39,50,6.49,1.800,13.0,2.2,3.2,5.4,1.67,holmeda01
270,Darren Holmes,34,BAL,AL,0,0,,25.07,5,0,0,0,0,0,4.2,13,13,13,3,5,0,6,0,0,0,32,20,12.13,3.857,25.1,5.8,9.6,11.6,1.20,holmeda01
271,Darren Holmes,34,ARI,NL,0,0,,6.75,4,0,2,0,0,0,4.0,7,3,3,1,0,0,3,1,0,0,19,76,5.63,1.750,15.8,2.3,0.0,6.8,,holmeda01
272,Chris Holt,28,HOU,NL,8,16,.333,5.35,34,32,1,3,1,0,207.0,247,131,123,22,75,2,136,8,1,10,916,93,4.40,1.556,10.7,1.0,3.3,5.9,1.81,holtch01
273,Mike Holtz*,27,ANA,AL,3,4,.429,5.05,61,0,6,0,0,0,41.0,37,26,23,4,18,2,40,2,0,1,176,100,3.91,1.341,8.1,0.9,4.0,8.8,2.22,holtzmi01
274,Mark Holzemer*,30,PHI,NL,0,1,.000,7.71,25,0,9,0,0,0,25.2,36,23,22,4,8,1,19,1,0,2,121,61,4.73,1.714,12.6,1.4,2.8,6.7,2.38,holzema01
275,Craig House,22,COL,NL,1,1,.500,7.24,16,0,3,0,0,0,13.2,13,11,11,3,17,0,8,2,0,0,69,82,8.99,2.195,8.6,2.0,11.2,5.3,0.47,housecr01
276,Bob Howry,26,CHW,AL,2,4,.333,3.17,65,0,29,0,0,7,71.0,54,26,25,6,29,2,60,4,0,2,289,159,3.94,1.169,6.8,0.8,3.7,7.6,2.07,howrybo01
277,Tim Hudson,24,OAK,AL,20,6,.769,4.14,32,32,0,2,2,0,202.1,169,100,93,24,82,5,169,7,0,7,847,113,4.33,1.241,7.5,1.1,3.6,7.5,2.06,hudsoti01
278,Hideki Irabu,31,MON,NL,2,5,.286,7.24,11,11,0,0,0,0,54.2,77,45,44,9,14,0,42,1,2,5,247,67,4.56,1.665,12.7,1.5,2.3,6.9,3.00,irabuhi01
279,Jason Isringhausen,27,OAK,AL,6,4,.600,3.78,66,0,57,0,0,33,69.0,67,34,29,6,32,5,57,3,1,5,304,124,4.13,1.435,8.7,0.8,4.2,7.4,1.78,isrinja01
280,Thomas Jacquez*,24,PHI,NL,0,0,,11.05,9,0,2,0,0,1,7.1,10,9,9,2,3,1,6,0,0,0,34,44,6.27,1.773,12.3,2.5,3.7,7.4,2.00,jacquth01
281,Mike James,32,STL,NL,2,2,.500,3.16,51,0,10,0,0,2,51.1,40,22,18,7,24,2,41,3,0,2,213,149,4.89,1.247,7.0,1.2,4.2,7.2,1.71,jamesmi01
282,Kevin Jarvis,30,COL,NL,3,4,.429,5.95,24,19,0,0,0,0,115.0,138,83,76,26,33,3,60,4,0,2,505,98,5.99,1.487,10.8,2.0,2.6,4.7,1.82,jarvike01
283,Jose Jimenez,26,COL,NL,5,2,.714,3.18,72,0,55,0,0,24,70.2,63,27,25,4,28,6,44,3,0,5,301,183,3.94,1.288,8.0,0.5,3.6,5.6,1.57,jimenjo01
284,Jason Johnson,26,BAL,AL,1,10,.091,7.02,25,13,3,0,0,0,107.2,119,95,84,21,61,2,79,4,0,3,501,67,6.01,1.672,9.9,1.8,5.1,6.6,1.30,johnsja02
285,Jonathan Johnson,25,TEX,AL,1,1,.500,6.21,15,0,3,0,0,0,29.0,34,23,20,3,19,2,23,6,0,2,144,82,5.48,1.828,10.6,0.9,5.9,7.1,1.21,johnsjo08
286,Mark Johnson,25,DET,AL,0,1,.000,7.50,9,3,3,0,0,0,24.0,25,23,20,3,16,1,11,1,0,2,116,63,5.97,1.708,9.4,1.1,6.0,4.1,0.69,johnsma05
287,Mike Johnson,24,MON,NL,5,6,.455,6.39,41,13,5,0,0,0,101.1,107,73,72,18,53,1,70,9,0,8,466,76,5.90,1.579,9.5,1.6,4.7,6.2,1.32,johnsmi02
288,Randy Johnson*,36,ARI,NL,19,7,.731,2.64,35,35,0,8,3,0,248.2,202,89,73,23,76,1,347,6,2,5,1001,181,2.53,1.118,7.3,0.8,2.8,12.6,4.57,johnsra05
289,John Johnstone,31,SFG,NL,3,4,.429,6.30,47,0,9,0,0,0,50.0,64,35,35,11,13,2,37,2,0,0,222,68,5.41,1.540,11.5,2.0,2.3,6.7,2.85,johnsjo07
290,Bobby Jones,30,NYM,NL,11,6,.647,5.06,27,27,0,1,0,0,154.2,171,90,87,25,49,3,85,5,1,2,676,88,5.18,1.422,10.0,1.5,2.9,4.9,1.73,jonesbo03
291,Bobby Jones*,28,NYM,NL,0,1,.000,4.15,11,1,4,0,0,0,21.2,18,11,10,2,14,1,20,3,0,0,99,109,4.84,1.477,7.5,0.8,5.8,8.3,1.43,jonesbo04
292,Doug Jones,43,OAK,AL,4,2,.667,3.93,54,0,22,0,0,2,73.1,86,34,32,6,18,4,54,2,0,1,319,120,3.54,1.418,10.6,0.7,2.2,6.6,3.00,jonesdo01
293,Marcus Jones,25,OAK,AL,0,0,,15.43,1,1,0,0,0,0,2.1,5,4,4,1,3,0,1,0,0,0,15,35,11.71,3.429,19.3,3.9,11.6,3.9,0.33,jonesma02
294,Todd Jones,32,DET,AL,2,4,.333,3.52,67,0,60,0,0,42,64.0,67,28,25,6,25,1,67,1,0,2,271,134,3.48,1.438,9.4,0.8,3.5,9.4,2.68,jonesto02
295,Mike Judd,25,LAD,NL,0,1,.000,15.75,1,1,0,0,0,0,4.0,4,7,7,2,3,0,5,1,0,0,20,30,10.13,1.750,9.0,4.5,6.8,11.3,1.67,juddmi01
296,Scott Kamieniecki,36,TOT,MLB,3,4,.429,5.59,52,0,11,0,0,2,58.0,64,40,36,9,42,6,46,1,0,3,271,87,5.79,1.828,9.9,1.4,6.5,7.1,1.10,kamiesc01
297,Scott Kamieniecki,36,CLE,AL,1,3,.250,5.67,26,0,7,0,0,0,33.1,42,22,21,6,20,5,29,1,0,3,157,88,5.62,1.860,11.3,1.6,5.4,7.8,1.45,kamiesc01
298,Scott Kamieniecki,36,ATL,NL,2,1,.667,5.47,26,0,4,0,0,2,24.2,22,18,15,3,22,1,17,0,0,0,114,85,6.01,1.784,8.0,1.1,8.0,6.2,0.77,kamiesc01
299,Matt Karchner,33,CHC,NL,1,1,.500,6.14,13,0,5,0,0,0,14.2,19,11,10,3,11,0,5,0,0,2,75,76,7.36,2.045,11.7,1.8,6.8,3.1,0.45,karchma01
300,Scott Karl*,28,TOT,MLB,4,5,.444,7.42,23,13,1,0,0,0,87.1,126,77,72,16,45,3,38,3,0,5,424,76,6.29,1.958,13.0,1.6,4.6,3.9,0.84,karlsc01
301,Scott Karl*,28,COL,NL,2,3,.400,7.68,17,9,1,0,0,0,65.2,95,56,56,14,33,3,29,3,0,3,319,76,6.67,1.949,13.0,1.9,4.5,4.0,0.88,karlsc01
302,Scott Karl*,28,ANA,AL,2,2,.500,6.65,6,4,0,0,0,0,21.2,31,21,16,2,12,0,9,0,0,2,105,77,5.16,1.985,12.9,0.8,5.0,3.7,0.75,karlsc01
303,Steve Karsay,28,CLE,AL,5,9,.357,3.76,72,0,46,0,0,20,76.2,79,33,32,5,25,4,66,3,0,0,329,132,3.36,1.357,9.3,0.6,2.9,7.7,2.64,karsast01
304,Randy Keisler*,24,NYY,AL,1,0,1.000,11.81,4,1,0,0,0,0,10.2,16,14,14,1,8,0,6,0,0,0,52,42,5.48,2.250,13.5,0.8,6.8,5.1,0.75,keislra01
305,Masao Kida,31,DET,AL,0,0,,10.13,2,0,0,0,0,0,2.2,5,3,3,1,0,0,0,0,0,0,13,52,8.01,1.875,16.9,3.4,0.0,0.0,,kidama01
306,Darryl Kile,31,STL,NL,20,9,.690,3.91,34,34,0,5,1,0,232.1,215,109,101,33,58,1,192,13,1,8,960,120,4.24,1.175,8.3,1.3,2.2,7.4,3.31,kileda01
307,Byung-Hyun Kim,21,ARI,NL,6,6,.500,4.46,61,1,30,0,0,14,70.2,52,39,35,9,46,5,111,9,2,3,320,108,3.98,1.387,6.6,1.1,5.9,14.1,2.41,kimby01
308,Ray King*,26,MIL,NL,3,2,.600,1.26,36,0,8,0,0,0,28.2,18,7,4,1,10,1,19,0,0,1,111,366,3.31,0.977,5.7,0.3,3.1,6.0,1.90,kingra01
309,Matt Kinney,23,MIN,AL,2,2,.500,5.10,8,8,0,0,0,0,42.1,41,26,24,7,25,1,24,0,0,4,186,102,5.92,1.559,8.7,1.5,5.3,5.1,0.96,kinnema01
310,Steve Kline*,27,MON,NL,1,5,.167,3.50,83,0,42,0,0,14,82.1,88,36,32,8,27,2,64,3,0,4,349,138,3.94,1.397,9.6,0.9,3.0,7.0,2.37,klinest02
311,Billy Koch,25,TOR,AL,9,3,.750,2.63,68,0,62,0,0,33,78.2,78,28,23,6,18,4,60,2,0,1,326,193,3.36,1.220,8.9,0.7,2.1,6.9,3.33,kochbi01
312,Ryan Kohlmeier,23,BAL,AL,0,1,.000,2.39,25,0,22,0,0,13,26.1,30,9,7,1,15,2,17,0,0,0,120,200,4.05,1.709,10.3,0.3,5.1,5.8,1.13,kohlmry01
313,Brandon Kolb,26,SDP,NL,0,1,.000,4.50,11,0,5,0,0,0,14.0,16,8,7,0,11,1,12,0,0,3,66,97,3.78,1.929,10.3,0.0,7.1,7.7,1.09,kolbbr01
314,Danny Kolb,25,TEX,AL,0,0,,67.50,1,0,0,0,0,0,0.2,5,5,5,0,2,0,0,0,0,0,9,11,12.13,10.500,67.5,0.0,27.0,0.0,0.00,kolbda01
315,Yovanny Lara,24,MON,NL,0,0,,6.35,6,0,2,0,0,0,5.2,5,4,4,0,8,0,3,0,0,0,29,80,6.31,2.294,7.9,0.0,12.7,4.8,0.38,larayo01
316,Andy Larkin,26,TOT,MLB,0,3,.000,7.96,21,0,11,0,0,1,26.0,35,24,23,6,16,2,24,0,0,2,127,64,6.13,1.962,12.1,2.1,5.5,8.3,1.50,larkian01
317,Andy Larkin,26,CIN,NL,0,0,,5.40,3,0,2,0,0,0,6.2,6,4,4,1,5,0,7,0,0,0,30,92,5.23,1.650,8.1,1.4,6.8,9.5,1.40,larkian01
318,Andy Larkin,26,KCR,AL,0,3,.000,8.84,18,0,9,0,0,1,19.1,29,20,19,5,11,2,17,0,0,2,97,58,6.44,2.069,13.5,2.3,5.1,7.9,1.55,larkian01
319,Brett Laxton,26,KCR,AL,0,1,.000,8.10,6,1,1,0,0,0,16.2,23,15,15,0,10,1,14,2,0,1,79,64,3.61,1.980,12.4,0.0,5.4,7.6,1.40,laxtobr01
320,David Lee,27,COL,NL,0,0,,11.12,7,0,3,0,0,1,5.2,10,9,7,3,6,0,6,1,0,0,35,55,11.60,2.824,15.9,4.8,9.5,9.5,1.00,leeda01
321,Sang-Hoon Lee*,29,BOS,AL,0,0,,3.09,9,0,1,0,0,0,11.2,11,4,4,2,4,0,6,2,0,0,49,169,5.88,1.286,8.5,1.5,3.1,4.6,1.50,leesa01
322,Al Leiter*,34,NYM,NL,16,8,.667,3.20,31,31,0,2,1,0,208.0,176,84,74,19,76,1,200,11,1,4,874,139,3.65,1.212,7.6,0.8,3.3,8.7,2.63,leiteal01
323,Curt Leskanic,32,MIL,NL,9,3,.750,2.56,73,0,39,0,0,12,77.1,58,23,22,7,51,5,75,3,0,5,333,178,4.47,1.409,6.8,0.8,5.9,8.7,1.47,leskacu01
324,Al Levine,32,ANA,AL,3,4,.429,3.87,51,5,12,0,0,2,95.1,98,44,41,10,49,5,42,2,0,1,426,130,5.22,1.542,9.3,0.9,4.6,4.0,0.86,levinal01
325,Allen Levrault,22,MIL,NL,0,1,.000,4.50,5,1,2,0,0,0,12.0,10,7,6,0,7,0,9,0,0,0,51,104,3.38,1.417,7.5,0.0,5.3,6.8,1.29,levraal01
326,Cory Lidle,28,TBD,AL,4,6,.400,5.03,31,11,5,0,0,0,96.2,114,61,54,13,29,3,62,3,0,6,424,98,4.59,1.479,10.6,1.2,2.7,5.8,2.14,lidleco01
327,Jon Lieber,30,CHC,NL,12,11,.522,4.41,35,35,0,6,1,0,251.0,248,130,123,36,54,3,192,10,2,2,1047,103,4.23,1.203,8.9,1.3,1.9,6.9,3.56,liebejo01
328,Kerry Ligtenberg,29,ATL,NL,2,3,.400,3.61,59,0,19,0,0,12,52.1,43,21,21,7,24,5,51,0,0,0,217,128,4.30,1.280,7.4,1.2,4.1,8.8,2.13,ligteke01
329,Ted Lilly*,24,NYY,AL,0,0,,5.63,7,0,1,0,0,0,8.0,8,6,5,1,5,0,11,0,1,1,39,89,3.88,1.625,9.0,1.1,5.6,12.4,2.20,lillyte01
330,Jose Lima,27,HOU,NL,7,16,.304,6.65,33,33,0,0,0,0,196.1,251,152,145,48,68,3,124,2,0,3,895,75,6.12,1.625,11.5,2.2,3.1,5.7,1.82,limajo01
331,Mike Lincoln,25,MIN,AL,0,3,.000,10.89,8,4,1,0,0,0,20.2,36,25,25,10,13,0,15,2,0,1,109,48,10.15,2.371,15.7,4.4,5.7,6.5,1.15,lincomi01
332,Scott Linebrink,23,TOT,NL,0,0,,6.00,11,0,4,0,0,0,12.0,18,8,8,4,8,0,6,3,0,0,63,85,9.22,2.167,13.5,3.0,6.0,4.5,0.75,linebsc01
333,Scott Linebrink,23,SFG,NL,0,0,,11.57,3,0,1,0,0,0,2.1,7,3,3,1,2,0,0,0,0,0,16,43,11.28,3.857,27.0,3.9,7.7,0.0,0.00,linebsc01
334,Scott Linebrink,23,HOU,NL,0,0,,4.66,8,0,3,0,0,0,9.2,11,5,5,3,6,0,6,3,0,0,47,110,8.72,1.759,10.2,2.8,5.6,5.6,1.00,linebsc01
335,Felipe Lira,28,MON,NL,5,8,.385,5.40,53,7,8,0,0,0,101.2,129,71,61,11,36,6,51,4,1,2,468,90,4.72,1.623,11.4,1.0,3.2,4.5,1.42,lirafe01
336,Esteban Loaiza,28,TOT,AL,10,13,.435,4.56,34,31,2,1,1,1,199.1,228,112,101,29,57,1,137,13,0,1,871,111,4.70,1.430,10.3,1.3,2.6,6.2,2.40,loaizes01
337,Esteban Loaiza,28,TEX,AL,5,6,.455,5.37,20,17,2,0,0,1,107.1,133,67,64,21,31,1,75,3,0,1,480,94,5.23,1.528,11.2,1.8,2.6,6.3,2.42,loaizes01
338,Esteban Loaiza,28,TOR,AL,5,7,.417,3.62,14,14,0,1,1,0,92.0,95,45,37,8,26,0,62,10,0,0,391,141,4.09,1.315,9.3,0.8,2.5,6.1,2.38,loaizes01
339,Rich Loiselle,28,PIT,NL,2,3,.400,5.10,40,0,13,0,0,0,42.1,43,27,24,5,30,5,32,3,0,1,203,92,5.50,1.724,9.1,1.1,6.4,6.8,1.07,loiseri01
340,Braden Looper,25,FLA,NL,5,1,.833,4.41,73,0,23,0,0,2,67.1,71,41,33,3,36,6,29,5,0,5,311,100,4.68,1.589,9.5,0.4,4.8,3.9,0.81,loopebr01
341,Albie Lopez,28,TBD,AL,11,13,.458,4.13,45,24,10,4,1,2,185.1,199,95,85,24,70,3,96,1,1,4,798,119,4.93,1.451,9.7,1.2,3.4,4.7,1.37,lopezal02
342,Rodrigo Lopez,24,SDP,NL,0,3,.000,8.76,6,6,0,0,0,0,24.2,40,24,24,5,13,0,17,0,0,0,120,49,5.97,2.149,14.6,1.8,4.7,6.2,1.31,lopezro02
343,Andrew Lorraine*,27,TOT,MLB,1,2,.333,5.88,18,5,3,0,0,0,41.1,44,29,27,6,23,1,30,0,1,0,189,80,5.24,1.621,9.6,1.3,5.0,6.5,1.30,lorraan01
344,Andrew Lorraine*,27,CHC,NL,1,2,.333,6.47,8,5,0,0,0,0,32.0,36,25,23,5,18,1,25,0,1,0,148,71,5.29,1.688,10.1,1.4,5.1,7.0,1.39,lorraan01
345,Andrew Lorraine*,27,CLE,AL,0,0,,3.86,10,0,3,0,0,0,9.1,8,4,4,1,5,0,5,0,0,0,41,132,5.06,1.393,7.7,1.0,4.8,4.8,1.00,lorraan01
346,Derek Lowe,27,BOS,AL,4,4,.500,2.56,74,0,64,0,0,42,91.1,90,27,26,6,22,5,79,2,1,2,379,199,3.05,1.226,8.9,0.6,2.2,7.8,3.59,lowede01
347,Sean Lowe,29,CHW,AL,4,1,.800,5.48,50,5,8,0,0,0,70.2,78,47,43,10,39,3,53,6,0,3,325,92,5.38,1.656,9.9,1.3,5.0,6.8,1.36,lowese01
348,Larry Luebbers,30,CIN,NL,0,2,.000,6.20,14,1,4,0,0,1,20.1,27,15,14,1,12,2,9,0,0,1,94,78,4.66,1.918,12.0,0.4,5.3,4.0,0.75,luebbla01
349,John Mabry,29,SEA,AL,0,0,,27.00,1,0,1,0,0,0,0.2,3,2,2,0,1,0,0,0,0,0,6,25,7.63,6.000,40.5,0.0,13.5,0.0,0.00,mabryjo01
350,Greg Maddux,34,ATL,NL,19,9,.679,3.00,35,35,0,6,3,0,249.1,225,91,83,19,42,12,190,10,2,1,1012,153,3.23,1.071,8.1,0.7,1.5,6.9,4.52,maddugr01
351,Mike Maddux,38,HOU,NL,2,2,.500,6.26,21,0,6,0,0,0,27.1,31,20,19,6,12,0,17,2,0,0,128,80,6.28,1.573,10.2,2.0,4.0,5.6,1.42,maddumi01
352,Calvin Maduro,25,BAL,AL,0,0,,9.64,15,2,6,0,0,0,23.1,29,25,25,8,16,1,18,2,0,1,113,50,8.36,1.929,11.2,3.1,6.2,6.9,1.13,madurca01
353,Mike Magnante*,35,OAK,AL,1,1,.500,4.31,55,0,6,0,0,0,39.2,50,22,19,3,19,7,17,2,0,1,189,109,4.85,1.739,11.3,0.7,4.3,3.9,0.89,magnami01
354,Ron Mahay*,29,TOT,MLB,1,1,.500,7.19,23,2,7,0,0,0,41.1,57,35,33,10,25,1,32,0,0,4,199,64,6.55,1.984,12.4,2.2,5.4,7.0,1.28,mahayro01
355,Ron Mahay*,29,OAK,AL,0,1,.000,9.00,5,2,1,0,0,0,16.0,26,18,16,4,9,0,5,0,0,2,82,53,7.45,2.188,14.6,2.3,5.1,2.8,0.56,mahayro01
356,Ron Mahay*,29,FLA,NL,1,0,1.000,6.04,18,0,6,0,0,0,25.1,31,17,17,6,16,1,27,0,0,2,117,74,5.98,1.855,11.0,2.1,5.7,9.6,1.69,mahayro01
357,Pat Mahomes,29,NYM,NL,5,3,.625,5.46,53,5,12,0,0,0,94.0,96,63,57,15,66,4,76,2,0,5,439,82,5.76,1.723,9.2,1.4,6.3,7.3,1.15,mahompa01
358,Oswaldo Mairena*,24,CHC,NL,0,0,,18.00,2,0,1,0,0,0,2.0,7,4,4,1,2,0,0,0,0,0,14,30,12.63,4.500,31.5,4.5,9.0,0.0,0.00,maireos01
359,Jim Mann,25,NYM,NL,0,0,,10.13,2,0,2,0,0,0,2.2,6,3,3,1,1,0,0,0,0,0,15,50,9.13,2.625,20.3,3.4,3.4,0.0,0.00,mannji01
360,Matt Mantei,26,ARI,NL,1,1,.500,4.57,47,0,38,0,0,17,45.1,31,24,23,4,35,1,53,2,0,5,200,105,4.39,1.456,6.2,0.8,6.9,10.5,1.51,mantema01
361,Josias Manzanillo,32,PIT,NL,2,2,.500,3.38,43,0,11,0,0,0,58.2,50,23,22,6,32,4,39,0,0,1,246,138,4.77,1.398,7.7,0.9,4.9,6.0,1.22,manzajo01
362,Jason Marquis,21,ATL,NL,1,0,1.000,5.01,15,0,7,0,0,0,23.1,23,16,13,4,12,1,17,1,0,1,103,93,5.58,1.500,8.9,1.5,4.6,6.6,1.42,marquja01
363,Tom Martin*,30,CLE,AL,1,0,1.000,4.05,31,0,7,0,0,0,33.1,32,16,15,3,15,2,21,1,0,1,143,123,4.48,1.410,8.6,0.8,4.1,5.7,1.40,martito02
364,Pedro Martinez,28,BOS,AL,18,6,.750,1.74,29,29,0,7,4,0,217.0,128,44,42,17,32,0,284,14,0,1,817,291,2.17,0.737,5.3,0.7,1.3,11.8,8.88,martipe02
365,Ramon Martinez,32,BOS,AL,10,8,.556,6.13,27,27,0,0,0,0,127.2,143,94,87,16,67,3,89,9,0,0,590,83,5.15,1.645,10.1,1.1,4.7,6.3,1.33,martira02
366,Willie Martinez,22,CLE,AL,0,0,,3.00,1,0,0,0,0,0,3.0,1,1,1,0,1,0,1,0,0,0,11,181,3.47,0.667,3.0,0.0,3.0,3.0,1.00,martiwi01
367,Onan Masaoka*,22,LAD,NL,1,1,.500,4.00,29,0,3,0,0,0,27.0,23,12,12,2,15,1,27,1,0,2,116,109,3.87,1.407,7.7,0.7,5.0,9.0,1.80,masaoon01
368,T.J. Mathews,30,OAK,AL,2,3,.400,6.03,50,0,19,0,0,0,59.2,73,40,40,10,25,5,42,2,0,2,273,78,5.26,1.642,11.0,1.5,3.8,6.3,1.68,mathet.01
369,Mike Matthews*,26,STL,NL,0,0,,11.57,14,0,4,0,0,0,9.1,15,12,12,2,10,2,8,1,0,0,54,42,7.74,2.679,14.5,1.9,9.6,7.7,0.80,matthmi01
370,Dave Maurer*,25,SDP,NL,1,0,1.000,3.68,14,0,1,0,0,0,14.2,15,8,6,2,5,1,13,2,0,1,64,119,4.57,1.364,9.2,1.2,3.1,8.0,2.60,maureda01
371,Brent Mayne,32,COL,NL,1,0,1.000,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,1,5,,6.13,2.000,9.0,0.0,9.0,0.0,0.00,maynebr01
372,Joe Mays,24,MIN,AL,7,15,.318,5.56,31,28,1,2,1,0,160.1,193,105,99,20,67,1,102,2,0,11,723,93,4.77,1.622,10.8,1.1,3.8,5.7,1.52,maysjo01
373,Allen McDill*,28,DET,AL,0,0,,7.20,13,0,1,0,0,0,10.0,13,9,8,2,1,0,7,1,0,1,43,67,4.93,1.400,11.7,1.8,0.9,6.3,7.00,mcdilal01
374,Chuck McElroy*,32,BAL,AL,3,0,1.000,4.69,43,2,10,0,0,0,63.1,60,36,33,6,34,2,50,2,0,6,282,101,4.49,1.484,8.5,0.9,4.8,7.1,1.47,mcelrch01
375,Kevin McGlinchy,23,ATL,NL,0,0,,2.16,10,0,6,0,0,0,8.1,11,4,2,1,6,1,9,0,0,1,42,221,4.69,2.040,11.9,1.1,6.5,9.7,1.50,mcglike01
376,Tony McKnight,23,HOU,NL,4,1,.800,3.86,6,6,0,1,0,0,35.0,35,19,15,4,9,0,23,2,0,2,156,130,4.25,1.257,9.0,1.0,2.3,5.9,2.56,mcknito01
377,Greg McMichael,33,ATL,NL,0,0,,4.41,15,0,3,0,0,0,16.1,12,8,8,3,4,1,14,0,0,1,61,106,4.54,0.980,6.6,1.7,2.2,7.7,3.50,mcmicgr01
378,Rusty Meacham,32,HOU,NL,0,0,,11.57,5,0,2,0,0,0,4.2,8,6,6,3,2,0,3,0,0,0,23,46,11.49,2.143,15.4,5.8,3.9,5.8,1.50,meachru01
379,Brian Meadows,24,TOT,MLB,13,10,.565,5.13,33,32,0,2,0,0,196.1,234,119,112,32,64,6,79,8,0,3,869,89,5.55,1.518,10.7,1.5,2.9,3.6,1.23,meadobr01
380,Brian Meadows,24,SDP,NL,7,8,.467,5.34,22,22,0,0,0,0,124.2,150,80,74,24,50,6,53,8,0,3,565,80,6.18,1.604,10.8,1.7,3.6,3.8,1.06,meadobr01
381,Brian Meadows,24,KCR,AL,6,2,.750,4.77,11,10,0,2,0,0,71.2,84,39,38,8,14,0,26,0,0,0,304,107,4.45,1.367,10.5,1.0,1.8,3.3,1.86,meadobr01
382,Gil Meche,21,SEA,AL,4,4,.500,3.78,15,15,0,1,1,0,85.2,75,37,36,7,40,0,60,1,0,2,363,121,4.23,1.342,7.9,0.7,4.2,6.3,1.50,mechegi01
383,Jim Mecir,30,TOT,AL,10,3,.769,2.96,63,0,17,0,0,5,85.0,70,31,28,4,36,2,70,2,0,2,352,164,3.44,1.247,7.4,0.4,3.8,7.4,1.94,mecirji01
384,Jim Mecir,30,TBD,AL,7,2,.778,3.08,38,0,10,0,0,1,49.2,35,17,17,2,22,0,33,1,0,0,199,161,3.72,1.148,6.3,0.4,4.0,6.0,1.50,mecirji01
385,Jim Mecir,30,OAK,AL,3,1,.750,2.80,25,0,7,0,0,4,35.1,35,14,11,2,14,2,37,1,0,2,153,168,3.05,1.387,8.9,0.5,3.6,9.4,2.64,mecirji01
386,Ramiro Mendoza,28,NYY,AL,7,4,.636,4.25,14,9,0,1,1,0,65.2,66,32,31,9,20,1,30,4,0,0,281,114,5.10,1.310,9.0,1.2,2.7,4.1,1.50,mendora01
387,Frank Menechino,29,OAK,AL,0,0,,36.00,1,0,1,0,0,0,1.0,6,4,4,1,0,0,0,0,0,0,8,17,16.13,6.000,54.0,9.0,0.0,0.0,,menecfr01
388,Hector Mercado*,26,CIN,NL,0,0,,4.50,12,0,4,0,0,0,14.0,12,7,7,2,8,0,13,0,0,2,60,108,4.85,1.429,7.7,1.3,5.1,8.4,1.63,mercahe01
389,Jose Mercedes,29,BAL,AL,14,7,.667,4.02,36,20,7,1,0,0,145.2,150,71,65,15,64,1,70,3,0,3,636,118,4.89,1.469,9.3,0.9,4.0,4.3,1.09,mercejo02
390,Kent Mercker*,32,ANA,AL,1,3,.250,6.52,21,7,2,0,0,0,48.1,57,35,35,12,29,3,30,2,0,2,225,78,7.04,1.779,10.6,2.2,5.4,5.6,1.03,merckke01
391,Jose Mesa,34,SEA,AL,4,6,.400,5.36,66,0,29,0,0,1,80.2,89,48,48,11,41,0,84,5,0,3,372,86,4.53,1.612,9.9,1.2,4.6,9.4,2.05,mesajo01
392,Dan Miceli,29,FLA,NL,6,4,.600,4.25,45,0,9,0,0,0,48.2,45,23,23,4,18,2,40,1,0,3,207,104,3.73,1.295,8.3,0.7,3.3,7.4,2.22,micelda01
393,Travis Miller*,27,MIN,AL,2,3,.400,3.90,67,0,12,0,0,1,67.0,83,35,29,4,32,2,62,1,0,2,316,133,3.54,1.716,11.1,0.5,4.3,8.3,1.94,milletr01
394,Trever Miller*,27,TOT,NL,0,0,,10.47,16,0,2,0,0,0,16.1,27,22,19,3,12,1,11,2,0,1,90,46,6.75,2.388,14.9,1.7,6.6,6.1,0.92,milletr02
395,Trever Miller*,27,PHI,NL,0,0,,8.36,14,0,2,0,0,0,14.0,19,16,13,3,9,1,10,1,0,1,72,57,6.63,2.000,12.2,1.9,5.8,6.4,1.11,milletr02
396,Trever Miller*,27,LAD,NL,0,0,,23.14,2,0,0,0,0,0,2.1,8,6,6,0,3,0,1,1,0,0,18,21,7.42,4.714,30.9,0.0,11.6,3.9,0.33,milletr02
397,Wade Miller,23,HOU,NL,6,6,.500,5.14,16,16,0,2,0,0,105.0,104,66,60,14,42,1,89,3,0,1,453,97,4.46,1.390,8.9,1.2,3.6,7.6,2.12,millewa04
398,Alan Mills,33,TOT,MLB,4,1,.800,5.29,41,0,12,0,0,2,49.1,56,29,29,9,35,1,36,2,0,4,234,86,6.30,1.845,10.2,1.6,6.4,6.6,1.03,millsal01
