Rk,Name,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Name-additional
1,Jim Abbott*,31,MIL,NL,2,8,.200,6.91,20,15,3,0,0,0,82.0,110,71,63,14,42,3,37,2,0,7,394,66,6.06,1.854,12.1,1.5,4.6,4.1,0.88,abbotji01
2,Paul Abbott,31,SEA,AL,6,2,.750,3.10,25,7,8,0,0,0,72.2,50,31,25,9,32,3,68,0,0,2,298,161,4.19,1.128,6.2,1.1,4.0,8.4,2.13,abbotpa01
3,Juan Acevedo,29,STL,NL,6,8,.429,5.89,50,12,21,0,0,4,102.1,115,71,67,17,48,3,52,4,0,5,457,79,5.80,1.593,10.1,1.5,4.2,4.6,1.08,aceveju01
4,Terry Adams,26,CHC,NL,6,3,.667,4.02,52,0,38,0,0,13,65.0,60,33,29,9,28,2,57,0,0,6,277,112,4.47,1.354,8.3,1.2,3.9,7.9,2.04,adamste01
5,Rick Aguilera,37,TOT,MLB,9,4,.692,2.93,61,0,41,0,0,14,67.2,54,25,22,8,12,1,45,2,1,4,267,161,3.96,0.975,7.2,1.1,1.6,6.0,3.75,aguilri01
6,Rick Aguilera,37,MIN,AL,3,1,.750,1.27,17,0,16,0,0,6,21.1,10,3,3,2,2,0,13,0,1,1,76,406,3.42,0.563,4.2,0.8,0.8,5.5,6.50,aguilri01
7,Rick Aguilera,37,CHC,NL,6,3,.667,3.69,44,0,25,0,0,8,46.1,44,22,19,6,10,1,32,2,0,3,191,122,4.21,1.165,8.5,1.2,1.9,6.2,3.20,aguilri01
8,Scott Aldred*,31,TOT,MLB,4,3,.571,4.45,66,0,14,0,0,1,56.2,59,30,28,2,29,3,41,2,0,4,254,110,3.79,1.553,9.4,0.3,4.6,6.5,1.41,aldresc01
9,Scott Aldred*,31,TBD,AL,3,2,.600,5.18,37,0,9,0,0,0,24.1,26,15,14,1,14,0,22,2,0,1,114,96,3.83,1.644,9.6,0.4,5.2,8.1,1.57,aldresc01
10,Scott Aldred*,31,PHI,NL,1,1,.500,3.90,29,0,5,0,0,1,32.1,33,15,14,1,15,3,19,0,0,3,140,124,3.75,1.485,9.2,0.3,4.2,5.3,1.27,aldresc01
11,Antonio Alfonseca,27,FLA,NL,4,5,.444,3.24,73,0,49,0,0,21,77.2,79,28,28,4,29,6,46,4,0,1,325,133,3.89,1.391,9.2,0.5,3.4,5.3,1.59,alfonan01
12,Armando Almanza*,26,FLA,NL,0,1,.000,1.72,14,0,2,0,0,0,15.2,8,4,3,1,9,1,20,1,1,0,64,255,3.33,1.085,4.6,0.6,5.2,11.5,2.22,almanar01
13,Carlos Almanzar,25,SDP,NL,0,0,,7.47,28,0,11,0,0,0,37.1,48,32,31,6,15,2,30,3,0,2,173,57,5.06,1.688,11.6,1.4,3.6,7.2,2.00,almanca01
14,Hector Almonte,23,FLA,NL,0,2,.000,4.20,15,0,6,0,0,0,15.0,20,7,7,1,6,2,8,0,0,2,67,105,4.13,1.733,12.0,0.6,3.6,4.8,1.33,almonhe01
15,Juan Alvarez*,25,ANA,AL,0,1,.000,3.00,8,0,1,0,0,0,3.0,1,1,1,0,4,0,4,0,0,1,14,178,4.47,1.667,3.0,0.0,12.0,12.0,1.00,alvarju01
16,Wilson Alvarez*,29,TBD,AL,9,9,.500,4.22,28,28,0,1,0,0,160.0,159,92,75,22,79,1,128,6,0,3,703,117,4.92,1.488,8.9,1.2,4.4,7.2,1.62,alvarwi01
17,Brian Anderson*,27,ARI,NL,8,2,.800,4.57,31,19,4,2,1,1,130.0,144,69,66,18,28,3,75,1,2,0,549,100,4.45,1.323,10.0,1.2,1.9,5.2,2.68,anderbr02
18,Jimmy Anderson*,23,PIT,NL,2,1,.667,3.99,13,4,2,0,0,0,29.1,25,15,13,2,16,2,13,1,0,4,127,117,4.87,1.398,7.7,0.6,4.9,4.0,0.81,anderji02
19,Matt Anderson,22,DET,AL,2,1,.667,5.68,37,0,9,0,0,0,38.0,33,27,24,8,35,1,32,1,0,3,180,86,7.03,1.789,7.8,1.9,8.3,7.6,0.91,anderma01
20,Rick Ankiel*,19,STL,NL,0,1,.000,3.27,9,5,1,0,0,1,33.0,26,12,12,2,14,0,39,1,0,2,137,142,2.92,1.212,7.1,0.5,3.8,10.6,2.79,ankieri01
21,Kevin Appier,31,TOT,AL,16,14,.533,5.17,34,34,0,1,0,0,209.0,230,131,120,27,84,4,131,7,1,10,926,94,4.87,1.502,9.9,1.2,3.6,5.6,1.56,appieke01
22,Kevin Appier,31,KCR,AL,9,9,.500,4.87,22,22,0,1,0,0,140.1,153,81,76,18,51,3,78,6,0,5,613,102,4.91,1.454,9.8,1.2,3.3,5.0,1.53,appieke01
23,Kevin Appier,31,OAK,AL,7,5,.583,5.77,12,12,0,0,0,0,68.2,77,50,44,9,33,1,53,1,1,5,313,80,4.78,1.602,10.1,1.2,4.3,6.9,1.61,appieke01
24,Tony Armas,21,MON,NL,0,1,.000,1.50,1,1,0,0,0,0,6.0,8,4,1,0,2,1,2,0,0,2,28,315,3.47,1.667,12.0,0.0,3.0,3.0,1.00,armasto02
25,Jamie Arnold,25,LAD,NL,2,4,.333,5.48,36,3,18,0,0,1,69.0,81,50,42,6,34,2,26,6,0,3,313,79,5.25,1.667,10.6,0.8,4.4,3.4,0.76,arnolja01
26,Rolando Arrojo,33,TBD,AL,7,12,.368,5.18,24,24,0,2,0,0,140.2,162,84,81,23,60,2,107,14,0,2,630,95,5.32,1.578,10.4,1.5,3.8,6.8,1.78,arrojro01
27,Andy Ashby,31,SDP,NL,14,10,.583,3.80,31,31,0,4,3,0,206.0,204,95,87,26,54,4,132,7,0,6,862,111,4.38,1.252,8.9,1.1,2.4,5.8,2.44,ashbyan01
28,Paul Assenmacher*,38,CLE,AL,2,1,.667,8.18,55,0,8,0,0,0,33.0,50,32,30,6,17,5,29,1,1,1,165,61,5.38,2.030,13.6,1.6,4.6,7.9,1.71,assenpa01
29,Pedro Astacio,30,COL,NL,17,11,.607,5.04,34,34,0,7,0,0,232.0,258,140,130,38,75,6,210,11,0,5,1008,115,4.57,1.435,10.0,1.5,2.9,8.1,2.80,astacpe01
30,Steve Avery*,29,CIN,NL,6,7,.462,5.16,19,19,0,0,0,0,96.0,75,62,55,11,78,0,51,1,1,4,426,91,6.03,1.594,7.0,1.0,7.3,4.8,0.65,averyst01
31,Bobby Ayala,29,TOT,NL,1,7,.125,3.51,66,0,21,0,0,0,82.0,71,43,32,10,39,2,79,6,0,5,365,128,4.44,1.341,7.8,1.1,4.3,8.7,2.03,ayalabo01
32,Bobby Ayala,29,MON,NL,1,6,.143,3.68,53,0,17,0,0,0,66.0,60,36,27,6,34,1,64,4,0,4,300,122,4.10,1.424,8.2,0.8,4.6,8.7,1.88,ayalabo01
33,Bobby Ayala,29,CHC,NL,0,1,.000,2.81,13,0,4,0,0,0,16.0,11,7,5,4,5,1,15,2,0,1,65,163,5.82,1.000,6.2,2.3,2.8,8.4,3.00,ayalabo01
34,Manny Aybar,27,STL,NL,4,5,.444,5.47,65,1,22,0,0,3,97.0,104,67,59,13,36,3,74,4,2,1,430,85,4.59,1.443,9.6,1.2,3.3,6.9,2.06,aybarma01
35,James Baldwin,27,CHW,AL,12,13,.480,5.10,35,33,1,1,0,0,199.1,219,119,113,34,81,1,123,7,1,11,886,97,5.44,1.505,9.9,1.5,3.7,5.6,1.52,baldwja01
36,John Bale*,25,TOR,AL,0,0,,13.50,1,0,0,0,0,0,2.0,2,3,3,1,2,0,4,0,0,0,10,42,8.63,2.000,9.0,4.5,9.0,18.0,2.00,balejo01
37,Brian Barber,26,KCR,AL,1,3,.250,9.64,8,3,1,0,0,1,18.2,31,20,20,6,10,2,7,2,0,0,95,52,8.49,2.196,14.9,2.9,4.8,3.4,0.70,barbebr02
38,Richie Barker,26,CHC,NL,0,0,,7.20,5,0,1,0,0,0,5.0,6,4,4,0,4,1,3,0,0,1,25,66,4.33,2.000,10.8,0.0,7.2,5.4,0.75,barkeri01
39,Miguel Batista,28,MON,NL,8,7,.533,4.88,39,17,3,2,1,1,134.2,146,88,73,10,58,2,95,7,0,6,606,92,4.14,1.515,9.8,0.7,3.9,6.3,1.64,batismi01
40,Rod Beck,30,TOT,MLB,2,5,.286,5.93,43,0,27,0,0,10,44.0,50,29,29,5,18,3,25,1,0,1,196,80,4.77,1.545,10.2,1.0,3.7,5.1,1.39,beckro01
41,Rod Beck,30,CHC,NL,2,4,.333,7.80,31,0,19,0,0,7,30.0,41,26,26,5,13,3,13,0,0,1,141,58,5.73,1.800,12.3,1.5,3.9,3.9,1.00,beckro01
42,Rod Beck,30,BOS,AL,0,1,.000,1.93,12,0,8,0,0,3,14.0,9,3,3,0,5,0,12,1,0,0,55,266,2.71,1.000,5.8,0.0,3.2,7.7,2.40,beckro01
43,Tim Belcher,37,ANA,AL,6,8,.429,6.73,24,24,0,0,0,0,132.1,168,104,99,27,46,0,52,5,1,7,600,72,6.16,1.617,11.4,1.8,3.1,3.5,1.13,belchti01
44,Stan Belinda,32,CIN,NL,3,1,.750,5.27,29,0,12,0,0,2,42.2,42,26,25,11,18,3,40,1,0,3,185,89,5.95,1.406,8.9,2.3,3.8,8.4,2.22,belinst01
45,Rigo Beltran*,29,TOT,NL,1,1,.500,4.50,33,0,12,0,0,0,42.0,50,24,21,7,19,3,50,1,0,7,195,108,4.35,1.643,10.7,1.5,4.1,10.7,2.63,beltrri01
46,Rigo Beltran*,29,NYM,NL,1,1,.500,3.48,21,0,10,0,0,0,31.0,30,15,12,5,12,2,35,0,0,6,134,129,4.13,1.355,8.7,1.5,3.5,10.2,2.92,beltrri01
47,Rigo Beltran*,29,COL,NL,0,0,,7.36,12,0,2,0,0,0,11.0,20,9,9,2,7,1,15,1,0,1,61,81,4.95,2.455,16.4,1.6,5.7,12.3,2.14,beltrri01
48,Alan Benes,27,STL,NL,0,0,,0.00,2,0,2,0,0,0,2.0,2,0,0,0,0,0,2,0,0,0,7,,1.13,1.000,9.0,0.0,0.0,9.0,,benesal01
49,Andy Benes,31,ARI,NL,13,12,.520,4.81,33,32,0,0,0,0,198.1,216,117,106,34,82,3,141,4,0,10,886,95,5.24,1.503,9.8,1.5,3.7,6.4,1.72,benesan01
50,Armando Benitez,26,NYM,NL,4,3,.571,1.85,77,0,42,0,0,22,78.0,40,17,16,4,41,4,128,0,0,2,312,241,2.10,1.038,4.6,0.5,4.7,14.8,3.12,benitar01
51,Joel Bennett,29,PHI,NL,2,1,.667,9.00,5,3,0,0,0,0,17.0,26,17,17,10,7,0,13,0,0,0,83,54,10.49,1.941,13.8,5.3,3.7,6.9,1.86,bennejo02
52,Shayne Bennett,27,MON,NL,0,1,.000,14.29,5,1,1,0,0,0,11.1,24,18,18,4,3,0,4,1,0,0,59,32,8.08,2.382,19.1,3.2,2.4,3.2,1.33,bennesh01
53,Kris Benson,24,PIT,NL,11,14,.440,4.07,31,31,0,2,0,0,196.2,184,105,89,16,83,5,139,6,1,2,840,113,4.14,1.358,8.4,0.7,3.8,6.4,1.67,bensokr01
54,Jason Bere,28,TOT,NL,5,0,1.000,6.08,17,14,0,0,0,0,66.2,79,52,45,9,50,3,47,2,0,6,322,77,5.82,1.935,10.7,1.2,6.8,6.3,0.94,bereja01
55,Jason Bere,28,CIN,NL,3,0,1.000,6.85,12,10,0,0,0,0,43.1,56,37,33,6,40,3,28,2,0,2,220,68,6.55,2.215,11.6,1.2,8.3,5.8,0.70,bereja01
56,Jason Bere,28,MIL,NL,2,0,1.000,4.63,5,4,0,0,0,0,23.1,23,15,12,3,10,0,19,0,0,4,102,99,4.46,1.414,8.9,1.2,3.9,7.3,1.90,bereja01
57,Sean Bergman,29,TOT,NL,5,6,.455,5.21,25,16,2,2,1,0,105.1,135,62,61,9,29,1,44,3,0,3,455,86,4.32,1.557,11.5,0.8,2.5,3.8,1.52,bergmse01
58,Sean Bergman,29,HOU,NL,4,6,.400,5.36,19,16,1,2,1,0,99.0,130,60,59,9,26,1,38,3,0,3,428,84,4.43,1.576,11.8,0.8,2.4,3.5,1.46,bergmse01
59,Sean Bergman,29,ATL,NL,1,0,1.000,2.84,6,0,1,0,0,0,6.1,5,2,2,0,3,0,6,0,0,0,27,166,2.66,1.263,7.1,0.0,4.3,8.5,2.00,bergmse01
60,Brent Billingsley*,24,FLA,NL,0,0,,16.43,8,0,3,0,0,0,7.2,11,14,14,3,10,0,3,2,0,1,42,27,12.13,2.739,12.9,3.5,11.7,3.5,0.30,billibr01
61,Willie Blair,33,DET,AL,3,11,.214,6.85,39,16,8,0,0,0,134.0,169,107,102,29,44,0,82,4,0,5,604,71,5.80,1.590,11.4,1.9,3.0,5.5,1.86,blairwi01
62,Doug Bochtler,28,LAD,NL,0,0,,5.54,12,0,4,0,0,0,13.0,11,8,8,3,6,1,7,1,0,1,58,80,6.67,1.308,7.6,2.1,4.2,4.8,1.17,bochtdo01
63,Brian Boehringer,30,SDP,NL,6,5,.545,3.24,33,11,8,0,0,0,94.1,97,38,34,10,35,4,64,1,0,2,409,130,4.30,1.399,9.3,1.0,3.3,6.1,1.83,boehrbr01
64,Wade Boggs,41,TBD,AL,0,0,,6.75,1,0,1,0,0,0,1.1,3,1,1,0,0,0,1,0,0,0,7,90,1.63,2.250,20.3,0.0,0.0,6.8,,boggswa01
65,Brian Bohanon*,30,COL,NL,12,12,.500,6.20,33,33,0,3,1,0,197.1,236,146,136,30,92,1,120,14,0,6,903,94,5.51,1.662,10.8,1.4,4.2,5.5,1.30,bohanbr01
66,Ricky Bones,30,BAL,AL,0,3,.000,5.98,30,2,7,0,0,0,43.2,59,29,29,7,19,0,26,2,0,3,207,78,5.47,1.786,12.2,1.4,3.9,5.4,1.37,bonesri01
67,Pedro Borbon*,31,LAD,NL,4,3,.571,4.09,70,0,11,0,0,1,50.2,39,23,23,5,29,1,33,1,0,1,220,106,4.89,1.342,6.9,0.9,5.2,5.9,1.14,borbope02
68,Dave Borkowski,22,DET,AL,2,6,.250,6.10,17,12,2,0,0,0,76.2,86,58,52,10,40,0,50,4,0,3,351,80,5.25,1.643,10.1,1.2,4.7,5.9,1.25,borkoda01
69,Ricky Bottalico,29,STL,NL,3,7,.300,4.91,68,0,40,0,0,20,73.1,83,45,40,8,49,1,66,3,0,6,347,94,4.88,1.800,10.2,1.0,6.0,8.1,1.35,bottari01
70,Kent Bottenfield,30,STL,NL,18,7,.720,3.97,31,31,0,0,0,0,190.1,197,91,84,21,89,5,124,5,0,1,843,116,4.75,1.503,9.3,1.0,4.2,5.9,1.39,botteke01
71,Micah Bowie*,24,TOT,NL,2,7,.222,10.24,14,11,2,0,0,0,51.0,81,60,58,9,34,2,41,2,2,4,265,44,5.94,2.255,14.3,1.6,6.0,7.2,1.21,bowiemi01
72,Micah Bowie*,24,ATL,NL,0,1,.000,13.50,3,0,2,0,0,0,4.0,8,6,6,1,4,0,2,0,0,0,23,36,8.38,3.000,18.0,2.3,9.0,4.5,0.50,bowiemi01
73,Micah Bowie*,24,CHC,NL,2,6,.250,9.96,11,11,0,0,0,0,47.0,73,54,52,8,30,2,39,2,2,4,242,45,5.73,2.191,14.0,1.5,5.7,7.5,1.30,bowiemi01
74,Jason Boyd,26,PIT,NL,0,0,,3.38,4,0,0,0,0,0,5.1,5,2,2,0,2,0,4,1,0,1,24,145,3.32,1.313,8.4,0.0,3.4,6.8,2.00,boydja02
75,Chad Bradford,24,CHW,AL,0,0,,19.64,3,0,0,0,0,0,3.2,9,8,8,1,5,0,0,0,0,1,24,27,10.77,3.818,22.1,2.5,12.3,0.0,0.00,bradfch01
76,Jeff Brantley,35,PHI,NL,1,2,.333,5.19,10,0,9,0,0,5,8.2,5,6,5,0,8,0,11,0,0,0,40,96,3.36,1.500,5.2,0.0,8.3,11.4,1.38,brantje01
77,Billy Brewer*,31,PHI,NL,1,1,.500,7.01,25,0,8,0,0,2,25.2,30,20,20,4,14,1,28,0,0,1,118,69,4.61,1.714,10.5,1.4,4.9,9.8,2.00,brewebi01
78,Doug Brocail,32,DET,AL,4,4,.500,2.52,70,0,22,0,0,2,82.0,60,23,23,7,25,1,78,4,1,4,326,194,3.40,1.037,6.6,0.8,2.7,8.6,3.12,brocado01
79,Chris Brock,29,SFG,NL,6,8,.429,5.48,19,19,0,0,0,0,106.2,124,69,65,18,41,2,76,4,2,8,479,79,5.17,1.547,10.5,1.5,3.5,6.4,1.85,brockch01
80,Jim Brower,26,CLE,AL,3,1,.750,4.56,9,2,1,0,0,0,25.2,27,13,13,8,10,1,18,1,0,0,113,110,7.07,1.442,9.5,2.8,3.5,6.3,1.80,broweji01
81,Kevin Brown,34,LAD,NL,18,9,.667,3.00,35,35,0,5,1,0,252.1,210,99,84,19,59,1,221,7,1,4,1018,143,3.15,1.066,7.5,0.7,2.1,7.9,3.75,brownke01
82,Mark Brownson,24,COL,NL,0,2,.000,7.89,7,7,0,0,0,0,29.2,42,26,26,8,8,0,21,1,0,2,139,74,6.13,1.685,12.7,2.4,2.4,6.4,2.63,brownma04
83,Will Brunson*,29,DET,AL,1,0,1.000,6.00,17,0,1,0,0,0,12.0,18,9,8,3,6,1,9,0,0,0,58,83,6.38,2.000,13.5,2.3,4.5,6.8,1.50,brunswi01
84,Mike Buddie,28,NYY,AL,0,0,,4.50,2,0,0,0,0,0,2.0,3,1,1,1,0,0,1,0,0,0,9,121,8.63,1.500,13.5,4.5,0.0,4.5,,buddimi01
85,Kirk Bullinger,29,BOS,AL,0,0,,4.50,4,0,0,0,0,0,2.0,2,1,1,0,2,0,0,0,0,0,9,129,6.13,2.000,9.0,0.0,9.0,0.0,0.00,bulliki01
86,Melvin Bunch,27,SEA,AL,0,0,,11.70,5,1,4,0,0,0,10.0,20,13,13,3,7,0,4,0,0,0,55,44,8.33,2.700,18.0,2.7,6.3,3.6,0.57,bunchme01
87,Dave Burba,32,CLE,AL,15,9,.625,4.25,34,34,0,1,0,0,220.0,211,113,104,30,96,3,174,8,0,13,940,117,4.74,1.395,8.6,1.2,3.9,7.1,1.81,burbada01
88,John Burkett,34,TEX,AL,9,8,.529,5.62,30,25,1,0,0,0,147.1,184,95,92,18,46,1,96,3,0,4,656,90,4.42,1.561,11.2,1.1,2.8,5.9,2.09,burkejo03
89,A.J. Burnett,22,FLA,NL,4,2,.667,3.48,7,7,0,0,0,0,41.1,37,23,16,3,25,2,33,0,0,0,182,124,4.30,1.500,8.1,0.7,5.4,7.2,1.32,burnea.01
90,Mike Busby,26,STL,NL,0,1,.000,7.13,15,0,3,0,0,0,17.2,21,15,14,2,14,0,7,2,0,1,86,66,6.53,1.981,10.7,1.0,7.1,3.6,0.50,busbymi01
91,Paul Byrd,28,PHI,NL,15,11,.577,4.60,32,32,0,1,0,0,199.2,205,119,102,34,70,2,106,17,3,11,872,104,5.59,1.377,9.2,1.5,3.2,4.8,1.51,byrdpa01
92,Tim Byrdak*,25,KCR,AL,0,3,.000,7.66,33,0,5,0,0,1,24.2,32,24,21,5,20,2,17,1,1,3,128,66,6.94,2.108,11.7,1.8,7.3,6.2,0.85,byrdati01
93,Jose Cabrera,27,HOU,NL,4,0,1.000,2.15,26,0,11,0,0,0,29.1,21,7,7,3,9,2,28,0,0,4,119,211,3.47,1.023,6.4,0.9,2.8,8.6,3.11,cabrejo01
94,Mickey Callaway,24,TBD,AL,1,2,.333,7.45,5,4,0,0,0,0,19.1,30,20,16,2,14,1,11,0,0,1,99,67,5.51,2.276,14.0,0.9,6.5,5.1,0.79,callami01
95,Tom Candiotti,42,TOT,AL,4,6,.400,7.32,18,13,1,0,0,0,71.1,86,64,58,14,30,0,41,3,0,13,326,64,5.92,1.626,10.9,1.8,3.8,5.2,1.37,candito01
96,Tom Candiotti,42,OAK,AL,3,5,.375,6.35,11,11,0,0,0,0,56.2,67,46,40,11,23,0,30,2,0,9,254,73,5.92,1.588,10.6,1.7,3.7,4.8,1.30,candito01
97,Tom Candiotti,42,CLE,AL,1,1,.500,11.05,7,2,1,0,0,0,14.2,19,18,18,3,7,0,11,1,0,4,72,46,5.93,1.773,11.7,1.8,4.3,6.8,1.57,candito01
98,Dan Carlson,29,ARI,NL,0,0,,9.00,2,0,1,0,0,0,4.0,5,4,4,0,0,0,3,0,0,0,18,55,1.63,1.250,11.3,0.0,0.0,6.8,,carlsda01
99,Buddy Carlyle,21,SDP,NL,1,3,.250,5.97,7,7,0,0,0,0,37.2,36,28,25,7,17,0,29,2,0,1,162,71,5.52,1.407,8.6,1.7,4.1,6.9,1.71,carlybu01
100,Rafael Carmona,27,SEA,AL,1,0,1.000,7.94,9,0,3,0,0,0,11.1,18,11,10,3,9,1,0,0,0,0,57,64,8.96,2.382,14.3,2.4,7.1,0.0,0.00,carmora01
101,Chris Carpenter,24,TOR,AL,9,8,.529,4.38,24,24,0,4,1,0,150.0,177,81,73,16,48,1,106,3,1,9,663,111,4.13,1.500,10.6,1.0,2.9,6.4,2.21,carpech01
102,Hector Carrasco,29,MIN,AL,2,3,.400,4.96,39,0,10,0,0,1,49.0,48,29,27,3,18,0,35,1,0,4,204,103,3.66,1.347,8.8,0.6,3.3,6.4,1.94,carrahe01
103,Lance Carter,24,KCR,AL,0,1,.000,5.06,6,0,3,0,0,0,5.1,3,3,3,2,3,0,3,0,0,0,21,104,8.57,1.125,5.1,3.4,5.1,5.1,1.00,cartela02
104,Carlos Castillo,24,CHW,AL,2,2,.500,5.71,18,2,6,0,0,0,41.0,45,26,26,10,14,1,23,0,2,0,178,87,6.21,1.439,9.9,2.2,3.1,5.0,1.64,castica02
105,Mike Cather,28,ATL,NL,1,0,1.000,10.13,4,0,0,0,0,0,2.2,5,3,3,2,1,0,0,0,0,0,13,50,14.01,2.250,16.9,6.8,3.4,0.0,0.00,cathemi01
106,Norm Charlton*,36,TBD,AL,2,3,.400,4.44,42,0,9,0,0,0,50.2,49,29,25,4,36,0,45,1,0,4,233,111,4.57,1.678,8.7,0.7,6.4,8.0,1.25,charlno01
107,Robinson Checo,27,LAD,NL,2,2,.500,10.34,9,2,1,0,0,0,15.2,24,20,18,5,13,1,11,0,0,2,85,42,8.37,2.362,13.8,2.9,7.5,6.3,0.85,checoro01
108,Bruce Chen*,22,ATL,NL,2,2,.500,5.47,16,7,3,0,0,0,51.0,38,32,31,11,27,3,45,2,0,0,214,82,5.88,1.275,6.7,1.9,4.8,7.9,1.67,chenbr01
109,Jin Ho Cho,23,BOS,AL,2,3,.400,5.72,9,7,1,0,0,0,39.1,45,26,25,7,8,0,16,2,0,0,171,88,5.40,1.347,10.3,1.6,1.8,3.7,2.00,choji01
110,Bobby Chouinard,27,ARI,NL,5,2,.714,2.68,32,0,9,0,0,1,40.1,31,16,12,3,12,2,23,0,0,1,161,172,3.85,1.066,6.9,0.7,2.7,5.1,1.92,chouibo01
111,Jason Christiansen*,29,PIT,NL,2,3,.400,4.06,39,0,17,0,0,3,37.2,26,17,17,2,22,4,35,2,0,0,158,115,3.88,1.274,6.2,0.5,5.3,8.4,1.59,chrisja01
112,Mark Clark,31,TEX,AL,3,7,.300,8.60,15,15,0,0,0,0,74.1,103,73,71,17,34,1,44,1,0,7,353,59,6.34,1.843,12.5,2.1,4.1,5.3,1.29,clarkma01
113,Roger Clemens,36,NYY,AL,14,10,.583,4.60,30,30,0,1,1,0,187.2,185,101,96,20,90,0,163,9,0,8,822,102,4.36,1.465,8.9,1.0,4.3,7.8,1.81,clemero02
114,Matt Clement,24,SDP,NL,10,12,.455,4.48,31,31,0,0,0,0,180.2,190,106,90,18,86,2,135,9,0,11,803,94,4.51,1.528,9.5,0.9,4.3,6.7,1.57,clemema01
115,Brad Clontz,28,PIT,NL,1,3,.250,2.74,56,0,16,0,0,2,49.1,49,21,15,6,24,5,40,3,0,2,223,170,4.74,1.480,8.9,1.1,4.4,7.3,1.67,clontbr01
116,Ken Cloude,24,SEA,AL,4,4,.500,7.96,31,6,8,0,0,1,72.1,106,67,64,10,46,5,35,5,0,8,362,63,6.08,2.101,13.2,1.2,5.7,4.4,0.76,cloudke01
117,Bartolo Colon,26,CLE,AL,18,5,.783,3.95,32,32,0,1,1,0,205.0,185,97,90,24,76,5,161,7,0,4,858,126,4.30,1.273,8.1,1.1,3.3,7.1,2.12,colonba01
118,David Cone,36,NYY,AL,12,9,.571,3.44,31,31,0,1,1,0,193.1,164,84,74,21,90,2,177,11,1,7,827,136,4.28,1.314,7.6,1.0,4.2,8.2,1.97,coneda01
119,Dennis Cook*,36,NYM,NL,10,5,.667,3.86,71,0,12,0,0,3,63.0,50,27,27,11,27,1,68,1,0,0,262,115,4.58,1.222,7.1,1.6,3.9,9.7,2.52,cookde01
120,Brian Cooper,24,ANA,AL,1,1,.500,4.88,5,5,0,0,0,0,27.2,23,15,15,3,18,0,15,4,0,0,124,100,5.84,1.482,7.5,1.0,5.9,4.9,0.83,coopebr01
121,Rocky Coppinger,25,TOT,MLB,5,4,.556,5.40,40,2,17,0,0,0,58.1,60,37,35,13,42,3,56,0,0,1,269,85,6.27,1.749,9.3,2.0,6.5,8.6,1.33,coppiro01
122,Rocky Coppinger,25,BAL,AL,0,1,.000,8.31,11,2,7,0,0,0,21.2,25,21,20,8,19,0,17,0,0,0,105,57,9.00,2.031,10.4,3.3,7.9,7.1,0.89,coppiro01
123,Rocky Coppinger,25,MIL,NL,5,3,.625,3.68,29,0,10,0,0,0,36.2,35,16,15,5,23,3,39,0,0,1,164,124,4.66,1.582,8.6,1.2,5.6,9.6,1.70,coppiro01
124,Archie Corbin,31,FLA,NL,0,1,.000,7.29,17,0,4,0,0,0,21.0,25,20,17,2,15,0,30,1,0,3,104,60,3.80,1.905,10.7,0.9,6.4,12.9,2.00,corbiar01
125,Francisco Cordero,24,DET,AL,2,2,.500,3.32,20,0,4,0,0,0,19.0,19,7,7,2,18,2,19,0,0,1,91,149,5.34,1.947,9.0,0.9,8.5,9.0,1.06,cordefr01
126,Francisco Cordova,27,PIT,NL,8,10,.444,4.43,27,27,0,2,0,0,160.2,166,83,79,16,59,6,98,4,0,5,682,104,4.39,1.400,9.3,0.9,3.3,5.5,1.66,cordofr01
127,Rheal Cormier*,32,BOS,AL,2,0,1.000,3.69,60,0,7,0,0,0,63.1,61,34,26,4,18,2,39,5,0,1,275,136,3.81,1.247,8.7,0.6,2.6,5.5,2.17,cormirh01
128,Reid Cornelius,29,FLA,NL,1,0,1.000,3.26,5,2,0,0,0,0,19.1,16,7,7,0,5,1,12,0,0,1,76,134,2.67,1.086,7.4,0.0,2.3,5.6,2.40,cornere01
129,Jim Corsi,37,TOT,AL,1,3,.250,4.34,36,0,8,0,0,0,37.1,40,19,18,6,20,3,22,2,0,0,166,114,5.81,1.607,9.6,1.4,4.8,5.3,1.10,corsiji01
130,Jim Corsi,37,BOS,AL,1,2,.333,5.25,23,0,5,0,0,0,24.0,25,15,14,4,19,3,14,2,0,0,113,97,6.76,1.833,9.4,1.5,7.1,5.3,0.74,corsiji01
131,Jim Corsi,37,BAL,AL,0,1,.000,2.70,13,0,3,0,0,0,13.1,15,4,4,2,1,0,8,0,0,0,53,176,4.11,1.200,10.1,1.4,0.7,5.4,8.00,corsiji01
132,David Cortes,25,ATL,NL,0,0,,4.91,4,0,4,0,0,0,3.2,3,3,2,0,4,0,2,0,0,2,18,100,5.32,1.909,7.4,0.0,9.8,4.9,0.50,corteda01
133,Tim Crabtree,29,TEX,AL,5,1,.833,3.46,68,0,21,0,0,0,65.0,71,26,25,4,18,1,54,1,0,5,275,147,3.15,1.369,9.8,0.6,2.5,7.5,3.00,crabtti01
